Bundle_ID,Discount_Level,Revenue_Generated,Units_Sold,Customer_Satisfaction_Post_Refund,ROI
BNDL_1J3NP1,15,4824.81,77,3.0,76.06123349935024
BNDL_1JSH7X,42,50770.87,185,3.0,84.69594868080851
BNDL_1JV0TF,62,17014.06,92,3.0,66.47478614745687
BNDL_1JXWLU,55,26335.54,128,1.0,73.26806285346721
BNDL_1K0F3X,13,61724.69,164,1.0,96.54595268117183
BNDL_1K3YQP,13,66503.36,195,2.0,96.18816252291613
BNDL_1K86UJ,30,22096.3,71,3.0,90.36037707670515
BNDL_1K8XCC,67,57874.6,39,4.0,95.48506598749711
BNDL_1KGZPY,46,10464.22,113,3.0,50.32596791734119
BNDL_1KN49L,68,29016.98,76,3.0,82.18973855997419
BNDL_1KOQOB,37,72422.35,44,2.0,97.75207515359554
BNDL_1KTJ88,45,33417.26,112,4.0,84.9179735262556
BNDL_1KW845,34,34709.97,162,3.0,84.1313605284015
BNDL_1KZ7PM,51,30853.47,170,3.0,71.89943302973701
BNDL_1L7WOO,34,47407.01,173,4.0,87.59255224069183
BNDL_1L9CR3,53,64194.44,122,2.0,89.9274765851996
BNDL_1L9GMJ,20,98113.92,193,1.0,96.06579779912983
BNDL_1LAOH8,13,69695.25,110,2.0,97.9482102438832
BNDL_1LI706,14,86784.2,128,3.0,97.93510800353059
BNDL_1LN5BU,43,56439.04,125,4.0,90.47645034359195
BNDL_1M2QSH,26,47564.21,154,4.0,91.58190580690818
BNDL_1M2ZCE,54,20860.62,153,3.0,60.39427399569141
BNDL_1M8F47,45,1548.4,141,1.0,-309.77783518470676
BNDL_1M8S54,19,58527.79,174,2.0,94.35140127450566
BNDL_1MBX39,10,46256.37,2,4.0,99.95676271181676
BNDL_1MISXV,20,51314.1,129,2.0,94.97214215975725
BNDL_1MYMC6,42,80784.95,191,2.0,90.06993258026402
BNDL_1NF8DM,12,68984.27,38,3.0,99.33897974132364
BNDL_1NGKGE,52,75725.59,199,4.0,86.33487041830905
BNDL_1NIIYU,50,68337.41,107,4.0,92.17119876214214
BNDL_1NIO9I,43,67362.83,28,2.0,98.21266416508927
BNDL_1NS1LM,24,47916.22,116,3.0,94.18985888285846
BNDL_1O5AWV,40,42192.9,56,1.0,94.69104991598113
BNDL_1OI0G8,21,76804.33,152,3.0,95.84398431703003
BNDL_1OI9KL,49,8703.12,111,4.0,37.505170559523485
BNDL_1OJ0VH,42,58391.77,129,3.0,90.72129514142146
BNDL_1OPHMT,36,25119.14,61,1.0,91.25766248366783
BNDL_1OSYVL,31,66153.11,199,3.0,90.67466367038526
BNDL_1OVD19,31,95468.8,159,3.0,94.83705671381645
BNDL_1P02KE,51,16362.0,142,4.0,55.73890722405574
BNDL_1P0XTE,12,99215.41,198,3.0,97.6052107228101
BNDL_1P6C9K,43,39390.12,14,3.0,98.47169797908715
BNDL_1PM1LE,14,31011.49,146,4.0,93.40889457423684
BNDL_1PNRE2,23,97555.02,78,2.0,98.16103774054888
BNDL_1PO45Q,25,9108.44,195,4.0,46.47821141710326
BNDL_1PO4I5,50,37537.55,178,1.0,76.29040787158459
BNDL_1POAXD,12,36439.09,191,3.0,93.71005148591802
BNDL_1PQPEZ,62,26683.48,179,3.0,58.40872329995938
BNDL_1Q1O4Q,32,51644.69,133,4.0,91.7590753279766
BNDL_1Q87DO,40,54021.59,107,2.0,92.07724171021253
BNDL_1QCYJ7,18,69462.45,47,3.0,98.78207578339088
BNDL_1QD517,26,5641.81,179,2.0,17.508742761631467
BNDL_1QQN33,40,77873.75,174,2.0,91.06245686126583
BNDL_1QQUXJ,16,35125.38,65,4.0,97.03917793914259
BNDL_1QVQY9,22,70511.19,117,3.0,96.34951558752589
BNDL_1QYPBI,21,13625.99,101,4.0,84.43415854554421
BNDL_1R4SYT,19,14113.45,95,4.0,87.21078120516246
BNDL_1R533M,30,81399.65,91,3.0,96.64617722557776
BNDL_1RG9OV,24,59782.83,56,2.0,97.75186286764945
BNDL_1RO2PG,47,40396.72,133,4.0,84.52597141550106
BNDL_1RONZF,57,71829.68,85,2.0,93.25487737102546
BNDL_1RZA73,16,43298.7,175,2.0,93.53329314736932
BNDL_1S2COM,53,32180.29,34,1.0,94.40029906504883
BNDL_1S6P3X,26,20187.64,199,1.0,74.37045637825918
BNDL_1S9F9I,50,74548.19,63,3.0,95.77454529747804
BNDL_1SBTIG,66,6552.31,106,2.0,-6.77150501120978
BNDL_1SP2I7,24,54777.06,44,3.0,98.07218569233179
BNDL_1SUFHP,41,86970.02,47,2.0,97.78429394405107
BNDL_1SVPC4,18,31944.63,120,3.0,93.23830014622176
BNDL_1SVPU1,53,78200.05,79,2.0,94.64578347456299
BNDL_1SYLSL,18,63453.85,80,4.0,97.73063415379839
BNDL_1T32EX,21,74579.11,150,4.0,95.77629714272535
BNDL_1T3UQG,31,89056.56,199,1.0,93.07294151042888
BNDL_1T4LWN,67,76266.59,179,4.0,84.27489677983505
BNDL_1TA3US,67,71633.31,176,2.0,83.5383845867237
BNDL_1TBDQ2,43,96525.15,71,3.0,96.83709375225006
BNDL_1TI610,19,61862.58,73,1.0,97.75793379454915
BNDL_1TISY5,34,39978.08,115,2.0,90.21964036291888
BNDL_1TK6UR,30,57676.73,6,2.0,99.68791573308681
BNDL_1TMA1W,12,38739.15,145,2.0,95.50841977689237
BNDL_1TODUO,37,88706.46,66,3.0,97.24710015482525
BNDL_1TRXGM,10,8874.98,86,3.0,90.30983731794325
BNDL_1TSJ3Y,33,14161.0,6,1.0,98.60179365863992
BNDL_1TY80X,30,40405.78,125,4.0,90.71914958701454
BNDL_1U20JT,68,96197.83,176,4.0,87.55897092481192
BNDL_1U78UU,35,94144.93,74,2.0,97.24892248578867
BNDL_1U7SM3,13,41456.94,35,1.0,98.9024756771725
BNDL_1U83EW,37,72781.13,128,2.0,93.49281881168923
BNDL_1UEVX5,53,13805.86,188,2.0,27.827748506793494
BNDL_1UGDQT,33,53988.19,95,3.0,94.19317447019432
BNDL_1UJNPA,36,31476.08,74,3.0,91.53643020350691
BNDL_1URAO2,65,67733.24,98,4.0,90.59545948193237
BNDL_1UV3NN,60,44973.14,30,3.0,95.99761101848793
BNDL_1V44LG,20,18710.01,100,4.0,89.31053484204445
BNDL_1V92AE,57,26324.28,186,3.0,59.72539419881569
BNDL_1VC0TA,60,76229.13,133,3.0,89.53156096626054
BNDL_1VCDY9,67,65032.82,90,1.0,90.7277586916883
BNDL_1VEWTT,62,81942.96,197,4.0,85.09450964426962
BNDL_1VTC7Z,40,4395.48,140,4.0,-27.403605522036283
BNDL_1VUVSI,51,10825.52,11,1.0,94.81780090009534
BNDL_1VVC2I,37,25515.33,104,1.0,84.918870341869
BNDL_1W7KP8,48,77980.95,116,3.0,92.85979460368206
BNDL_1WF0O0,43,42940.01,115,4.0,88.48393374850168
BNDL_1WH46C,67,80268.76,23,1.0,98.08019956954611
BNDL_1WHUH2,23,18403.47,41,1.0,94.87596632591571
BNDL_1WOAST,46,98711.24,57,2.0,97.34376753852956
BNDL_1WOZR9,61,89782.77,28,1.0,98.09763053646039
BNDL_1WZ9VI,41,81968.89,163,4.0,91.84690679598077
BNDL_1X0MIQ,30,13842.28,81,1.0,82.44508852587869
BNDL_1X2I7S,57,39511.92,172,2.0,75.18723463704117
BNDL_1XDHHB,62,77690.93,41,4.0,96.72806079165225
BNDL_1XDY4X,55,83762.91,68,4.0,95.53501663206305
BNDL_1XZBMA,51,34067.19,194,4.0,70.95739331597353
BNDL_1Y7A98,35,39243.27,150,4.0,86.62190994787132
BNDL_1YEA9W,54,24930.21,102,2.0,77.90632329210223
BNDL_1YJX2A,39,42422.73,113,2.0,89.61170108571514
BNDL_1YM0QN,15,83108.26,145,1.0,97.38293161233312
BNDL_1YPE74,42,59133.26,54,3.0,96.1645950180998
BNDL_1YR5Z1,16,77004.11,7,4.0,99.85455321800356
BNDL_1YZMKI,49,75233.47,102,1.0,93.35668021161327
BNDL_1Z02NT,54,49142.89,51,3.0,94.39593397946274
BNDL_1Z2SP0,62,79750.86,174,2.0,86.47287314519242
BNDL_1Z86OJ,14,30715.58,37,1.0,98.31355943791392
BNDL_1Z8E45,32,82313.12,48,3.0,98.1339548300441
BNDL_1Z9UVH,55,43828.57,19,3.0,97.61571048291103
BNDL_1ZAJ3N,52,47560.91,165,2.0,81.95997511401696
BNDL_1ZBIZ9,20,88239.27,51,2.0,98.84405208701295
BNDL_1ZMWCP,41,32894.92,2,1.0,99.7507213879833
BNDL_1ZWE0N,38,71493.23,65,2.0,96.54512741975708
BNDL_201LU0,25,48062.78,196,4.0,89.80500087593768
BNDL_210AD2,35,73992.4,140,2.0,93.37769825009055
BNDL_21GJC9,13,75861.16,157,2.0,97.30955867271209
BNDL_21HYFQ,18,20509.66,114,1.0,89.99495847322676
BNDL_21JGCM,15,1418.72,173,3.0,-82.91135671591293
BNDL_21JQ2P,69,66222.43,141,4.0,85.30860314247
BNDL_21MHL4,54,62475.7,13,2.0,98.87636312998494
BNDL_21QDZK,68,67933.0,141,3.0,85.88609365109741
BNDL_21QYMM,34,81490.44,171,4.0,92.8654207781919
BNDL_21VH7R,29,55940.07,13,2.0,99.32606448293683
BNDL_21VUDW,14,16010.83,77,4.0,93.26705736054907
BNDL_229UB6,19,34142.03,67,3.0,96.27145778970963
BNDL_22FAZM,13,85176.23,67,3.0,98.97741423869077
BNDL_22HE9Z,50,81303.95,156,1.0,90.40637017020698
BNDL_22LPMB,32,90249.14,121,3.0,95.70965440778716
BNDL_22REPY,40,54449.32,21,4.0,98.45728100920269
BNDL_22SASY,67,55530.58,29,4.0,96.50102700169889
BNDL_22VY3T,15,46597.61,83,2.0,97.32818914961518
BNDL_22YRZI,64,95888.5,74,3.0,95.06093014282213
BNDL_23AD8M,52,14979.61,9,4.0,96.87575310705687
BNDL_23K53H,35,94727.97,16,1.0,99.40883352614861
BNDL_23P1IX,24,45779.26,77,1.0,95.96323750099937
BNDL_23RPSA,26,2482.12,40,1.0,58.100333585805686
BNDL_23TLEI,64,5208.8,146,3.0,-79.38872677008139
BNDL_23W0HJ,26,48810.68,176,1.0,90.62500256091495
BNDL_2405HF,68,93046.27,197,1.0,85.60286188796177
BNDL_240XB8,17,7067.68,145,4.0,65.122925769135
BNDL_244L16,18,56345.26,164,3.0,94.7608725205989
BNDL_24LHLO,34,30860.57,56,2.0,93.83031486456666
BNDL_24OC19,62,99243.41,182,4.0,88.62997553187662
BNDL_24T40A,23,14696.29,54,3.0,91.54888750834395
BNDL_24U1RG,10,38999.04,5,2.0,99.87179171589865
BNDL_24U9R2,66,75827.64,84,2.0,92.68868185796103
BNDL_24V53O,21,52295.2,189,2.0,92.41039330569537
BNDL_253QT4,51,20055.06,98,3.0,75.07860859055022
BNDL_25AX3J,11,40516.74,172,3.0,95.33032519398155
BNDL_25G44W,49,23504.32,137,1.0,71.43929286190794
BNDL_25HVOA,22,62394.15,190,4.0,93.30065398759338
BNDL_25M096,56,25958.34,60,3.0,87.05618309953564
BNDL_25O1EP,52,31911.55,112,4.0,81.7495546283399
BNDL_25TCGM,68,34665.29,10,3.0,98.038383639658
BNDL_262N5R,56,3843.38,137,2.0,-99.61596303253906
BNDL_26BVCT,48,65970.86,183,1.0,86.68503033005784
BNDL_26G5V4,58,15904.42,21,2.0,92.34175153825163
BNDL_26H87Y,14,56300.99,169,1.0,95.79758721827093
BNDL_26VWHR,59,40671.49,9,2.0,98.69441714576968
BNDL_273WIQ,44,52119.82,143,1.0,87.92781709530078
BNDL_27BSMC,10,30868.86,130,3.0,95.78863618546329
BNDL_27DTJ2,20,98427.23,126,1.0,97.4397328869257
BNDL_27EDU8,33,3223.64,55,2.0,43.69718703080989
BNDL_27KP2E,27,73552.91,165,3.0,93.94313562848839
BNDL_27M71C,33,4235.47,129,3.0,-0.5083261125683748
BNDL_27MUBA,56,25182.85,47,1.0,89.54844269016414
BNDL_27MZC6,28,79743.86,118,1.0,95.85673429904196
BNDL_27NE4X,12,90067.2,154,3.0,97.94819867832018
BNDL_27VPBV,27,74217.66,159,2.0,94.21566241781268
BNDL_281WI0,11,98939.81,113,2.0,98.74368062764624
BNDL_289L7K,58,78328.71,55,2.0,95.92741920555056
BNDL_28DSDB,41,48168.24,29,3.0,97.53156851900755
BNDL_28HL72,20,16850.65,146,4.0,82.67129161189628
BNDL_28OBRT,47,41533.71,136,3.0,84.61009141730898
BNDL_28S5I7,69,41938.4,198,3.0,67.4236499246514
BNDL_28SGSH,44,14075.2,6,4.0,98.12436057746959
BNDL_28SKI4,27,32689.1,182,2.0,84.96746621962673
BNDL_28SVFL,33,11138.3,124,2.0,63.261898135263
BNDL_29039H,21,52294.8,71,1.0,97.14885610041534
BNDL_290C9W,31,57154.43,124,2.0,93.27436210981371
BNDL_296OPA,30,6903.77,129,2.0,43.94367135637485
BNDL_29B8BJ,37,17619.59,119,3.0,75.01076926307593
BNDL_29I3VE,20,52564.8,37,1.0,98.59221380087054
BNDL_29NP12,19,58034.78,190,4.0,93.77959216869608
BNDL_29P44R,41,31596.96,23,2.0,97.01553567178614
BNDL_29QPKL,29,46800.55,124,2.0,92.31632961578443
BNDL_29TVNB,25,91194.44,193,2.0,94.70910726574996
BNDL_29U0S3,18,86758.22,110,4.0,97.71779550110641
BNDL_29U6W5,43,15520.09,34,4.0,90.5799515337862
BNDL_29X9WA,60,45365.79,186,3.0,75.39996548059672
BNDL_29ZECJ,16,67665.86,96,3.0,97.73002220026466
BNDL_2A1WMI,29,30888.11,84,2.0,92.11347019937445
BNDL_2A675S,16,67639.97,41,4.0,99.03015923868684
BNDL_2A9F05,44,36865.46,73,4.0,91.28723743037521
BNDL_2AGGZP,63,87645.36,48,4.0,96.54973178272073
BNDL_2AHDKA,21,8481.79,129,1.0,68.06098712653815
BNDL_2AM8LH,17,65792.3,88,2.0,97.72617768340672
BNDL_2ANTSD,54,25406.52,113,1.0,75.98254306374899
BNDL_2AQ9N9,45,65519.14,180,4.0,87.63720036618308
BNDL_2AX2DP,68,42105.08,184,1.0,70.28387073483769
BNDL_2B03UB,16,7669.73,37,2.0,92.28134497563799
BNDL_2B1616,62,17186.94,118,3.0,57.432794901244776
BNDL_2B3GWA,34,85707.76,120,4.0,95.23963757774092
BNDL_2BDTC2,35,77869.67,129,3.0,94.20185034815223
BNDL_2BIZBY,18,59997.3,41,4.0,98.76994464750913
BNDL_2BSVKL,31,18787.67,98,2.0,83.82982030235787
BNDL_2BVPAY,61,3592.0,91,3.0,-54.53786191536748
BNDL_2C2GW5,13,97596.32,189,4.0,97.48248704459348
BNDL_2C3RZS,32,24094.13,55,2.0,92.69531624507712
BNDL_2CCLN2,36,77279.36,98,2.0,95.43474480119917
BNDL_2CFEHT,39,77366.94,36,1.0,98.18527138335831
BNDL_2CJSGI,50,99390.68,86,3.0,95.67363861480774
BNDL_2CK6RK,26,49536.24,29,2.0,98.47788205160505
BNDL_2CN4VE,59,39103.81,102,2.0,84.61019527253227
BNDL_2CQEE7,35,21797.05,182,4.0,70.77586187121652
BNDL_2CUB0U,62,8178.44,180,1.0,-36.45634130714416
BNDL_2CXNCG,42,30768.87,4,3.0,99.45399359807494
BNDL_2CZIG9,25,68591.84,99,3.0,96.3916990709099
BNDL_2D00P6,28,2016.98,16,3.0,77.78857499826474
BNDL_2D8DN0,44,25289.31,83,4.0,85.55911568959374
BNDL_2D9HQL,10,98159.08,128,4.0,98.69599429823506
BNDL_2DBPAP,35,35224.54,190,4.0,81.12111613097007
BNDL_2DC6CJ,52,21329.39,53,4.0,87.07886160832541
BNDL_2DHAO5,39,93986.72,36,4.0,98.50617193577986
BNDL_2DNCIP,43,60570.58,97,2.0,93.11381862283636
BNDL_2DO4CL,14,40667.52,169,1.0,94.182089293864
BNDL_2DOJY0,37,62603.21,95,3.0,94.38527193733357
BNDL_2DRVP7,26,32761.41,57,4.0,95.4763851738982
BNDL_2DS39V,47,23073.71,180,3.0,63.33489499521316
BNDL_2E0PNI,67,40150.34,170,1.0,71.63162254665838
BNDL_2ERVGT,65,39469.82,32,3.0,94.7301507835607
BNDL_2EU3IU,14,16397.37,76,3.0,93.5111545327086
BNDL_2F6HVZ,37,79425.44,26,3.0,98.78880117000296
BNDL_2FIPGY,55,87221.73,8,4.0,99.49553855444051
BNDL_2FLS7G,60,23068.47,58,1.0,84.91447417188917
BNDL_2FMB7O,13,24782.67,20,3.0,98.95087978817456
BNDL_2FQDQD,68,42651.52,156,3.0,75.12867067809073
BNDL_2FUC1J,38,61506.93,60,3.0,96.29310063109962
BNDL_2G2AC5,12,87156.77,179,3.0,97.53547544269941
BNDL_2GCCEK,24,27289.7,179,3.0,84.25779689773064
BNDL_2GO4LM,31,34576.42,4,3.0,99.64137409251738
BNDL_2GSMJV,67,87924.79,22,4.0,98.32356722148555
BNDL_2GWL48,41,5688.38,71,1.0,48.82550040609102
BNDL_2H2OXI,48,74604.04,88,4.0,94.338108231136
BNDL_2HEOPK,45,98655.23,148,3.0,93.2492175022044
BNDL_2HK98X,18,53998.33,116,1.0,96.13321374938818
BNDL_2HLY10,57,28013.23,147,1.0,70.08913288471197
BNDL_2HT096,65,87041.29,21,4.0,98.43177875695547
BNDL_2HWC8L,27,52273.27,97,4.0,94.98979114947275
BNDL_2HXKF6,56,34900.67,147,1.0,76.41306026503216
BNDL_2HYEEU,53,68485.03,35,2.0,97.29137886046045
BNDL_2I81EK,42,68158.54,84,1.0,94.82383278749809
BNDL_2I94ID,44,35112.74,62,3.0,92.23074018148398
BNDL_2ISYG3,43,18128.66,30,3.0,92.88419552244899
BNDL_2IUSU2,23,8341.62,178,1.0,50.920804352152224
BNDL_2J0AY9,54,27766.41,9,1.0,98.24968370055761
BNDL_2J5QNN,48,38584.45,3,1.0,99.6267926587006
BNDL_2J5ZH2,45,5849.29,31,4.0,76.15095165396141
BNDL_2J6EWM,41,58098.59,1,3.0,99.92943030114844
BNDL_2JAOJ2,22,86116.2,173,3.0,95.58039021693943
BNDL_2JC7TL,18,71717.08,190,3.0,95.23126150702176
BNDL_2JRF8B,28,71348.44,141,4.0,94.46659240202028
BNDL_2JUDID,40,41889.1,153,3.0,85.38999405573287
BNDL_2JVPGS,34,84087.54,110,1.0,95.55225423409937
BNDL_2JXQ1E,56,19835.86,54,1.0,84.75488332746853
BNDL_2JYUVZ,52,63818.31,21,4.0,98.2888923257291
BNDL_2K6PY8,51,89979.11,78,2.0,95.57897383070359
BNDL_2K7L4U,23,49241.08,65,4.0,96.96391711960827
BNDL_2KC5MQ,29,83839.29,120,3.0,95.84920149013666
BNDL_2KC60Z,21,73918.77,101,4.0,97.13063407305073
BNDL_2KIAOD,40,64735.7,190,3.0,88.25995548051539
BNDL_2KIGN1,25,7502.85,68,3.0,77.3419433948433
BNDL_2KIZ0U,17,36072.73,96,2.0,95.47580679366379
BNDL_2KL3RW,10,3097.14,17,3.0,94.51106504710798
BNDL_2KX1QX,46,63757.95,199,1.0,85.64257476910723
BNDL_2L6DI9,50,40425.98,127,3.0,84.29227937084023
BNDL_2L6L7J,29,70964.45,82,3.0,96.64902637870088
BNDL_2L7DXH,49,63208.85,19,4.0,98.52710498608977
BNDL_2LBJH0,27,8459.54,16,1.0,94.89333935414928
BNDL_2LBZ7V,59,60727.73,193,2.0,81.2490932890131
BNDL_2LGNAJ,47,91806.19,4,4.0,99.7952207797753
BNDL_2LGPP8,38,49139.17,62,3.0,95.20545422317878
BNDL_2LJ0OA,34,36974.31,103,2.0,90.52855888318132
BNDL_2LK7JM,35,90395.09,168,1.0,93.49522191968612
BNDL_2LQHDF,13,43917.75,94,1.0,97.2175259433828
BNDL_2M0KFD,47,70919.49,137,3.0,90.92069049001904
BNDL_2M2DMS,56,28558.99,36,1.0,92.94092683249653
BNDL_2MJKS8,53,11748.4,145,2.0,34.58683735657621
BNDL_2MU2TH,24,66059.93,147,2.0,94.65939488582565
BNDL_2MWKCW,34,61571.06,56,1.0,96.90763810140673
BNDL_2N27JJ,60,55048.95,157,3.0,82.88795699100527
BNDL_2N47OY,32,50129.06,70,4.0,95.53153400442778
BNDL_2N4BRG,52,35206.4,110,4.0,83.75295400836211
BNDL_2N9U9R,54,49157.56,133,1.0,85.38983627340332
BNDL_2NF5BK,39,7817.3,126,4.0,37.13942153940619
BNDL_2NOQB3,15,45706.41,174,2.0,94.2896412122501
BNDL_2NR41H,49,37505.67,67,1.0,91.2466568388193
BNDL_2OCCCM,47,53635.95,24,2.0,97.89693293397433
BNDL_2OGQU9,15,15030.45,99,2.0,90.12005628573995
BNDL_2OKVUQ,42,86262.7,109,4.0,94.69295535613887
BNDL_2ONIDE,23,3242.5,175,1.0,-24.13261372397841
BNDL_2OP7ZO,59,78960.41,166,1.0,87.59631567262632
BNDL_2OSRAO,63,95699.32,164,3.0,89.20368504185818
BNDL_2OW0XA,55,21309.25,176,3.0,54.57371798632049
BNDL_2OXE54,14,92782.05,63,2.0,99.0493850911895
BNDL_2PAUKV,12,2201.48,8,4.0,95.63929720006541
BNDL_2PCZ9Q,69,14141.88,165,2.0,19.49443779752055
BNDL_2PGCX1,65,69695.15,74,3.0,93.0985154634146
BNDL_2PHVNX,39,16283.06,141,4.0,66.22870639793749
BNDL_2PUHTO,54,49105.49,38,4.0,95.8212411687573
BNDL_2QHHIR,33,79105.54,29,3.0,98.79022379469251
BNDL_2QJ4IT,16,52743.89,168,4.0,94.90367509867019
BNDL_2QNQLZ,54,54047.97,58,1.0,94.20514776040618
BNDL_2QO40E,11,14887.93,190,4.0,85.96178246404975
BNDL_2QSIIV,63,26041.03,189,2.0,54.27600213970031
BNDL_2QXL14,20,4862.18,156,3.0,35.831252647989174
BNDL_2R0JJ7,41,6307.59,197,2.0,-28.052076942223568
BNDL_2R63VI,55,65382.13,54,1.0,95.45747438940884
BNDL_2RBYWO,44,69562.21,15,2.0,99.05120898257833
BNDL_2RXMVP,17,64145.87,139,4.0,96.3162086662789
BNDL_2S0GAW,34,7857.35,100,3.0,56.728413523643475
BNDL_2S5QX3,10,98778.6,94,3.0,99.04837687515312
BNDL_2S9F0O,43,11161.26,32,4.0,87.6716428073533
BNDL_2S9Y1K,43,67453.25,1,4.0,99.93625214500413
BNDL_2SI9S4,21,12751.9,48,4.0,92.09529560300818
BNDL_2SJ2OV,17,98654.59,91,4.0,98.43190266159942
BNDL_2SJKXI,39,72651.54,135,3.0,92.7530785995727
BNDL_2SJUMT,51,43948.14,114,3.0,86.77077118622086
BNDL_2SN7KR,42,85948.85,15,1.0,99.26700589943903
BNDL_2SO50Q,53,94604.52,86,4.0,95.18204838415755
BNDL_2SRQNS,20,69231.55,126,1.0,96.36004105064815
BNDL_2T094B,37,42232.29,19,2.0,98.33539692022384
BNDL_2T1JME,51,88277.65,65,2.0,96.24480261991567
BNDL_2T7JPQ,14,89953.19,112,1.0,98.25687115709849
BNDL_2TDYKE,50,36275.47,145,1.0,80.0140425472089
BNDL_2TOLME,14,20061.42,22,4.0,98.46471486066291
BNDL_2TPGFZ,45,23785.29,126,4.0,76.16173693909136
BNDL_2TPLDY,25,93385.95,196,1.0,94.75295801991626
BNDL_2TQ3HG,65,56338.11,82,1.0,90.53926374171941
BNDL_2TRQ71,56,46513.21,18,2.0,97.8328737148006
BNDL_2U3ZQ1,63,48770.17,176,2.0,77.26479116230269
BNDL_2UGMVE,34,81222.42,70,2.0,97.0697745770195
BNDL_2UR354,44,33385.93,188,3.0,75.22309547764581
BNDL_2UT9PF,32,26440.46,92,2.0,88.86554923779693
BNDL_2UTWFO,29,77942.4,190,4.0,92.9306770127684
BNDL_2V23KN,57,23124.41,58,2.0,85.70341902777196
BNDL_2V23S3,65,25532.02,21,2.0,94.65377200863855
BNDL_2V4RRR,41,87976.47,196,4.0,90.86573944146656
BNDL_2V7HRB,29,71265.62,165,4.0,93.28568249318535
BNDL_2VAMI1,61,81052.88,164,2.0,87.65744042654623
BNDL_2VBLFO,23,25335.17,69,4.0,93.73598045720632
BNDL_2VGHQY,65,15747.94,50,3.0,79.36238009542835
BNDL_2VLMUS,44,35394.54,103,3.0,87.19576522254563
BNDL_2VMMJP,52,98310.53,156,2.0,91.74859498773937
BNDL_2VP11G,29,39983.41,95,1.0,93.10964222411245
BNDL_2VQNAL,63,50476.96,137,4.0,82.9011097340252
BNDL_2VV5KY,12,34934.19,97,1.0,96.66802064109687
BNDL_2VX6OB,62,35705.49,1,4.0,99.8263572352599
BNDL_2VY61H,54,51628.37,101,4.0,89.43604068848194
BNDL_2W14HP,22,52046.73,35,2.0,98.5205602734312
BNDL_2W7C3T,60,87974.64,32,1.0,97.81755287660171
BNDL_2W8V90,42,27878.11,93,1.0,85.98900714574984
BNDL_2W93ZB,40,66801.27,68,4.0,95.9282211251373
BNDL_2WBEFF,67,24783.13,37,3.0,89.9972279530471
BNDL_2WJFO2,11,35081.31,2,2.0,99.93728854481205
BNDL_2WKPYL,41,12883.11,2,4.0,99.36350772445473
BNDL_2WKWEX,57,97866.19,55,4.0,96.7966465231762
BNDL_2WMPTU,26,46769.43,195,3.0,89.15958565242296
BNDL_2WOJSN,47,66280.11,127,3.0,90.9942816932561
BNDL_2X5NR7,30,13347.56,93,1.0,79.09730317750959
BNDL_2X8KTF,39,96210.97,94,3.0,96.189623698836
BNDL_2XGSWJ,22,64133.88,17,4.0,99.41684488760075
BNDL_2XHEAI,31,53702.79,11,2.0,99.36502367940288
BNDL_2XOOUY,17,77313.21,96,4.0,97.88910588500983
BNDL_2Y60EW,43,95569.29,44,3.0,98.02028454956609
BNDL_2YD8WX,29,38607.87,33,2.0,97.52123077496894
BNDL_2YGIWX,69,87938.38,40,2.0,96.86143865738714
BNDL_2YMENB,61,42580.91,114,2.0,83.66873793913751
BNDL_2YSKYY,52,70461.74,166,1.0,87.74938001814886
BNDL_2YTS79,63,89774.3,61,1.0,95.71926486756232
BNDL_2YTW3L,32,3027.85,180,4.0,-90.23399441848177
BNDL_2YW9OO,31,91611.67,159,3.0,94.61968109521418
BNDL_2YXKE3,40,84513.19,4,4.0,99.81068043934917
BNDL_2YY2VM,12,10847.59,184,1.0,79.64524839157822
BNDL_2Z6WTK,15,38512.42,75,4.0,97.07886442867002
BNDL_2ZACKX,27,91489.58,134,4.0,96.04545129620226
BNDL_2ZJIL9,58,32610.52,61,1.0,89.1507403132486
BNDL_2ZK03F,20,10520.96,176,2.0,66.54297706673155
BNDL_2ZNOLR,15,38092.68,14,1.0,99.44871298107668
BNDL_2ZRDQD,34,62303.75,160,4.0,91.26858335172442
BNDL_2ZWFZ8,54,2174.15,70,4.0,-73.86104914564312
BNDL_2ZY8P3,44,57763.73,71,4.0,94.59176199320923
BNDL_2ZZWBV,67,25709.02,165,3.0,56.99952779219123
BNDL_302LDH,16,31716.47,40,1.0,97.98212096112839
BNDL_304QNV,67,8743.66,158,4.0,-21.07058142699968
BNDL_3082Z0,61,7537.62,42,2.0,66.01049137526168
BNDL_30D9K2,36,34803.88,102,4.0,89.44945218751472
BNDL_30DPN9,61,5143.07,193,2.0,-128.9099701151258
BNDL_30KCFP,45,46045.68,74,2.0,92.76805120480358
BNDL_30S4G6,23,9863.05,81,2.0,81.11131952083788
BNDL_30VE83,27,22520.86,125,1.0,85.01389378558368
BNDL_30YLK7,58,70305.68,41,1.0,96.61762748045393
BNDL_3109J3,57,45076.75,114,3.0,85.58458628894053
BNDL_312RGF,40,44728.14,120,1.0,89.26850076931436
BNDL_31530T,51,97345.38,108,1.0,94.3417961900195
BNDL_31DIZZ,22,18114.41,44,1.0,94.65618808451393
BNDL_31JRZB,28,56908.91,91,2.0,95.52266947302277
BNDL_31L74M,60,7040.47,112,2.0,4.551826795654271
BNDL_31XPKA,59,30647.25,41,3.0,92.10695902568746
BNDL_31YMQG,64,59486.87,61,3.0,93.43720723581524
