Customer_ID,Revenue_Generated,Units_Sold,Customer_Satisfaction_Post_Refund,Subscription_Tier,Subscription_Length,CLTV
CUST_1E78ZJ,90130.14,14,2.0,Standard,7.0,721041.12
CUST_1E8M4X,90025.25,196,3.0,Premium,3.0,360101.0
CUST_1E9EKO,84042.33,65,2.0,Standard,17.0,1512761.94
CUST_1EDZ7H,21774.18,15,1.0,Standard,3.0,87096.72
CUST_1EEEJR,62222.77,24,1.0,Premium,25.0,1617792.02
CUST_1EMIDH,22111.78,189,3.0,Standard,35.0,796024.08
CUST_1ENJEF,13058.6,132,4.0,Basic,12.0,169761.80000000002
CUST_1EUG0Q,56312.45,155,2.0,Premium,5.0,337874.69999999995
CUST_1F32HG,11752.13,116,2.0,Standard,30.0,364316.02999999997
CUST_1F3INY,74044.42,151,2.0,Basic,15.0,1184710.72
CUST_1FBOJL,20130.21,171,1.0,Basic,14.0,301953.14999999997
CUST_1FCN2T,10552.41,160,4.0,Standard,1.0,21104.82
CUST_1FFJ2F,44930.82,105,1.0,Standard,15.0,718893.12
CUST_1FGQSX,83283.12,186,4.0,Premium,23.0,1998794.88
CUST_1FGST3,84569.56,182,4.0,Standard,35.0,3044504.16
CUST_1FIZ5B,66315.32,153,2.0,Standard,13.0,928414.4800000001
CUST_1FJF8G,71577.81,165,3.0,Standard,3.0,286311.24
CUST_1FLRBV,60648.6,92,3.0,Premium,34.0,2122701.0
CUST_1FNS8E,12225.99,27,2.0,Standard,14.0,183389.85
CUST_1FZA1N,69245.15,196,3.0,Premium,25.0,1800373.9
CUST_1G4IXG,39983.41,95,1.0,Basic,20.0,839651.6100000001
CUST_1G4M0R,86307.65,25,4.0,Premium,33.0,2934460.0999999996
CUST_1G8LVE,86936.55,88,2.0,Standard,25.0,2260350.3000000003
CUST_1G9QR4,37607.38,166,1.0,Basic,1.0,75214.76
CUST_1GEWW7,3170.95,170,3.0,Basic,33.0,107812.29999999999
CUST_1GNHEE,3602.59,124,1.0,Standard,29.0,108077.70000000001
CUST_1H23Z2,50971.66,153,3.0,Basic,17.0,917489.8800000001
CUST_1H4KLZ,16815.64,185,4.0,Basic,16.0,285865.88
CUST_1H4RXF,35626.89,6,4.0,Basic,4.0,178134.45
CUST_1HDJF7,67362.83,28,2.0,Standard,26.0,1818796.4100000001
CUST_1HE7ZB,8811.55,147,3.0,Premium,21.0,193854.09999999998
CUST_1HE8BG,14519.24,85,1.0,Premium,14.0,217788.6
CUST_1HEGOA,94905.71,44,1.0,Premium,8.0,854151.39
CUST_1HFQ0E,58608.77,176,2.0,Premium,17.0,1054957.8599999999
CUST_1HGE0U,32430.62,66,2.0,Basic,3.0,129722.48
CUST_1HHY8V,8356.41,72,3.0,Premium,10.0,91920.51
CUST_1HTSYP,98347.63,14,4.0,Basic,32.0,3245471.79
CUST_1HYE7B,15665.7,79,4.0,Premium,6.0,109659.90000000001
CUST_1I9TZS,29023.41,108,2.0,Standard,32.0,957772.53
CUST_1ITSPW,56642.26,189,1.0,Standard,3.0,226569.04
CUST_1J6HV8,97684.65,162,2.0,Standard,7.0,781477.2
CUST_1J6MOM,46284.93,194,1.0,Standard,24.0,1157123.25
CUST_1J9DVB,87330.92,83,2.0,Standard,10.0,960640.12
CUST_1JB46P,6221.28,30,4.0,Standard,27.0,174195.84
CUST_1JC9F4,38644.37,2,2.0,Premium,29.0,1159331.1
CUST_1JCWPV,68421.85,74,2.0,Basic,29.0,2052655.5000000002
CUST_1JTJXB,83794.84,145,3.0,Basic,27.0,2346255.52
CUST_1JVU30,25515.33,104,1.0,Premium,13.0,357214.62
CUST_1JW1KA,17647.82,113,1.0,Premium,12.0,229421.66
CUST_1K14GJ,13622.76,176,1.0,Basic,5.0,81736.56
CUST_1K7G39,15520.09,34,4.0,Premium,4.0,77600.45
CUST_1K9IG0,26097.11,177,3.0,Basic,8.0,234873.99
CUST_1KEB00,85659.03,134,4.0,Premium,29.0,2569770.9
CUST_1KJ1DB,71265.62,165,4.0,Standard,2.0,213796.86
CUST_1KJUDZ,20257.87,32,4.0,Premium,30.0,627993.97
CUST_1KWNKF,5072.11,191,3.0,Standard,2.0,15216.329999999998
CUST_1KX8NL,79972.18,113,2.0,Basic,13.0,1119610.52
CUST_1L7MEA,90249.14,121,3.0,Basic,6.0,631743.98
CUST_1L8ZVC,51308.06,34,1.0,Basic,8.0,461772.54
CUST_1LC81K,12105.29,12,3.0,Basic,10.0,133158.19
CUST_1LK27J,4438.76,187,4.0,Standard,22.0,102091.48000000001
CUST_1LKQDO,94100.23,190,2.0,Premium,7.0,752801.84
CUST_1LQSI4,21633.36,79,2.0,Basic,33.0,735534.24
CUST_1LRFVG,31834.6,13,1.0,Basic,9.0,318346.0
CUST_1LS7ER,40369.99,3,2.0,Premium,18.0,767029.8099999999
CUST_1LUO58,24186.85,82,2.0,Basic,16.0,411176.44999999995
CUST_1LX5DU,51070.91,147,2.0,Standard,23.0,1225701.84
CUST_1M2UF2,8481.79,129,1.0,Premium,25.0,220526.54000000004
CUST_1M4FZD,87098.84,92,3.0,Basic,3.0,348395.36
CUST_1MR1GC,61081.16,16,4.0,Premium,1.0,122162.32
CUST_1MRUDA,76079.72,28,4.0,Premium,22.0,1749833.56
CUST_1MY646,59935.85,157,3.0,Standard,19.0,1198717.0
CUST_1NBT31,53886.65,63,3.0,Basic,8.0,484979.85000000003
CUST_1NE3DE,92430.72,126,2.0,Basic,9.0,924307.2
CUST_1NL83S,38818.22,136,3.0,Standard,11.0,465818.64
CUST_1NY36H,21541.97,143,2.0,Premium,20.0,452381.37
CUST_1O3FO3,75528.25,199,3.0,Premium,7.0,604226.0
CUST_1O413Z,8396.67,96,3.0,Standard,12.0,109156.71
CUST_1OCCZK,49874.58,22,3.0,Premium,11.0,598494.96
CUST_1OCX4H,10414.96,39,3.0,Premium,10.0,114564.56
CUST_1OET7P,57466.32,99,4.0,Premium,16.0,976927.44
CUST_1OJE7W,48885.83,17,2.0,Basic,17.0,879944.9400000001
CUST_1OLCEQ,47560.75,72,1.0,Premium,33.0,1617065.5
CUST_1OOG5A,13140.75,72,1.0,Standard,34.0,459926.25
CUST_1OQ6LZ,5849.23,104,2.0,Basic,12.0,76039.98999999999
CUST_1OQU02,57154.43,124,2.0,Premium,16.0,971625.31
CUST_1OSUBO,8242.75,188,4.0,Basic,27.0,230797.0
CUST_1P3HP1,72113.09,126,1.0,Premium,26.0,1947053.43
CUST_1PAHY8,42506.2,103,4.0,Basic,18.0,807617.7999999999
CUST_1PBS7Q,19459.06,102,4.0,Basic,15.0,311344.96
CUST_1PG2YD,90916.53,46,4.0,Basic,16.0,1545581.01
CUST_1PICYG,88965.97,166,2.0,Standard,27.0,2491047.16
CUST_1PLHCH,49157.88,136,3.0,Standard,20.0,1032315.48
CUST_1PNR4A,46256.37,2,4.0,Premium,19.0,925127.4
CUST_1PRQV4,61300.26,68,2.0,Premium,35.0,2206809.36
CUST_1Q0BHT,19299.52,145,1.0,Standard,24.0,482488.0
CUST_1QF1YL,66173.96,187,1.0,Basic,19.0,1323479.2000000002
CUST_1QHR6Q,90869.38,44,4.0,Standard,28.0,2635212.02
CUST_1QJ4XB,91173.05,155,2.0,Standard,25.0,2370499.3000000003
CUST_1QU7OQ,30480.31,66,4.0,Basic,24.0,762007.75
CUST_1R3YHC,43439.06,53,2.0,Standard,11.0,521268.72
CUST_1RKTGL,60442.87,18,3.0,Basic,22.0,1390186.01
CUST_1RNVFF,75383.82,135,4.0,Basic,12.0,979989.6600000001
CUST_1RVTBM,53572.72,187,3.0,Basic,27.0,1500036.1600000001
CUST_1RXF87,3480.3,135,3.0,Basic,3.0,13921.2
CUST_1RZ6OC,7760.33,114,2.0,Basic,20.0,162966.93
CUST_1S3SMA,64250.6,112,1.0,Standard,10.0,706756.6
CUST_1S6G6P,19798.24,194,2.0,Standard,13.0,277175.36000000004
CUST_1S7AWT,81830.45,175,4.0,Standard,19.0,1636609.0
CUST_1S7YRV,95684.85,145,1.0,Premium,20.0,2009381.85
CUST_1SH4XK,79074.14,8,4.0,Premium,17.0,1423334.52
CUST_1SLUZ7,96527.72,154,1.0,Premium,18.0,1834026.68
CUST_1SLWBW,81137.02,116,4.0,Basic,28.0,2352973.58
CUST_1SPITU,28443.27,80,1.0,Standard,18.0,540422.13
CUST_1SXEZN,59899.88,13,4.0,Basic,19.0,1197997.5999999999
CUST_1T0UUI,18852.75,105,3.0,Premium,13.0,263938.5
CUST_1T28J3,29515.56,78,3.0,Premium,16.0,501764.52
CUST_1T38WQ,68158.54,84,1.0,Basic,24.0,1703963.4999999998
CUST_1T6VR4,94829.87,196,1.0,Basic,1.0,189659.74
CUST_1T8FT5,31202.11,178,1.0,Premium,20.0,655244.31
CUST_1TBDWK,53937.34,141,1.0,Basic,2.0,161812.02
CUST_1TDLID,96115.98,162,3.0,Basic,21.0,2114551.56
CUST_1TE6B1,44294.92,10,1.0,Standard,14.0,664423.7999999999
CUST_1TTVOF,79554.14,52,4.0,Basic,10.0,875095.54
CUST_1U74EW,75542.84,79,1.0,Basic,30.0,2341828.04
CUST_1U750L,71008.81,92,2.0,Basic,24.0,1775220.25
CUST_1U8UFW,34321.16,155,1.0,Basic,8.0,308890.44000000006
CUST_1UBQRX,78543.97,174,4.0,Premium,9.0,785439.7
CUST_1UG7ZJ,96481.09,2,2.0,Premium,32.0,3183875.9699999997
CUST_1UIXEJ,31273.39,75,2.0,Premium,18.0,594194.41
CUST_1URG2A,88239.27,51,2.0,Basic,27.0,2470699.56
CUST_1URQA0,26537.68,99,3.0,Basic,19.0,530753.6
CUST_1USIBX,98778.6,94,3.0,Premium,31.0,3160915.2
CUST_1UT4N4,78496.95,40,1.0,Basic,10.0,863466.45
CUST_1UUOLX,23432.57,47,4.0,Standard,23.0,562381.6799999999
CUST_1UXBW6,31846.22,192,4.0,Basic,6.0,222923.54
CUST_1UXL9R,50173.99,96,3.0,Basic,5.0,301043.94
CUST_1V5EOG,70785.13,183,2.0,Standard,4.0,353925.65
CUST_1V9FRX,87938.38,40,2.0,Basic,31.0,2814028.16
CUST_1VDLJ4,91191.48,135,1.0,Basic,14.0,1367872.2
CUST_1VEDM6,59331.89,179,3.0,Basic,12.0,771314.57
CUST_1VQRUL,7119.76,158,3.0,Premium,16.0,121035.92
CUST_1VZAK3,1361.6,119,4.0,Basic,30.0,42209.6
CUST_1W1ROS,31790.17,176,2.0,Basic,5.0,190741.02
CUST_1W3DS9,99109.89,41,4.0,Basic,20.0,2081307.69
CUST_1WA5FW,40909.61,72,2.0,Standard,10.0,450005.71
CUST_1WAATS,91402.31,59,1.0,Standard,30.0,2833471.61
CUST_1WDINH,68783.79,57,1.0,Basic,1.0,137567.58
CUST_1WFZBP,29909.35,3,4.0,Basic,35.0,1076736.5999999999
CUST_1WH076,72923.94,20,3.0,Basic,26.0,1968946.3800000001
CUST_1WH9ZE,26664.32,193,1.0,Premium,16.0,453293.44
CUST_1WL7ZD,10344.58,37,2.0,Basic,4.0,51722.9
CUST_1WV1FG,35433.97,72,3.0,Standard,17.0,637811.46
CUST_1WWX0U,84785.85,154,1.0,Basic,33.0,2882718.9000000004
CUST_1WZSKK,17849.81,39,4.0,Standard,7.0,142798.48
CUST_1X0U3O,11574.48,64,3.0,Basic,30.0,358808.88
CUST_1X3ZR2,6808.23,163,2.0,Basic,21.0,149781.06
CUST_1X41MX,96854.29,40,4.0,Standard,6.0,677980.0299999999
CUST_1XVEMZ,2759.43,36,1.0,Basic,24.0,68985.75
CUST_1Y05LW,86137.42,151,2.0,Standard,34.0,3014809.6999999997
CUST_1Y2F2F,10146.22,12,2.0,Premium,3.0,40584.88
CUST_1Y606T,63532.3,124,3.0,Premium,17.0,1143581.4000000001
CUST_1YC9HQ,55642.11,72,4.0,Standard,16.0,945915.87
CUST_1YDKKY,39344.28,165,4.0,Standard,21.0,865574.1599999999
CUST_1YGT9J,37475.83,35,2.0,Premium,22.0,861944.0900000001
CUST_1YLTPM,68476.79,146,4.0,Premium,22.0,1574966.17
CUST_1YQHEM,83376.41,148,3.0,Premium,24.0,2084410.25
CUST_1YXBTN,50787.77,53,1.0,Premium,6.0,355514.38999999996
CUST_1Z2ZHO,7510.64,72,3.0,Basic,4.0,37553.200000000004
CUST_1Z3FYU,56939.87,174,2.0,Basic,16.0,967977.79
CUST_1Z5FO7,33847.94,122,2.0,Basic,22.0,778502.6200000001
CUST_1ZEOVI,14328.51,87,2.0,Standard,32.0,472840.83
CUST_1ZG639,99310.42,177,1.0,Standard,33.0,3376554.28
CUST_1ZHLZA,72749.88,145,3.0,Standard,12.0,945748.4400000001
CUST_1ZKAH1,4019.82,190,4.0,Standard,22.0,92455.86
CUST_1ZMDZ1,39595.9,86,1.0,Standard,28.0,1148281.1
CUST_1ZRQA2,3318.99,50,2.0,Premium,2.0,9956.97
CUST_1ZT9NU,82535.98,129,1.0,Standard,22.0,1898327.5399999998
CUST_201M6H,99623.55,117,1.0,Standard,23.0,2390965.2
CUST_206CV5,45401.83,119,1.0,Standard,20.0,953438.43
CUST_20A5S9,91433.23,71,2.0,Basic,1.0,182866.46
CUST_20FQOO,2307.87,52,3.0,Standard,5.0,13847.22
CUST_20KRCE,58400.62,136,1.0,Premium,16.0,992810.54
CUST_20PJFA,86795.83,7,4.0,Premium,28.0,2517079.07
CUST_20WSFZ,49368.95,16,2.0,Standard,21.0,1086116.9
CUST_212R1N,47793.36,122,1.0,Basic,7.0,382346.88
CUST_213H84,52861.81,174,3.0,Premium,14.0,792927.1499999999
CUST_216IMZ,4932.51,189,1.0,Standard,1.0,9865.02
CUST_217H7K,95474.56,46,2.0,Premium,10.0,1050220.16
CUST_217V0Q,50245.12,185,4.0,Standard,26.0,1356618.24
CUST_219TF4,39541.72,28,3.0,Premium,19.0,790834.4
CUST_21AQX6,48672.47,59,3.0,Basic,28.0,1411501.6300000001
CUST_21FGH6,14975.82,101,3.0,Premium,7.0,119806.56
CUST_21RYSA,18128.66,30,3.0,Standard,25.0,471345.16
CUST_21SZJO,37130.04,129,1.0,Standard,5.0,222780.24
CUST_220G6H,85255.43,195,2.0,Basic,35.0,3069195.4799999995
CUST_2227CD,94660.02,198,3.0,Basic,6.0,662620.14
CUST_226IMH,64180.87,112,1.0,Basic,8.0,577627.8300000001
CUST_22APOK,12117.12,54,4.0,Basic,9.0,121171.20000000001
CUST_22E794,5595.23,39,2.0,Standard,14.0,83928.45
CUST_22HXWS,47917.77,94,3.0,Standard,8.0,431259.93
CUST_22IMP8,43766.28,85,4.0,Standard,15.0,700260.48
CUST_22K5GJ,7972.85,54,2.0,Standard,16.0,135538.45
CUST_22RUDL,4231.75,128,1.0,Premium,3.0,16927.0
CUST_22RYZ8,42109.98,100,2.0,Standard,28.0,1221189.4200000002
CUST_22S0QO,18710.01,100,4.0,Premium,9.0,187100.09999999998
CUST_22SLHJ,89087.74,31,2.0,Standard,9.0,890877.4
CUST_22WAP9,1271.39,170,1.0,Premium,33.0,43227.26
CUST_230YOG,53719.56,80,2.0,Premium,24.0,1342989.0
CUST_2314QK,40266.22,191,2.0,Basic,10.0,442928.42000000004
CUST_235UAR,41977.81,108,2.0,Premium,15.0,671644.96
CUST_239T2Y,33373.38,25,1.0,Premium,15.0,533974.08
CUST_23CZS9,89844.78,130,3.0,Basic,32.0,2964877.7399999998
CUST_23E0VC,69253.94,133,4.0,Basic,25.0,1800602.44
CUST_23E3GM,65240.9,127,1.0,Basic,30.0,2022467.9000000001
CUST_23HBB3,14178.76,169,2.0,Premium,33.0,482077.84
CUST_23HN5V,88631.1,130,4.0,Standard,20.0,1861253.1
CUST_23K8ZG,80703.16,51,2.0,Premium,23.0,1936875.84
CUST_23VHO0,73713.3,158,1.0,Premium,9.0,737133.0
CUST_241MPA,28558.99,36,1.0,Standard,18.0,542620.81
CUST_24BW0Y,47407.01,173,4.0,Premium,16.0,805919.17
CUST_24C52X,29547.98,17,1.0,Standard,27.0,827343.44
CUST_24CWW9,12867.34,85,2.0,Premium,6.0,90071.38
CUST_24G990,61127.44,56,2.0,Basic,27.0,1711568.32
CUST_24GLK9,85028.28,155,3.0,Standard,15.0,1360452.48
CUST_24QHUR,91822.98,57,2.0,Premium,18.0,1744636.6199999999
CUST_24RJS7,93118.96,141,1.0,Premium,31.0,2979806.72
CUST_24X28J,64788.16,165,4.0,Basic,15.0,1036610.56
CUST_24ZQC5,31249.35,170,1.0,Basic,28.0,906231.1499999999
CUST_2581HV,98929.17,34,1.0,Standard,28.0,2868945.93
CUST_25GVRW,68823.06,74,1.0,Premium,2.0,206469.18
CUST_25PZ4I,96739.57,126,3.0,Basic,24.0,2418489.25
CUST_25RBUC,40288.82,100,3.0,Basic,6.0,282021.74
CUST_25S2HS,9390.85,33,1.0,Standard,16.0,159644.45
CUST_25UNDB,63701.38,125,2.0,Premium,26.0,1719937.26
CUST_25UP1Z,96707.63,4,3.0,Premium,3.0,386830.52
CUST_262G5O,92125.72,198,2.0,Basic,9.0,921257.2
CUST_264OXJ,34046.49,37,3.0,Premium,16.0,578790.33
CUST_2670W7,74047.68,166,4.0,Standard,11.0,888572.1599999999
CUST_26EGK7,12215.72,42,1.0,Standard,30.0,378687.32
CUST_26QSU9,35977.04,76,4.0,Standard,19.0,719540.8
CUST_26VRNW,96643.07,1,3.0,Premium,35.0,3479150.5200000005
CUST_26VSHE,62838.35,156,2.0,Basic,2.0,188515.05
CUST_274UN3,41636.98,56,4.0,Basic,11.0,499643.76
CUST_278WLJ,2379.89,119,2.0,Basic,19.0,47597.799999999996
CUST_27HOHT,23454.46,67,2.0,Basic,16.0,398725.82
CUST_27I3AM,34151.2,4,3.0,Standard,23.0,819628.7999999999
CUST_27IGJF,18505.29,79,1.0,Basic,1.0,37010.58
CUST_27NVE2,89393.44,107,3.0,Premium,29.0,2681803.2
CUST_27PVVE,65178.9,130,4.0,Standard,11.0,782146.8
CUST_27T4FA,62792.14,199,2.0,Basic,15.0,1004674.24
CUST_280NVC,27367.82,95,2.0,Standard,10.0,301046.02
CUST_283LWS,91594.01,192,1.0,Standard,33.0,3114196.34
CUST_288277,26176.4,153,2.0,Standard,34.0,916174.0
CUST_28D0NJ,11520.36,30,4.0,Premium,22.0,264968.28
CUST_28IUIZ,81305.04,57,4.0,Basic,11.0,975660.48
CUST_28MHQ0,5417.31,62,4.0,Standard,15.0,86676.96
CUST_28O386,38171.86,109,3.0,Basic,34.0,1336015.1
CUST_28R1J1,78530.4,146,3.0,Standard,5.0,471182.39999999997
CUST_28RM3T,95178.83,116,4.0,Premium,30.0,2950543.73
CUST_28VMXJ,9543.6,117,2.0,Basic,1.0,19087.2
CUST_28XLZO,48310.26,148,1.0,Standard,20.0,1014515.4600000001
CUST_291N7I,74883.86,84,3.0,Basic,8.0,673954.74
CUST_297R2X,86225.02,147,1.0,Premium,27.0,2414300.56
CUST_29GB2D,5252.19,21,2.0,Standard,35.0,189078.84
CUST_29O9XT,27956.51,64,3.0,Basic,5.0,167739.06
CUST_29SBUM,38149.96,88,2.0,Standard,29.0,1144498.8
CUST_29WZ34,24094.13,55,2.0,Basic,21.0,530070.86
CUST_2A5GH9,9055.68,167,2.0,Basic,29.0,271670.4
CUST_2ABWJ7,1083.06,19,4.0,Standard,5.0,6498.36
CUST_2AEOD5,93886.73,183,4.0,Basic,19.0,1877734.5999999999
CUST_2AJ9Z7,92535.8,10,4.0,Basic,1.0,185071.6
CUST_2AJDZJ,39993.12,112,2.0,Basic,19.0,799862.4
CUST_2ANLXU,21009.87,199,3.0,Premium,19.0,420197.39999999997
CUST_2ARO3T,49992.29,97,4.0,Standard,23.0,1199814.96
CUST_2AT2UE,72611.24,125,4.0,Standard,21.0,1597447.28
CUST_2B0LR3,67377.6,8,3.0,Standard,25.0,1751817.6
CUST_2B2KHQ,6606.93,141,3.0,Standard,30.0,204814.83000000002
CUST_2B70J3,69751.31,141,2.0,Premium,5.0,418507.86
CUST_2B8AV0,51051.61,128,1.0,Premium,12.0,663670.93
CUST_2BA25C,29683.55,27,1.0,Basic,17.0,534303.9
CUST_2BAIN8,14948.85,21,1.0,Basic,19.0,298977.0
CUST_2BFUZ9,88135.34,161,1.0,Premium,2.0,264406.02
CUST_2BP33L,98654.59,91,4.0,Standard,23.0,2367710.16
CUST_2BP3GH,34415.59,134,2.0,Standard,21.0,757142.98
CUST_2C4TLZ,66743.25,107,4.0,Standard,3.0,266973.0
CUST_2C7YKK,29510.88,115,1.0,Premium,27.0,826304.64
CUST_2CD5BK,29359.11,150,3.0,Basic,4.0,146795.55
CUST_2CLG5A,30215.05,176,2.0,Basic,2.0,90645.15
CUST_2CQFFM,10368.86,162,3.0,Basic,6.0,72582.02
CUST_2CVCRT,10825.52,11,1.0,Standard,4.0,54127.600000000006
CUST_2CVQJI,22588.71,65,4.0,Premium,21.0,496951.62
CUST_2CY6B7,14320.3,135,1.0,Premium,26.0,386648.1
CUST_2CYMPD,81771.35,166,1.0,Basic,11.0,981256.2000000001
CUST_2D1NHU,30512.07,167,3.0,Basic,13.0,427168.98
CUST_2D30JB,36090.66,91,3.0,Standard,12.0,469178.5800000001
CUST_2D4IM9,30741.87,198,4.0,Standard,22.0,707063.01
CUST_2D93RY,12970.82,47,4.0,Standard,28.0,376153.77999999997
CUST_2DCO3Y,2766.72,171,4.0,Premium,28.0,80234.87999999999
CUST_2DGPAG,15906.35,21,1.0,Premium,6.0,111344.45
CUST_2DHWUN,1113.22,112,2.0,Basic,20.0,23377.62
CUST_2DIMDA,19119.69,157,1.0,Premium,28.0,554471.01
CUST_2DJV6E,53977.69,86,2.0,Premium,4.0,269888.45
CUST_2DM3A5,63265.02,34,2.0,Standard,11.0,759180.24
CUST_2DMDTJ,79795.74,126,1.0,Premium,31.0,2553463.68
CUST_2DNJMZ,6602.8,182,3.0,Premium,10.0,72630.8
CUST_2DO72Q,10000.8,112,4.0,Premium,24.0,250019.99999999997
CUST_2DWJBJ,55836.55,76,2.0,Standard,9.0,558365.5
CUST_2E4MEV,4361.91,1,4.0,Premium,16.0,74152.47
CUST_2E6J2O,97892.33,82,4.0,Premium,27.0,2740985.24
CUST_2EJLIN,83021.89,25,4.0,Standard,4.0,415109.45
CUST_2ELLG6,29367.74,107,2.0,Basic,27.0,822296.7200000001
CUST_2EMZBJ,70834.87,149,1.0,Premium,27.0,1983376.3599999999
CUST_2EYNO9,62178.42,186,1.0,Basic,28.0,1803174.18
CUST_2F2IHW,64145.87,139,4.0,Standard,25.0,1667792.62
CUST_2F891D,48544.69,164,4.0,Basic,17.0,873804.42
CUST_2FBFHK,90790.59,80,1.0,Premium,12.0,1180277.67
CUST_2FDPH0,46403.16,159,4.0,Premium,13.0,649644.24
CUST_2FDVYK,35195.56,12,3.0,Basic,10.0,387151.16
CUST_2FF5PB,63876.35,46,1.0,Premium,17.0,1149774.3
CUST_2FIRUW,34936.49,148,1.0,Basic,15.0,558983.84
CUST_2FLQ50,11942.85,183,4.0,Premium,22.0,274685.55
CUST_2FM005,37505.67,67,1.0,Premium,18.0,712607.73
CUST_2FU42B,14679.43,178,1.0,Basic,4.0,73397.15
CUST_2FUDSD,86677.66,55,1.0,Premium,1.0,173355.32
CUST_2G27NR,39978.08,115,2.0,Basic,1.0,79956.16
CUST_2G7PS4,92104.98,115,2.0,Premium,22.0,2118414.54
CUST_2GA5AO,66785.03,109,4.0,Standard,12.0,868205.39
CUST_2GG4QS,48280.1,86,1.0,Standard,24.0,1207002.5
CUST_2GSB9V,40798.2,32,1.0,Premium,34.0,1427937.0
CUST_2GUBO0,72741.53,139,3.0,Premium,31.0,2327728.96
CUST_2GWP7K,21283.52,180,1.0,Basic,1.0,42567.04
CUST_2GXTA6,67592.63,7,4.0,Basic,31.0,2162964.16
CUST_2H6LH8,73080.69,91,1.0,Standard,4.0,365403.45
CUST_2HRMEI,79142.79,128,2.0,Standard,23.0,1899426.96
CUST_2HSUKJ,47295.88,15,3.0,Premium,26.0,1276988.76
CUST_2HTHGI,35749.05,40,4.0,Premium,19.0,714981.0
CUST_2HV5HY,1069.18,159,1.0,Premium,17.0,19245.24
CUST_2I10IP,99303.65,178,2.0,Premium,21.0,2184680.3
CUST_2I5YS9,22178.95,133,2.0,Basic,33.0,754084.3
CUST_2ICQKH,3894.97,24,3.0,Basic,2.0,11684.91
CUST_2IYJQ1,4302.01,4,4.0,Basic,5.0,25812.06
CUST_2J0IED,91693.73,112,1.0,Basic,27.0,2567424.44
CUST_2J13TJ,69745.44,66,4.0,Basic,5.0,418472.64
CUST_2J6651,14971.12,150,4.0,Premium,22.0,344335.76
CUST_2J7STR,92907.98,36,4.0,Basic,18.0,1765251.6199999999
CUST_2J841J,90161.33,171,4.0,Premium,25.0,2344194.58
CUST_2JBJPF,41340.11,139,2.0,Basic,15.0,661441.76
CUST_2JEJHF,75101.3,143,1.0,Premium,30.0,2328140.3000000003
CUST_2JF2S2,16579.37,62,2.0,Standard,12.0,215531.81
CUST_2JIMC3,6155.1,150,2.0,Premium,8.0,55395.9
CUST_2JIVGU,73510.31,178,3.0,Standard,28.0,2131798.9899999998
CUST_2JY7Q9,91267.43,137,1.0,Premium,14.0,1369011.45
CUST_2JZ3V8,54481.48,176,4.0,Basic,21.0,1198592.56
CUST_2JZJ6C,76560.09,180,2.0,Premium,6.0,535920.63
CUST_2K68AH,50786.79,142,2.0,Standard,34.0,1777537.6500000001
CUST_2KGNDI,95644.99,149,3.0,Standard,10.0,1052094.8900000001
CUST_2KHCUI,41068.5,155,4.0,Premium,4.0,205342.5
CUST_2KIB0J,25444.35,161,2.0,Premium,16.0,432553.94999999995
CUST_2KJKTA,70447.51,192,1.0,Premium,26.0,1902082.7699999998
CUST_2KKNOB,8544.94,149,4.0,Premium,7.0,68359.52
CUST_2KL6J1,39116.61,59,4.0,Premium,17.0,704098.98
CUST_2KL6L1,65647.45,36,4.0,Premium,33.0,2232013.3
CUST_2KP3WI,87641.65,50,1.0,Premium,12.0,1139341.45
CUST_2L0Y0J,4536.18,127,2.0,Standard,13.0,63506.520000000004
CUST_2LCP7X,16497.89,124,2.0,Premium,2.0,49493.67
CUST_2LDCY9,69432.87,133,3.0,Basic,25.0,1805254.6199999999
CUST_2LDOC3,96063.5,109,2.0,Premium,14.0,1440952.5
CUST_2LIKN2,84106.6,69,2.0,Standard,6.0,588746.2000000001
CUST_2LK1JB,8557.84,67,1.0,Basic,1.0,17115.68
CUST_2LL8VN,2584.08,99,3.0,Premium,23.0,62017.92
CUST_2LMUW6,21692.97,147,4.0,Basic,21.0,477245.34
CUST_2LU7E7,16607.27,52,4.0,Premium,27.0,465003.56
CUST_2LUJ39,55212.24,15,4.0,Premium,28.0,1601154.96
CUST_2LVRR5,24982.85,44,3.0,Basic,12.0,324777.05
CUST_2LXBEH,61268.03,121,1.0,Basic,3.0,245072.12
CUST_2LY1JI,35376.1,51,1.0,Premium,28.0,1025906.8999999999
CUST_2MCLM5,52634.72,134,1.0,Basic,15.0,842155.52
CUST_2MDP8V,94144.93,74,2.0,Premium,18.0,1788753.67
CUST_2MIR13,69365.17,130,2.0,Premium,31.0,2219685.44
CUST_2MZIUM,30217.39,106,4.0,Standard,23.0,725217.36
CUST_2N6R9E,79092.17,104,1.0,Premium,15.0,1265474.72
CUST_2NBSVE,28310.99,61,1.0,Basic,2.0,84932.97
CUST_2NIKAV,84259.31,137,1.0,Basic,12.0,1095371.03
CUST_2NM1SO,17837.65,87,4.0,Premium,4.0,89188.25
CUST_2NP0ME,50651.04,56,2.0,Standard,30.0,1570182.24
CUST_2NX0HQ,91075.56,43,1.0,Premium,20.0,1912586.76
CUST_2NXBHF,1459.28,64,2.0,Standard,29.0,43778.4
CUST_2O1I8L,73703.55,43,2.0,Standard,22.0,1695181.6500000001
