Month,Discount_Level,Conversions,Revenue_Generated
2026-05,29,850,23897.64
2026-05,30,901,98650.4
2026-05,35,675,56433.04
2026-05,37,765,95412.9
2026-05,40,570,5177.13
2026-05,44,643,69630.88
2026-05,45,99,51965.89
2026-05,49,353,27985.57
2026-05,53,297,19299.52
2026-05,56,654,57503.0
2026-05,59,290,9883.0
2026-05,60,117,78612.52
2026-05,62,1373,162447.88
2026-05,66,772,99302.13
2026-05,69,224,10414.58
2026-06,12,307,34235.95
2026-06,13,1311,72690.11
2026-06,14,1059,166908.0
2026-06,15,861,61504.02
2026-06,21,1168,95623.56
2026-06,22,506,86596.63
2026-06,26,565,6787.92
2026-06,27,1501,68758.58
2026-06,31,2508,162049.82
2026-06,32,308,82956.36
2026-06,34,491,80782.97
2026-06,36,29,5333.62
2026-06,45,646,31736.2
2026-06,46,782,73540.27
2026-06,58,704,22813.74
2026-06,61,14,47198.93
2026-06,62,1496,113325.74
2026-06,64,631,26097.11
2026-06,67,946,10748.45
2026-06,68,935,96707.63
2026-07,11,950,67250.5
2026-07,12,713,13171.83
2026-07,13,502,34016.6
2026-07,15,421,84610.77
2026-07,16,126,19466.39
2026-07,17,395,82619.43
2026-07,18,419,59997.3
2026-07,21,941,75981.45
2026-07,29,424,23761.31
2026-07,31,688,16654.86
2026-07,34,1082,97612.92
2026-07,39,519,28265.62
2026-07,42,981,124551.28
2026-07,46,669,89181.52
2026-07,48,129,90182.22
2026-07,50,192,29222.35
2026-07,51,309,10825.52
2026-07,52,757,47587.8
2026-07,56,521,63784.28
2026-07,61,519,70535.9
2026-07,62,865,64558.05
2026-07,64,615,149038.76
2026-07,65,1456,109160.78
2026-07,66,949,20004.79
2026-08,18,286,8903.32
2026-08,20,67,41603.15
2026-08,26,522,66212.35
2026-08,29,58,69007.2
2026-08,31,444,70178.35
2026-08,32,1032,150206.8
2026-08,35,499,87232.96
2026-08,37,550,82535.98
2026-08,38,947,30722.45
2026-08,39,919,48239.29
2026-08,40,596,44479.87
2026-08,41,617,58685.44
2026-08,43,577,91301.8
2026-08,47,258,38651.96
2026-08,49,555,29691.739999999998
2026-08,54,1328,143941.88
2026-08,56,129,61951.06
2026-08,59,943,78960.41
2026-08,60,627,151293.27
2026-08,61,199,94316.74
2026-08,62,964,126120.29000000001
2026-08,67,355,7823.33
2026-09,16,207,29084.77
2026-09,19,42,75437.88
2026-09,20,953,69231.55
2026-09,23,638,16770.44
2026-09,24,2144,239287.72
2026-09,25,350,56927.34
2026-09,26,496,98095.6
2026-09,31,2272,171170.28
2026-09,32,659,3344.26
2026-09,35,579,55176.35
2026-09,37,569,65398.05
2026-09,40,410,53010.51
2026-09,43,1666,153440.78
2026-09,45,461,62602.24
2026-09,48,535,87641.59
2026-09,51,134,56103.74
2026-09,52,440,82661.07
2026-09,58,522,101016.81
2026-09,59,697,35934.57
2026-09,60,939,28695.8
2026-09,61,143,23488.09
2026-09,65,284,85789.24
2026-09,66,439,68380.47
2026-10,13,799,103074.26
2026-10,15,859,103960.2
2026-10,17,1180,65736.78
2026-10,18,145,99329.17
2026-10,20,786,26841.05
2026-10,25,381,91817.59
2026-10,26,390,71696.14
2026-10,27,448,81170.12
2026-10,31,316,32765.72
2026-10,37,428,39646.56
2026-10,39,524,27943.19
2026-10,42,827,153519.18
2026-10,43,1509,121670.9
2026-10,49,339,83760.32
2026-10,51,229,59898.11
2026-10,53,770,76350.58
2026-10,56,61,71367.21
2026-10,58,173,10758.37
2026-10,59,205,14527.33
2026-10,60,28,159525.59
2026-10,62,74,15763.48
2026-10,65,179,34358.44
2026-10,66,1701,21058.36
2026-10,68,733,99385.09999999999
2026-10,69,660,23701.16
2026-11,11,467,37133.47
2026-11,12,124,75067.3
2026-11,13,435,93405.8
2026-11,15,141,56685.36
2026-11,22,136,41875.44
2026-11,25,802,31101.46
2026-11,26,637,35779.98
2026-11,28,196,71348.44
2026-11,29,319,71265.62
2026-11,31,468,29826.49
2026-11,39,157,29996.67
2026-11,42,170,58391.77
2026-11,44,389,19910.53
2026-11,45,203,36250.8
2026-11,52,923,77811.23
2026-11,53,273,79884.8
2026-11,56,694,127075.73
2026-11,57,659,147891.74
2026-11,60,227,36022.53
2026-11,61,133,62876.65
2026-11,62,267,32018.53
2026-11,63,845,53762.26
2026-11,64,606,60423.22
2026-11,65,885,72666.47
2026-11,69,513,9122.49
2026-12,10,1485,89729.6
2026-12,13,458,17609.75
2026-12,14,884,73399.71
2026-12,15,183,61870.4
2026-12,17,359,41602.96
2026-12,18,672,113569.44
2026-12,20,369,96087.05
2026-12,27,1145,86570.85
2026-12,28,876,36004.6
2026-12,30,373,32534.87
2026-12,31,256,26392.3
2026-12,32,549,84785.85
2026-12,35,955,94943.87
2026-12,37,207,46937.55
2026-12,39,197,55325.63
2026-12,43,1064,146750.93
2026-12,46,144,74275.2
2026-12,48,411,14998.29
2026-12,49,1779,115651.79000000001
2026-12,58,671,13548.03
2026-12,62,819,80148.75
2026-12,67,368,6109.36
2026-12,68,567,63638.6
2027-01,11,257,55594.11
2027-01,23,896,2285.21
2027-01,25,797,83338.97
2027-01,31,334,89056.56
2027-01,33,308,85735.29
2027-01,36,950,23856.329999999998
2027-01,38,580,34313.25
2027-01,40,208,44728.14
2027-01,42,304,72763.81
2027-01,43,677,104015.25
2027-01,44,423,35581.49
2027-01,49,347,36492.83
2027-01,53,565,92225.04
2027-01,56,216,91532.2
2027-01,57,452,118569.95999999999
2027-01,58,834,183101.55
2027-01,61,332,164632.83000000002
2027-01,63,1156,100855.64
2027-01,65,1341,87761.27
2027-01,66,131,69854.81
2027-01,67,517,86400.27
2027-01,68,954,84928.64
2027-01,69,552,89244.48
2027-02,10,156,61013.62
2027-02,11,442,63369.79
2027-02,13,275,65818.26
2027-02,15,41,30223.11
2027-02,18,225,50812.11
2027-02,19,432,68791.73
2027-02,21,66,140079.66
2027-02,23,661,25985.2
2027-02,24,1363,40529.43
2027-02,25,208,16013.9
2027-02,26,477,97074.54
2027-02,36,548,86439.38
2027-02,38,441,15906.35
2027-02,42,303,60025.66
2027-02,45,809,95536.06
2027-02,47,315,3857.28
2027-02,48,653,11245.69
2027-02,50,396,83822.29
2027-02,52,232,83669.8
2027-02,59,1476,19152.17
2027-02,66,844,80482.79
2027-02,67,442,43157.85
2027-02,69,551,34595.71
2027-03,10,366,73041.29
2027-03,11,981,31545.18
2027-03,12,981,54811.76
2027-03,14,933,43888.94
2027-03,16,100,4805.21
2027-03,17,1800,91033.32
2027-03,21,167,81614.61
2027-03,22,130,69055.3
2027-03,23,213,98580.16
2027-03,25,986,80546.11
2027-03,28,903,9034.59
2027-03,33,752,12597.58
2027-03,37,1259,139654.62
2027-03,40,464,21889.52
2027-03,42,193,23014.91
2027-03,50,280,27440.88
2027-03,52,198,6546.78
2027-03,55,917,80252.82
2027-03,59,318,1590.38
2027-03,60,442,72380.15
2027-03,61,1119,60107.8
2027-03,62,265,32773.770000000004
2027-03,63,927,45835.69
2027-03,66,414,52194.37
2027-03,68,1174,83029.29
2027-03,69,122,84657.62
2027-04,14,362,19364.37
2027-04,16,429,43657.51
2027-04,20,911,74044.42
2027-04,21,20,79012.92
2027-04,22,923,54105.36
2027-04,24,1511,190357.52
2027-04,25,220,44975.61
2027-04,27,1203,101101.45999999999
2027-04,29,804,98780.59
2027-04,30,1089,71793.9
2027-04,33,636,72430.69
2027-04,34,71,6173.47
2027-04,39,457,53183.15
2027-04,49,833,75233.47
2027-04,50,26,6311.6
2027-04,51,765,31924.69
2027-04,55,729,60670.74
2027-04,56,864,79903.3
2027-04,58,624,47742.59
2027-04,60,361,7040.47
2027-04,69,798,5546.34
2027-05,14,681,54081.83
2027-05,15,137,36379.0
2027-05,25,731,7972.85
2027-05,27,363,8694.23
2027-05,33,209,14921.4
2027-05,34,770,15227.0
2027-05,36,169,65901.36
2027-05,43,599,94482.48
2027-05,45,288,97165.28
2027-05,47,636,31286.6
2027-05,50,37,45725.11
2027-05,51,1824,131435.21000000002
2027-05,54,408,60964.86
2027-05,58,975,112321.0
2027-05,63,586,108653.22
2027-05,68,921,30197.65
2027-06,10,888,103101.8
2027-06,15,55,92789.81
2027-06,16,912,26869.95
2027-06,17,951,25545.04
2027-06,19,491,22643.85
2027-06,23,77,32708.69
2027-06,24,61,99096.85
2027-06,28,402,50391.53
2027-06,33,1079,153249.93
2027-06,34,994,92153.51
2027-06,40,394,14975.82
2027-06,41,162,79935.16
2027-06,43,975,20100.38
2027-06,44,77,80068.91
2027-06,45,462,56987.24
2027-06,51,672,67051.74
2027-06,54,348,35023.49
2027-06,56,219,46513.21
2027-06,59,418,18378.19
2027-06,60,204,23068.47
2027-06,63,1494,117685.89
2027-06,64,519,58089.39
2027-06,66,752,26159.57
2027-07,12,930,47478.41
2027-07,14,556,27067.89
2027-07,15,354,25060.48
2027-07,19,930,87413.98000000001
2027-07,20,617,113853.31
2027-07,22,360,7310.69
2027-07,24,974,50504.59
2027-07,27,634,58366.87
2027-07,30,62,94003.05
2027-07,32,741,73889.86
2027-07,36,1193,38298.03
2027-07,38,509,64163.37
2027-07,40,470,63730.02
2027-07,41,1425,147700.96
2027-07,43,848,17844.53
2027-07,49,440,30309.34
2027-07,51,302,64245.58
2027-07,52,589,14891.27
2027-07,57,264,91065.91
2027-07,58,1833,89386.51999999999
2027-07,59,359,76437.05
2027-07,65,161,60123.95
2027-07,66,1420,123723.53
2027-07,68,831,7712.38
2027-07,69,485,30271.8
2027-08,12,698,6130.09
2027-08,13,676,6713.49
2027-08,14,50,16010.83
2027-08,15,432,60294.62
2027-08,17,861,66934.69
2027-08,18,597,63453.85
2027-08,19,716,83189.68000000001
2027-08,26,1057,99159.22
2027-08,31,27,43923.8
2027-08,33,576,20407.6
2027-08,34,691,144437.51
2027-08,38,781,99540.66
2027-08,39,188,20400.42
2027-08,43,311,43826.91
2027-08,44,933,46815.93
2027-08,45,707,46045.68
2027-08,47,674,77544.9
2027-08,49,953,65033.45
2027-08,50,667,39628.31
2027-08,51,998,134640.08000000002
2027-08,52,41,49088.1
2027-08,64,963,104572.20999999999
2027-08,66,930,100066.22
2027-08,67,67,71669.95
2027-08,68,408,47464.36
2027-08,69,678,136796.06
2027-09,11,1319,32300.44
2027-09,14,815,38007.6
2027-09,15,159,55394.5
2027-09,18,563,93875.72
2027-09,20,397,2514.79
2027-09,25,828,42246.12
2027-09,28,1381,143730.5
2027-09,31,1231,86825.59
2027-09,32,151,41156.61
2027-09,34,638,52985.34
2027-09,37,632,49312.43
2027-09,38,559,38818.22
2027-09,40,1355,47566.630000000005
2027-09,41,105,28866.58
2027-09,42,733,85937.46
2027-09,45,298,33287.89
2027-09,46,97,97901.93
2027-09,52,820,36935.4
2027-09,56,817,90798.38
2027-09,65,902,24029.43
2027-09,67,609,47337.92
2027-09,68,677,90768.99
2027-09,69,694,49375.89
2027-10,12,974,84001.37
2027-10,16,175,52389.83
2027-10,18,747,13826.44
2027-10,19,618,85133.89
2027-10,20,891,35126.0
2027-10,21,160,57431.11
2027-10,24,990,141900.93
2027-10,26,1172,122193.59
2027-10,27,144,17925.72
2027-10,30,668,19280.32
2027-10,31,700,24854.66
2027-10,34,936,36466.01
2027-10,35,880,39463.51
2027-10,36,121,86378.64
2027-10,38,398,7889.09
2027-10,39,1240,211539.97999999998
2027-10,40,319,80168.91
2027-10,41,555,39687.99
2027-10,43,384,13421.62
2027-10,47,124,37096.89
2027-10,52,811,69578.66
2027-10,55,122,69454.83
2027-10,58,455,203081.02000000002
2027-10,59,912,36129.29
2027-10,62,667,72695.06
2027-10,64,330,9044.36
2027-10,65,1829,77724.91
2027-10,66,829,52023.71
2027-11,10,204,37748.03
2027-11,11,37,19912.83
2027-11,12,842,129539.87
2027-11,13,666,45405.38
2027-11,14,251,36045.2
2027-11,17,873,12635.73
2027-11,20,600,81320.07
2027-11,21,104,98872.39
2027-11,25,1441,89837.25
2027-11,30,549,15968.04
2027-11,32,125,33876.07
2027-11,34,523,20382.68
2027-11,35,1357,141118.29
2027-11,36,891,60812.61
2027-11,37,332,16260.35
2027-11,38,111,60832.24
2027-11,41,847,90128.42
2027-11,43,193,57136.17
2027-11,47,953,18955.72
2027-11,51,484,8132.15
2027-11,52,818,67593.65
2027-11,54,170,90494.21
2027-11,59,713,97400.77
2027-11,60,318,71545.29
2027-12,10,256,80137.08
2027-12,12,172,36439.09
2027-12,13,257,34876.56
2027-12,17,420,31630.42
2027-12,19,613,40775.57
2027-12,20,50,69685.6
2027-12,29,989,62685.31
2027-12,30,194,91052.74
2027-12,33,48,57519.03
2027-12,35,1353,81433.97
2027-12,38,1218,132364.43
2027-12,43,150,43062.5
2027-12,46,217,11182.75
2027-12,47,843,172585.33000000002
2027-12,48,821,48647.97
2027-12,49,766,24753.65
2027-12,51,207,48862.58
2027-12,53,131,10971.87
2027-12,54,490,21446.5
2027-12,56,268,23531.7
2027-12,62,1055,114021.73
2027-12,63,313,27194.42
2027-12,64,649,153222.69
2027-12,65,862,18772.31
2027-12,67,888,4558.05
2028-01,11,314,51119.94
2028-01,13,8,49058.64
2028-01,18,1396,122476.72
2028-01,20,17,64958.97
2028-01,24,1178,116097.61
2028-01,26,532,48810.68
2028-01,27,779,49900.17
2028-01,28,1503,146405.05
2028-01,29,1175,163321.52
2028-01,31,657,36867.66
2028-01,36,1790,41200.27
2028-01,38,952,24507.74
2028-01,43,702,11161.26
2028-01,44,444,31185.58
2028-01,45,1852,126627.06
2028-01,47,182,35937.03
2028-01,51,304,44780.58
2028-01,52,367,12727.77
2028-01,57,819,32362.02
2028-01,59,545,40452.44
2028-01,60,825,61906.88
2028-01,61,870,154427.62
2028-01,64,20,59533.39
2028-01,66,69,79554.14
2028-02,12,400,41382.15
2028-02,13,267,68182.47
2028-02,15,494,82982.44
2028-02,16,226,140476.27000000002
2028-02,18,1427,83651.03
2028-02,20,803,84049.88
2028-02,21,1054,73378.07
2028-02,23,547,30222.64
2028-02,24,983,35612.619999999995
2028-02,39,74,2975.2
2028-02,42,544,30880.41
2028-02,45,753,30713.38
2028-02,47,186,89259.04
2028-02,49,344,50646.85
2028-02,50,807,98120.49
2028-02,53,527,64910.11
2028-02,54,781,78632.17
2028-02,55,887,30616.350000000002
2028-02,57,218,24982.85
2028-02,58,1005,30467.68
2028-02,60,693,33612.61
2028-02,63,1219,129337.59
2028-02,64,957,54211.42
2028-02,66,166,131362.03
2028-02,68,1265,195887.62
2028-02,69,72,31397.36
2028-03,16,1903,109230.23000000001
2028-03,21,1768,91364.73999999999
2028-03,24,947,77309.1
2028-03,25,639,60613.14
2028-03,26,972,91006.72
2028-03,27,483,12225.99
2028-03,32,1506,88054.93
2028-03,34,21,91214.63
2028-03,35,957,39692.4
2028-03,36,974,67239.56
2028-03,40,651,76853.77
2028-03,41,984,48626.88
2028-03,42,222,55212.49
2028-03,43,1456,149483.65
2028-03,47,837,35222.79
2028-03,48,1446,91552.17
2028-03,51,490,83895.34
2028-03,52,918,92002.01
2028-03,53,1623,222011.79
2028-03,56,106,43550.06
2028-03,59,955,21092.89
2028-03,60,537,3151.11
2028-03,63,968,60785.55
2028-03,64,621,54115.93
2028-03,65,986,22232.88
2028-03,66,282,77640.46
2028-03,69,97,1995.01
2028-04,11,362,55106.15
2028-04,13,860,4492.68
2028-04,14,699,74883.86
2028-04,17,841,14967.81
2028-04,20,766,85332.98999999999
2028-04,21,635,37592.59
2028-04,25,88,87042.17
2028-04,32,138,44793.17
2028-04,39,206,67616.92
2028-04,40,1154,102895.41
2028-04,42,596,120404.97
2028-04,43,920,1298.63
2028-04,44,526,98159.59
2028-04,45,1676,92309.94
2028-04,46,519,61406.79
2028-04,47,612,91067.01
2028-04,49,699,80106.36
2028-04,50,912,73169.35
2028-04,53,947,94604.52
2028-04,54,793,7953.33
2028-04,57,617,94769.13
2028-04,58,1274,136041.84
2028-04,61,272,82400.56
2028-04,63,836,87734.21
2028-04,67,511,14920.13
2028-04,69,614,14583.15
2028-05,19,212,44621.49
2028-05,23,391,57411.23
2028-05,24,407,59782.83
2028-05,26,833,98044.85
2028-05,27,515,92605.76
2028-05,28,895,97823.15
2028-05,29,975,141457.9
2028-05,30,165,76446.3
2028-05,33,26,11416.06
2028-05,34,462,80664.02
2028-05,39,987,63166.25
2028-05,45,19,41942.1
2028-05,48,201,10629.06
2028-05,51,794,88277.65
2028-05,56,167,21307.83
2028-05,59,1963,190041.47
2028-05,68,102,25512.67
2028-05,69,296,3587.49
2028-06,11,669,71013.37
2028-06,18,300,77821.84
2028-06,21,890,87330.92
2028-06,23,429,29909.35
2028-06,25,34,19181.92
2028-06,26,751,91098.38
2028-06,27,614,35196.39
2028-06,28,766,152544.3
2028-06,30,719,25589.32
2028-06,35,914,69670.52
2028-06,36,950,51113.7
2028-06,37,731,95941.7
2028-06,38,687,49139.17
2028-06,39,1011,57279.14
2028-06,43,335,95569.29
2028-06,45,1368,62729.8
2028-06,47,929,125194.91999999998
2028-06,49,217,30418.02
2028-06,52,818,20221.72
2028-06,58,594,90857.97
2028-06,59,21,88197.3
2028-06,60,485,86137.42
2028-06,62,614,53768.52
2028-06,63,953,94297.16
2028-06,64,9,29963.88
2028-06,68,540,8688.33
2028-06,69,29,68701.68
2028-07,10,530,106168.67
2028-07,12,275,11409.42
2028-07,21,633,85927.65
2028-07,22,828,44427.36
2028-07,23,2563,140556.88
2028-07,25,104,12574.72
2028-07,27,538,35993.9
2028-07,32,553,69314.38
2028-07,34,994,63387.77
2028-07,35,401,38128.78
2028-07,37,763,133069.22
2028-07,43,947,65599.5
2028-07,45,431,47337.19
2028-07,46,424,5997.94
2028-07,48,676,56325.43
2028-07,54,252,176113.07
2028-07,56,264,12589.02
2028-07,60,812,65178.9
2028-07,61,654,92669.45999999999
2028-07,62,403,44012.0
2028-07,63,937,21105.2
2028-07,66,199,51409.99
2028-07,68,372,66489.51
2028-08,10,623,70312.61
2028-08,13,772,63126.74
2028-08,18,858,51372.49
2028-08,19,931,27489.03
2028-08,22,765,84606.12
2028-08,23,634,181897.16
2028-08,26,939,99691.37
2028-08,27,257,36738.3
2028-08,31,657,40781.57
2028-08,32,302,20316.83
2028-08,34,1596,90568.64
2028-08,38,1231,117225.79999999999
2028-08,39,762,77026.15
2028-08,41,640,61293.93
2028-08,45,917,4437.75
2028-08,47,227,30308.81
2028-08,48,926,51227.05
2028-08,50,572,88259.29
2028-08,51,513,76785.77
2028-08,52,512,12348.16
2028-08,54,210,80734.82
2028-08,57,414,96265.03
2028-08,60,815,17658.69
2028-08,63,954,102838.34
2028-08,69,655,91557.53
2028-09,10,646,89367.06
2028-09,14,562,73547.68
2028-09,15,537,48452.67
2028-09,16,804,18552.58
2028-09,19,622,42295.26
2028-09,20,1140,131136.93
2028-09,22,696,18364.13
2028-09,28,696,9556.05
2028-09,29,775,27629.19
2028-09,37,255,11878.09
2028-09,38,535,6035.82
2028-09,45,836,41068.46
2028-09,46,778,19224.7
2028-09,49,121,71849.82
2028-09,52,511,33088.36
2028-09,53,54,75175.58
2028-09,59,571,59434.65
2028-09,60,258,95501.57999999999
2028-09,64,312,46345.84
2028-09,66,714,22088.71
2028-09,68,998,2073.3
2028-10,13,530,41660.27
2028-10,18,355,12392.24
2028-10,26,852,34513.41
2028-10,27,744,90078.21
2028-10,28,533,61552.13
2028-10,30,1972,29733.87
2028-10,35,357,31653.85
2028-10,36,900,27813.19
2028-10,37,810,51897.5
2028-10,41,521,50205.63
2028-10,46,846,52443.05
2028-10,47,1173,189347.41999999998
2028-10,49,834,89080.92
2028-10,51,529,10802.52
2028-10,56,571,29299.3
2028-10,57,725,69980.72
2028-10,58,812,50743.43
2028-10,59,90,56974.23
2028-10,63,213,26135.74
2028-10,64,546,169067.71000000002
2028-10,65,255,99810.92
2028-10,66,1618,92881.98000000001
2028-10,67,626,22220.09
2028-11,15,388,76315.33
2028-11,16,54,7778.81
2028-11,21,963,53644.93
2028-11,22,748,50245.12
2028-11,24,579,29540.06
2028-11,27,821,68153.5
2028-11,32,39,54684.55
2028-11,35,287,20180.5
2028-11,36,576,41233.5
2028-11,38,264,93466.17
2028-11,39,321,2877.63
2028-11,40,1594,159520.77000000002
2028-11,42,372,72406.81
2028-11,43,629,28268.79
2028-11,51,468,24006.15
2028-11,54,77,57043.53
2028-11,57,173,36205.31
2028-11,58,805,49250.65
2028-11,59,494,88809.61
2028-11,60,531,87551.21
2028-11,62,435,49396.63
2028-11,64,178,54067.29
2028-11,65,43,99631.73
2028-11,66,752,14667.03
2028-11,68,256,46270.54
2028-12,10,419,98502.9
2028-12,13,706,87064.71
2028-12,15,367,78309.87
2028-12,16,532,15362.33
2028-12,17,120,53439.77
2028-12,18,20,67407.16
2028-12,20,444,53467.78
2028-12,22,311,39580.11
2028-12,25,1172,79451.81
2028-12,26,102,45927.5
2028-12,28,575,81875.09
2028-12,30,213,90517.46
2028-12,31,586,63967.72
2028-12,33,512,69180.49
2028-12,35,1358,137913.03
2028-12,38,249,24226.89
2028-12,39,1658,119649.13
2028-12,41,485,69432.87
2028-12,42,2348,158458.28
2028-12,45,402,49845.93
2028-12,48,1011,84971.69
2028-12,53,490,95829.33
2028-12,59,64,28255.24
2028-12,64,967,82629.1
2029-01,10,1727,137158.12
2029-01,12,255,57090.85
2029-01,13,276,69695.25
2029-01,15,1235,82386.26000000001
2029-01,17,508,53239.51
2029-01,21,501,73559.69
2029-01,28,422,47260.81
2029-01,32,237,125947.12
2029-01,33,459,76082.13
2029-01,34,545,62913.14
2029-01,41,938,22397.33
2029-01,44,721,11958.31
2029-01,47,599,96589.84
2029-01,50,1418,56505.13
2029-01,53,82,96003.89
2029-01,57,710,108157.62
2029-01,58,103,87719.06
2029-01,59,455,2752.74
2029-01,61,70,37819.12
2029-01,62,481,38390.35
2029-01,68,984,56419.63
2029-02,13,693,35543.44
2029-02,14,51,69745.84
2029-02,15,863,54314.39
2029-02,16,483,142873.91
2029-02,19,1771,72650.89
2029-02,20,708,122066.67
2029-02,24,520,77956.77
2029-02,25,216,56939.87
2029-02,26,630,71353.7
2029-02,29,275,26545.24
2029-02,31,212,69902.91
2029-02,35,1025,169187.88
2029-02,42,157,96616.46
2029-02,49,136,38030.41
2029-02,50,166,38176.51
2029-02,57,72,14588.55
2029-02,58,503,30816.71
2029-02,59,778,15228.01
2029-02,61,650,175785.75
2029-02,62,162,92641.1
2029-02,69,977,85246.63
2029-03,14,910,76047.8
2029-03,16,917,106029.87
2029-03,17,709,64485.36
2029-03,18,380,217579.73
2029-03,22,1009,32525.25
2029-03,27,210,98103.15
2029-03,35,688,155110.68
2029-03,37,1060,84644.1
2029-03,38,141,71818.47
2029-03,41,747,86225.02
2029-03,43,144,47341.14
2029-03,50,242,21733.26
2029-03,52,1019,58519.18
2029-03,53,931,75124.06
2029-03,56,929,73009.78
2029-03,58,415,9587.94
2029-03,59,929,43078.92
2029-03,60,91,3544.58
2029-03,61,812,91592.76
2029-03,62,212,69691.76
2029-03,67,519,14461.1
2029-04,10,744,81771.35
2029-04,11,918,20791.24
2029-04,13,359,88444.11
2029-04,22,505,94683.09
2029-04,29,810,88302.62
2029-04,30,441,20354.71
2029-04,33,568,38941.73
2029-04,35,182,90025.68
2029-04,41,903,41975.8
2029-04,43,539,59165.15
2029-04,44,788,38562.91
2029-04,47,983,79027.18
2029-04,50,2,91498.41
2029-04,52,2210,127347.4
2029-04,53,580,70909.87
2029-04,56,391,76435.26
2029-04,57,687,58032.18
2029-04,58,960,73523.7
2029-04,60,470,39741.7
2029-04,66,897,110375.09
2029-04,69,685,84217.32
2029-05,11,202,98764.51
2029-05,13,884,13995.81
2029-05,15,425,16104.21
2029-05,18,54,46403.16
2029-05,19,137,99995.06
2029-05,21,428,59955.06
2029-05,22,942,87003.62
2029-05,25,556,21994.89
2029-05,27,371,8763.9
2029-05,32,13,41051.42
2029-05,33,945,53877.56
2029-05,40,409,56530.57
2029-05,42,935,39463.32
2029-05,55,197,45307.83
2029-05,60,970,135601.35
2029-05,61,495,2372.94
2029-05,63,925,41469.19
2029-05,64,91,43553.35
2029-05,66,565,156108.32
2029-05,67,1850,179720.18
2029-06,11,798,21292.92
2029-06,13,420,77718.8
2029-06,17,499,46490.17
2029-06,18,345,93740.94
2029-06,21,110,36682.26
2029-06,24,497,27554.48
2029-06,25,797,99946.98999999999
2029-06,28,63,53092.75
2029-06,32,938,16300.93
2029-06,33,700,97957.36
