Customer_ID,Segment,Segment_Label,Churn_Risk
CUST_2KL6L1,3,Low Value,0
CUST_2KP3WI,0,High Value,0
CUST_2L0Y0J,1,Loyal,0
CUST_2LCP7X,1,Loyal,0
CUST_2LDCY9,3,Low Value,0
CUST_2LDOC3,0,High Value,0
CUST_2LIKN2,0,High Value,1
CUST_2LK1JB,1,Loyal,0
CUST_2LL8VN,1,Loyal,0
CUST_2LMUW6,3,Low Value,0
CUST_2LU7E7,3,Low Value,0
CUST_2LUJ39,3,Low Value,0
CUST_2LVRR5,1,Loyal,0
CUST_2LXBEH,0,High Value,0
CUST_2LY1JI,2,New,0
CUST_2MCLM5,2,New,1
CUST_2MDP8V,0,High Value,0
CUST_2MIR13,2,New,0
CUST_2MZIUM,3,Low Value,0
CUST_2N6R9E,0,High Value,0
CUST_2NBSVE,1,Loyal,0
CUST_2NIKAV,0,High Value,0
CUST_2NM1SO,1,Loyal,0
CUST_2NP0ME,2,New,0
CUST_2NX0HQ,2,New,0
CUST_2NXBHF,2,New,0
CUST_2O1I8L,2,New,0
CUST_2O33NK,3,Low Value,0
CUST_2O38EM,1,Loyal,0
CUST_2O9D70,1,Loyal,0
CUST_2OBVSS,0,High Value,0
CUST_2OGEBE,3,Low Value,0
CUST_2OH8M1,0,High Value,0
CUST_2OJU00,3,Low Value,1
CUST_2OKZ40,2,New,0
CUST_2OOS0E,2,New,0
CUST_2P1LOO,0,High Value,0
CUST_2P4P6Q,3,Low Value,1
CUST_2P5RB5,2,New,0
CUST_2P8Y29,0,High Value,0
CUST_2PB5J8,0,High Value,0
CUST_2PP7BY,2,New,0
CUST_2PQ455,1,Loyal,0
CUST_2QAXG3,1,Loyal,1
CUST_2QBRGL,0,High Value,1
CUST_2QFXRX,2,New,0
CUST_2QJHA0,3,Low Value,0
CUST_2QK1I6,2,New,1
CUST_2QM46W,0,High Value,0
CUST_2QXKL9,1,Loyal,0
CUST_2R0R34,0,High Value,0
CUST_2R4OMT,3,Low Value,0
CUST_2RFH8N,2,New,0
CUST_2RFQKO,1,Loyal,0
CUST_2RNL83,0,High Value,1
CUST_2RR6NS,1,Loyal,1
CUST_2RRO4J,1,Loyal,0
CUST_2RUDDI,3,Low Value,0
CUST_2S21PF,2,New,1
CUST_2SARHI,1,Loyal,0
CUST_2SBK44,3,Low Value,0
CUST_2SHQTT,1,Loyal,1
CUST_2SMQYK,1,Loyal,1
CUST_2SRS5W,3,Low Value,0
CUST_2SS7FN,1,Loyal,0
CUST_2SVCVI,0,High Value,0
CUST_2T1KDT,2,New,0
CUST_2T21I6,2,New,0
CUST_2T79XL,3,Low Value,0
CUST_2T8CEL,1,Loyal,0
CUST_2TA3HZ,1,Loyal,0
CUST_2TOCY2,1,Loyal,0
CUST_2TOJW9,1,Loyal,0
CUST_2TOYDM,3,Low Value,1
CUST_2TP835,1,Loyal,0
CUST_2TSIJ3,3,Low Value,0
CUST_2TVW82,1,Loyal,0
CUST_2U0W6J,2,New,0
CUST_2U2GFC,1,Loyal,0
CUST_2U4G18,3,Low Value,0
CUST_2U8EUC,0,High Value,0
CUST_2UAJ5M,3,Low Value,0
CUST_2UGJ5K,3,Low Value,0
CUST_2UK7AN,1,Loyal,0
CUST_2ULQIM,1,Loyal,1
CUST_2UMB7B,3,Low Value,0
CUST_2UMO9K,1,Loyal,0
CUST_2URKPK,0,High Value,0
CUST_2UY3PQ,1,Loyal,0
CUST_2V0JX6,0,High Value,0
CUST_2V0VYL,0,High Value,0
CUST_2V9NPU,1,Loyal,1
CUST_2VAY3E,3,Low Value,0
CUST_2VIXI7,1,Loyal,0
CUST_2VMAHW,3,Low Value,0
CUST_2VN2ST,1,Loyal,1
CUST_2W38W4,2,New,0
CUST_2W6IDV,2,New,0
CUST_2W8J7T,2,New,0
CUST_2W99OJ,1,Loyal,0
CUST_2WGUNA,1,Loyal,0
CUST_2WJIFX,1,Loyal,1
CUST_2WP80J,2,New,0
CUST_2WWAWO,2,New,0
CUST_2X28HT,1,Loyal,0
CUST_2X444P,0,High Value,0
CUST_2XLA4M,0,High Value,0
CUST_2XVTO3,3,Low Value,0
CUST_2Y4DLX,3,Low Value,0
CUST_2Y95R3,2,New,0
CUST_2YBI23,3,Low Value,0
CUST_2YMVW5,0,High Value,0
CUST_2YOYB0,1,Loyal,0
CUST_2YPSOC,2,New,0
CUST_2YZ1MP,0,High Value,0
CUST_2Z1FO8,0,High Value,0
CUST_2Z2X38,0,High Value,1
CUST_2Z7TSA,1,Loyal,1
CUST_2ZAEHH,2,New,0
CUST_2ZDOTP,0,High Value,0
CUST_2ZGS68,3,Low Value,0
CUST_2ZQ0GD,3,Low Value,0
CUST_2ZSQP2,0,High Value,0
CUST_2ZT2NW,1,Loyal,0
CUST_2ZU37U,3,Low Value,0
CUST_2ZUBRG,3,Low Value,0
CUST_2ZUNBR,2,New,0
CUST_2ZV8BL,0,High Value,0
CUST_2ZVWKQ,3,Low Value,0
CUST_2ZWGJ1,1,Loyal,0
CUST_30065R,3,Low Value,0
CUST_300K36,3,Low Value,0
CUST_302ZLI,2,New,0
CUST_304RT4,2,New,0
CUST_30D2FY,3,Low Value,0
CUST_30FFAJ,2,New,0
CUST_30L6IF,3,Low Value,0
CUST_30MZK0,3,Low Value,0
CUST_30OF9I,0,High Value,0
CUST_30QQ24,2,New,1
CUST_30QVWN,2,New,0
CUST_316RGR,0,High Value,0
CUST_31CQDK,2,New,0
CUST_31FDXV,2,New,0
CUST_31FF5K,3,Low Value,0
CUST_31G392,2,New,1
CUST_31GHNB,3,Low Value,0
CUST_31KFTF,0,High Value,0
CUST_31TJH4,1,Loyal,0
CUST_31WEUC,3,Low Value,0
CUST_31WM9S,3,Low Value,0
CUST_31YUBR,0,High Value,0
CUST_321J2H,3,Low Value,0
CUST_325KI5,1,Loyal,1
CUST_32BWOX,0,High Value,0
CUST_32CLTR,2,New,0
CUST_32KPEP,0,High Value,0
CUST_32P3X0,0,High Value,0
CUST_32UFAF,3,Low Value,0
CUST_32WQN9,3,Low Value,0
CUST_3340YF,0,High Value,0
CUST_338Q4R,2,New,0
CUST_33E0TY,2,New,0
CUST_33GK2Z,0,High Value,0
CUST_33N69F,0,High Value,0
CUST_33S3BX,3,Low Value,1
CUST_33SFP3,1,Loyal,0
CUST_33YPU7,2,New,0
CUST_33ZHR8,3,Low Value,1
CUST_342UWC,1,Loyal,0
CUST_349Y82,2,New,1
CUST_34CQ8J,2,New,0
CUST_34H5GN,1,Loyal,0
CUST_34KV3J,3,Low Value,0
CUST_34LJTI,1,Loyal,0
CUST_34RW4A,1,Loyal,0
CUST_34WL60,1,Loyal,0
CUST_35N2VW,2,New,0
CUST_35UMCE,3,Low Value,0
CUST_35WPA3,1,Loyal,0
CUST_360QSC,0,High Value,1
CUST_360YMA,2,New,0
CUST_362TWP,3,Low Value,0
CUST_367E6A,2,New,0
CUST_36C69Y,3,Low Value,0
CUST_36RLB1,3,Low Value,1
CUST_36VS2Y,3,Low Value,0
CUST_36VTJD,3,Low Value,0
CUST_36WMGK,2,New,0
CUST_36ZQSC,0,High Value,0
CUST_3756J2,2,New,0
CUST_37K4SD,2,New,0
CUST_37VQUM,0,High Value,0
CUST_385W7M,0,High Value,0
CUST_3878FC,3,Low Value,0
CUST_3882J7,0,High Value,1
CUST_38C0MO,1,Loyal,1
CUST_38JBFN,2,New,0
CUST_38SU2H,1,Loyal,0
CUST_38Y0YZ,1,Loyal,0
CUST_38YRTO,1,Loyal,0
CUST_398XN8,3,Low Value,1
CUST_39MEWT,3,Low Value,0
CUST_39POE7,3,Low Value,0
CUST_39QPET,2,New,0
CUST_39XI4J,2,New,0
CUST_3A18O7,0,High Value,0
CUST_3A200L,3,Low Value,0
CUST_3A2I54,0,High Value,0
CUST_3A6HSV,1,Loyal,0
CUST_3A75QT,2,New,0
CUST_3AAFOF,2,New,0
CUST_3AE90N,2,New,0
CUST_3AFFRQ,2,New,0
CUST_3AJB27,2,New,0
CUST_3ANPOL,3,Low Value,0
CUST_3AR40M,1,Loyal,0
CUST_3ATQM6,1,Loyal,0
CUST_3AW5Q2,2,New,0
CUST_3B7EIZ,0,High Value,1
CUST_3B8N5D,1,Loyal,0
CUST_3B8X68,3,Low Value,0
CUST_3BH531,2,New,0
CUST_3BIH0A,3,Low Value,0
CUST_3BM70U,0,High Value,0
CUST_3BO2RN,1,Loyal,0
CUST_3BPK02,0,High Value,0
CUST_3BT2YZ,2,New,0
CUST_3BTW5M,2,New,0
CUST_3BWV44,2,New,0
CUST_3BZLDL,0,High Value,0
CUST_3CANZA,3,Low Value,0
CUST_3CCK7Q,2,New,0
CUST_3CG08R,3,Low Value,0
CUST_3D1H44,1,Loyal,0
CUST_3D7L22,2,New,0
CUST_3D937T,1,Loyal,0
CUST_3DAK8T,1,Loyal,0
CUST_3DFKRR,1,Loyal,0
CUST_3DHQ59,1,Loyal,0
CUST_3DJ10U,2,New,0
CUST_3DKBJJ,0,High Value,0
CUST_3DMBTC,0,High Value,0
CUST_3DYZ1W,2,New,0
CUST_3E54Q0,1,Loyal,1
CUST_3E8AYH,0,High Value,0
CUST_3EBDKI,3,Low Value,1
CUST_3EHCGN,2,New,0
CUST_3EIIBI,3,Low Value,0
CUST_3EPC0F,0,High Value,0
CUST_3EU9M2,1,Loyal,1
CUST_3EYG3O,1,Loyal,0
CUST_3F8PEL,3,Low Value,0
CUST_3FHI2I,0,High Value,0
CUST_3FKLSO,3,Low Value,0
CUST_3FKPFK,2,New,0
CUST_3FMB8H,1,Loyal,0
CUST_3FNE3Z,1,Loyal,0
CUST_3FNUJ9,3,Low Value,0
CUST_3FRLXH,1,Loyal,1
CUST_3FS404,1,Loyal,1
CUST_3FVV7Q,2,New,0
CUST_3FWER4,2,New,0
CUST_3G4R02,0,High Value,1
CUST_3GAFHY,0,High Value,0
CUST_3GDVKR,0,High Value,0
CUST_3GKN84,2,New,1
CUST_3GLVQD,1,Loyal,0
CUST_3H18X0,1,Loyal,0
CUST_3HB145,2,New,0
CUST_3HFB17,0,High Value,1
CUST_3HFM2L,2,New,1
CUST_3HY7A3,0,High Value,1
CUST_3I5OZD,3,Low Value,0
CUST_3IAP2U,0,High Value,1
CUST_3IBS6W,3,Low Value,0
CUST_3IC6WV,0,High Value,0
CUST_3IFC7S,2,New,0
CUST_3II052,2,New,0
CUST_3IMBK7,1,Loyal,0
CUST_3IMBOK,0,High Value,0
CUST_3IMOCH,3,Low Value,0
CUST_3IOBTJ,3,Low Value,0
CUST_3IOQDF,2,New,0
CUST_3IR8Q2,0,High Value,0
CUST_3ITXSO,0,High Value,0
CUST_3IV2JJ,2,New,0
CUST_3JZPY8,1,Loyal,0
CUST_3K1WJ4,3,Low Value,0
CUST_3K5BHJ,1,Loyal,0
CUST_3K648X,2,New,0
CUST_3K8S5W,0,High Value,0
CUST_3KAX68,1,Loyal,1
CUST_3KBSGO,3,Low Value,0
CUST_3KLI9E,2,New,0
CUST_3KNPLA,3,Low Value,0
CUST_3KXMR5,0,High Value,1
CUST_3KYEPJ,3,Low Value,0
CUST_3L027Q,1,Loyal,1
CUST_3L8S2W,3,Low Value,0
CUST_3LGLX8,1,Loyal,1
CUST_3LH6IW,3,Low Value,0
CUST_3LJN8S,2,New,1
CUST_3LLK8G,0,High Value,0
CUST_3LQP70,0,High Value,0
CUST_3LWUYC,2,New,0
CUST_3MFWX5,3,Low Value,0
CUST_3MN8V7,3,Low Value,0
CUST_3N4BZB,2,New,1
CUST_3N8Q4G,3,Low Value,1
CUST_3N8Z20,2,New,0
CUST_3NH4PO,3,Low Value,0
CUST_3NI08N,2,New,0
CUST_3NMQBU,1,Loyal,0
CUST_3NTDKI,1,Loyal,0
CUST_3O2ROA,2,New,0
CUST_3O52O7,1,Loyal,0
CUST_3OARTY,0,High Value,0
CUST_3OF2R7,2,New,0
CUST_3OS9M8,1,Loyal,0
CUST_3OSV19,3,Low Value,0
CUST_3P5KK8,2,New,0
CUST_3PC9CZ,3,Low Value,1
CUST_3POCBQ,1,Loyal,0
CUST_3PPB5R,2,New,0
CUST_3PQPTY,3,Low Value,0
CUST_3PRFPO,3,Low Value,0
CUST_3PSGX1,3,Low Value,1
CUST_3PUW6C,0,High Value,0
CUST_3PYLXA,0,High Value,0
CUST_3PZNQ1,2,New,0
CUST_3Q0MC5,0,High Value,1
CUST_3Q0UFY,3,Low Value,1
CUST_3Q0UOX,3,Low Value,0
CUST_3Q7OMH,2,New,0
CUST_3QEMOU,0,High Value,0
CUST_3QEON9,2,New,1
CUST_3QG6QG,0,High Value,0
CUST_3QG6YD,2,New,1
CUST_3QIAFX,0,High Value,0
CUST_3QIQVN,1,Loyal,0
CUST_3QPG4E,2,New,0
CUST_3QV64I,3,Low Value,0
CUST_3R03XT,1,Loyal,0
CUST_3R4KM6,0,High Value,0
CUST_3RLABY,1,Loyal,0
CUST_3RM6WZ,3,Low Value,0
CUST_3RNN66,1,Loyal,0
CUST_3RS3T1,2,New,0
CUST_3RUMO4,1,Loyal,1
CUST_3S01Y5,0,High Value,1
CUST_3S211N,3,Low Value,1
CUST_3SARER,0,High Value,1
CUST_3SDXIK,3,Low Value,0
CUST_3SEBAZ,0,High Value,0
CUST_3SGLQ7,1,Loyal,0
CUST_3SMC0H,1,Loyal,0
CUST_3SPRAJ,3,Low Value,0
CUST_3T2I3X,1,Loyal,0
CUST_3T4R9L,2,New,0
CUST_3T63QK,1,Loyal,0
CUST_3T9WOV,2,New,0
CUST_3TJV7S,0,High Value,0
CUST_3TMTEN,2,New,0
CUST_3TNEDY,2,New,0
CUST_3U0LDI,2,New,1
CUST_3U13TN,3,Low Value,0
CUST_3U1IYH,0,High Value,0
CUST_3U9FUO,2,New,1
CUST_3UGW4E,3,Low Value,1
CUST_3UPB1H,3,Low Value,1
CUST_3UQPSG,3,Low Value,0
CUST_3V98UY,0,High Value,0
CUST_3VCHI3,1,Loyal,0
CUST_3VLTQJ,0,High Value,0
CUST_3VML1W,3,Low Value,0
CUST_3VNFIK,2,New,0
CUST_3VT266,3,Low Value,0
CUST_3W1BVS,3,Low Value,0
CUST_3W50C5,2,New,0
CUST_3W76K2,3,Low Value,0
CUST_3WA17C,1,Loyal,0
CUST_3WOQQE,0,High Value,0
CUST_3WP7SN,3,Low Value,0
CUST_3WYVX2,2,New,1
CUST_3WYXK6,0,High Value,0
CUST_3XFBX4,3,Low Value,0
CUST_3XHAD7,3,Low Value,0
CUST_3XJBF2,2,New,0
CUST_3XM6YC,3,Low Value,0
CUST_3XRAAY,0,High Value,0
CUST_3XVJ4Y,3,Low Value,0
CUST_3XXIV5,2,New,0
CUST_3Y4K6H,3,Low Value,1
CUST_3Y5HRB,3,Low Value,0
CUST_3YDP6F,3,Low Value,0
CUST_3YE4D2,3,Low Value,1
CUST_3YFXLI,1,Loyal,1
CUST_3YGOVF,1,Loyal,0
CUST_3YQC8Z,2,New,0
CUST_3Z2KEK,0,High Value,0
CUST_3Z3337,0,High Value,0
CUST_3ZGN5E,0,High Value,0
CUST_3ZJAWB,2,New,0
CUST_3ZLTUR,3,Low Value,0
CUST_3ZP9RR,2,New,1
CUST_409F6F,1,Loyal,1
CUST_40B9CY,0,High Value,0
CUST_40HLG2,2,New,0
CUST_40J5R2,1,Loyal,0
CUST_40JG72,0,High Value,0
CUST_40L03A,0,High Value,0
CUST_40OV24,2,New,0
CUST_40ZBBR,2,New,0
CUST_41ARDZ,1,Loyal,0
CUST_41EJCY,2,New,0
CUST_41ESIJ,3,Low Value,0
CUST_41HHXF,1,Loyal,0
CUST_41NXWP,2,New,0
CUST_41TEAC,2,New,1
CUST_41UGI4,0,High Value,0
CUST_4216M8,0,High Value,0
CUST_4231G9,2,New,0
CUST_4277J8,2,New,0
CUST_4288RA,2,New,0
CUST_42CKC0,3,Low Value,0
CUST_42EOWQ,0,High Value,0
CUST_42GU9O,1,Loyal,0
CUST_42H8JZ,0,High Value,1
CUST_42I7ZQ,1,Loyal,0
CUST_42IKOV,2,New,0
CUST_42JQL7,3,Low Value,1
CUST_42XDB7,2,New,0
CUST_42YS3X,3,Low Value,1
CUST_4334ID,2,New,0
CUST_43FK2Y,0,High Value,0
CUST_43GNWP,3,Low Value,0
CUST_43N68H,2,New,0
CUST_448UY1,3,Low Value,0
CUST_44IHIQ,1,Loyal,0
CUST_44O1F1,0,High Value,0
CUST_44WLYW,1,Loyal,0
CUST_451L2M,1,Loyal,0
CUST_4573J0,3,Low Value,1
CUST_458THT,0,High Value,1
CUST_45PMB9,2,New,1
CUST_45RUX9,2,New,0
CUST_45RZ8P,1,Loyal,0
CUST_45SZWF,3,Low Value,0
CUST_45Y41I,2,New,0
CUST_460NGA,1,Loyal,0
CUST_460YEV,1,Loyal,0
CUST_4665CU,0,High Value,0
CUST_468E1O,1,Loyal,0
CUST_469WIN,1,Loyal,0
CUST_46HSVM,3,Low Value,0
CUST_46I433,3,Low Value,0
CUST_46JF3P,0,High Value,1
CUST_46P6YX,1,Loyal,0
CUST_46QPZE,3,Low Value,0
CUST_46SDYO,3,Low Value,0
CUST_46ZPTR,1,Loyal,0
CUST_479YBS,0,High Value,0
CUST_47BMBZ,0,High Value,0
CUST_47BYYU,3,Low Value,0
CUST_47NQA5,1,Loyal,0
CUST_47O6AY,3,Low Value,0
CUST_47Q7WF,3,Low Value,0
CUST_47SF96,0,High Value,1
CUST_47UCIB,3,Low Value,0
CUST_47ZZW4,3,Low Value,0
CUST_48195H,1,Loyal,1
CUST_485OAO,2,New,0
CUST_487B32,0,High Value,0
CUST_48B7IN,1,Loyal,0
CUST_48IH1U,2,New,0
CUST_48IP4V,1,Loyal,1
CUST_48IUJM,3,Low Value,0
CUST_48NTP7,2,New,1
CUST_48PYNL,3,Low Value,0
CUST_48S434,0,High Value,0
CUST_48VQMI,3,Low Value,0
CUST_49A8DT,0,High Value,0
CUST_49J1AC,0,High Value,0
CUST_49SRSL,2,New,1
CUST_49TS11,0,High Value,0
CUST_49WG2M,0,High Value,1
CUST_4A0RZ9,3,Low Value,0
CUST_4A6RIT,0,High Value,1
CUST_4ABCXT,1,Loyal,0
CUST_4AD5GS,3,Low Value,0
CUST_4AF4P0,1,Loyal,0
CUST_4AQNJ9,1,Loyal,0
CUST_4ASLS2,0,High Value,0
CUST_4AT2EF,2,New,0
CUST_4AXK2G,0,High Value,0
CUST_4AYLRW,3,Low Value,1
CUST_4AZ20W,1,Loyal,0
CUST_4B3LDO,2,New,0
CUST_4B4Y9E,2,New,0
CUST_4BAT22,3,Low Value,0
CUST_4BCUH4,2,New,0
CUST_4BITX8,2,New,0
CUST_4BMVV3,3,Low Value,0
CUST_4C0HJ6,1,Loyal,0
CUST_4C1JSA,0,High Value,0
CUST_4C4XC6,2,New,0
CUST_4C9ZZV,2,New,0
CUST_4CC09V,2,New,0
CUST_4CEFVW,3,Low Value,0
CUST_4CZO77,2,New,0
CUST_4D0FEP,0,High Value,0
CUST_4D0ZRJ,0,High Value,0
CUST_4D6SZK,3,Low Value,0
CUST_4D997T,0,High Value,0
CUST_4DBSAJ,1,Loyal,0
CUST_4DFWHZ,3,Low Value,0
CUST_4DMJ2D,0,High Value,0
CUST_4DMNZX,2,New,0
CUST_4DNHG5,3,Low Value,1
CUST_4DQDX2,2,New,0
CUST_4E01JC,3,Low Value,0
CUST_4E07SO,3,Low Value,0
CUST_4E4WGR,2,New,0
CUST_4EBFYG,0,High Value,0
CUST_4EINV7,0,High Value,1
CUST_4EIV4F,3,Low Value,0
CUST_4EJW1X,2,New,0
CUST_4EK73M,1,Loyal,0
CUST_4EMTUY,1,Loyal,0
CUST_4EOJT0,0,High Value,0
CUST_4EUVQM,2,New,0
CUST_4EX3WA,1,Loyal,0
CUST_4EXYIB,2,New,0
CUST_4EZ71I,1,Loyal,0
CUST_4F2JW4,0,High Value,0
CUST_4F4WGA,1,Loyal,0
CUST_4F611D,3,Low Value,0
CUST_4FF93C,1,Loyal,0
CUST_4FMDA2,0,High Value,0
CUST_4FSZP7,2,New,0
CUST_4FTLEN,3,Low Value,0
CUST_4FZV68,2,New,0
CUST_4G2MFX,2,New,0
CUST_4G8C4T,3,Low Value,0
CUST_4GA4RS,2,New,0
CUST_4GG2ZI,1,Loyal,0
CUST_4GIAZJ,0,High Value,0
CUST_4GRCZS,2,New,0
CUST_4GTDLK,3,Low Value,1
CUST_4GTVII,2,New,0
CUST_4GYHI1,0,High Value,0
CUST_4GZ7QB,1,Loyal,0
CUST_4H0JKU,1,Loyal,1
CUST_4H4EUD,0,High Value,0
CUST_4H96V8,3,Low Value,0
CUST_4HBK76,0,High Value,0
CUST_4HDZK6,1,Loyal,0
CUST_4HM47C,0,High Value,0
CUST_4HT6Q3,1,Loyal,1
CUST_4HW56A,2,New,0
CUST_4IFVJV,3,Low Value,0
CUST_4IH3BI,3,Low Value,0
CUST_4IKE0Q,3,Low Value,0
CUST_4IVJX7,1,Loyal,0
CUST_4J55RC,2,New,0
CUST_4J99UU,1,Loyal,0
CUST_4JDRVR,1,Loyal,0
CUST_4JF5KZ,2,New,0
CUST_4JI8AB,1,Loyal,0
CUST_4JL74Q,1,Loyal,1
CUST_4JQADR,0,High Value,0
CUST_4K4HI8,1,Loyal,1
CUST_4K5BK2,3,Low Value,0
CUST_4K67JP,3,Low Value,0
CUST_4K6WPW,1,Loyal,0
CUST_4KFOZ4,2,New,0
CUST_4KKSLC,0,High Value,0
CUST_4KV629,1,Loyal,0
CUST_4KYRCV,0,High Value,0
CUST_4L0WR5,0,High Value,0
CUST_4L2M7C,3,Low Value,1
CUST_4L4AK7,0,High Value,1
CUST_4L6PBQ,0,High Value,0
CUST_4L7N97,1,Loyal,0
CUST_4L8F8P,2,New,0
CUST_4LJCPQ,0,High Value,0
CUST_4LMWJ1,3,Low Value,0
CUST_4LO6A6,2,New,0
CUST_4M0XKX,1,Loyal,0
CUST_4M15W7,2,New,1
CUST_4M5R3N,0,High Value,0
CUST_4MAORY,3,Low Value,0
CUST_4MJ2CP,3,Low Value,0
CUST_4MMZZZ,1,Loyal,0
CUST_4MQ5WP,2,New,0
CUST_4MR945,2,New,1
CUST_4MUPF5,1,Loyal,0
CUST_4MUTH4,3,Low Value,1
CUST_4MY6X4,3,Low Value,0
CUST_4N6PI0,1,Loyal,0
CUST_4N7Y9L,3,Low Value,0
CUST_4N86EA,0,High Value,0
CUST_4N9J8C,2,New,1
CUST_4NCLV9,0,High Value,1
CUST_4NCT26,1,Loyal,0
CUST_4NG7T7,1,Loyal,0
CUST_4NJHU7,0,High Value,0
CUST_4NKAMN,1,Loyal,1
CUST_4NMFW8,2,New,0
CUST_4NR718,2,New,0
CUST_4NRP1S,2,New,0
CUST_4NUM1B,3,Low Value,0
CUST_4NUW06,3,Low Value,0
CUST_4O0UBQ,1,Loyal,0
CUST_4O3JZS,0,High Value,1
CUST_4O8M3G,3,Low Value,0
CUST_4O9J75,0,High Value,0
CUST_4OEL7H,3,Low Value,1
CUST_4OK289,2,New,0
CUST_4OO1HU,1,Loyal,1
CUST_4OYL6Z,2,New,0
CUST_4P0ZF8,0,High Value,0
CUST_4P32U7,3,Low Value,1
CUST_4P9WLG,2,New,0
CUST_4PE64W,2,New,0
CUST_4PKDJH,3,Low Value,0
CUST_4PS2CI,3,Low Value,0
CUST_4PW8MD,0,High Value,0
CUST_4PZ6RZ,2,New,0
CUST_4Q7MFB,0,High Value,1
CUST_4QAWVE,2,New,0
CUST_4QB6NM,0,High Value,0
CUST_4QD2WD,1,Loyal,0
CUST_4R1NEH,2,New,0
CUST_4R4JJI,3,Low Value,0
CUST_4RM19Y,0,High Value,1
CUST_4RQ4Q4,3,Low Value,0
CUST_4RUUNL,0,High Value,0
CUST_4RVYH2,0,High Value,0
CUST_4S58HO,1,Loyal,0
CUST_4SJA8K,3,Low Value,0
CUST_4SPD52,2,New,0
CUST_4SRBWL,0,High Value,0
CUST_4T8DV2,2,New,0
CUST_4T8KF5,3,Low Value,0
CUST_4TMR2N,3,Low Value,0
CUST_4TXCBZ,3,Low Value,0
CUST_4U5EXM,0,High Value,0
CUST_4UA5ZN,3,Low Value,0
CUST_4ULSB4,2,New,0
CUST_4UQ9TF,1,Loyal,0
CUST_4V50TA,1,Loyal,0
CUST_4VABJP,3,Low Value,0
CUST_4VJVLC,0,High Value,0
CUST_4VMRN2,0,High Value,0
CUST_4VS20A,2,New,0
CUST_4VS815,2,New,1
CUST_4VUTZ8,0,High Value,0
CUST_4VUZU1,0,High Value,0
CUST_4W4M0M,1,Loyal,0
CUST_4WAOPD,1,Loyal,0
CUST_4WDFY0,2,New,0
CUST_4WG12K,0,High Value,1
CUST_4WJ88Y,0,High Value,0
CUST_4WKZCH,3,Low Value,0
CUST_4WMPDY,3,Low Value,0
CUST_4WNID7,2,New,1
CUST_4WP62N,3,Low Value,0
CUST_4WUUOK,0,High Value,0
CUST_4WXMXI,0,High Value,0
CUST_4X2R81,0,High Value,0
CUST_4X3BAA,1,Loyal,1
CUST_4X7CB2,3,Low Value,1
CUST_4XFNYB,2,New,0
CUST_4XFZD4,2,New,1
CUST_4XQU2R,1,Loyal,0
CUST_4XZPVK,0,High Value,1
CUST_4Y22T1,0,High Value,0
CUST_4Y42OE,3,Low Value,0
CUST_4Y4HL2,1,Loyal,0
CUST_4Y8ZDK,3,Low Value,0
CUST_4YAFB7,1,Loyal,0
CUST_4YERN4,0,High Value,0
CUST_4YI444,0,High Value,0
CUST_4YNHJQ,1,Loyal,0
CUST_4YP7DP,2,New,0
CUST_4YXW84,0,High Value,0
CUST_4Z25XE,3,Low Value,1
CUST_4Z5XUS,3,Low Value,0
CUST_4Z6RN4,1,Loyal,0
CUST_4ZC1NT,0,High Value,0
CUST_4ZFTY1,2,New,1
CUST_4ZGIDY,2,New,0
CUST_4ZHTSY,0,High Value,0
CUST_4ZKT4E,1,Loyal,0
CUST_4ZQBSE,1,Loyal,1
CUST_4ZUHY7,1,Loyal,0
CUST_4ZYL92,3,Low Value,0
CUST_5060VD,1,Loyal,0
CUST_50A5HH,3,Low Value,1
CUST_50EAE2,2,New,0
CUST_50IZSN,1,Loyal,0
CUST_511LVO,3,Low Value,1
CUST_518Q03,0,High Value,0
CUST_51BJFV,2,New,0
CUST_51BWNC,2,New,0
CUST_51C3DY,2,New,0
CUST_51COD1,0,High Value,0
CUST_51D16V,3,Low Value,0
CUST_51K5AZ,3,Low Value,0
CUST_51YFZW,1,Loyal,0
CUST_52IXBQ,3,Low Value,1
CUST_52K9NO,3,Low Value,0
CUST_52MR2O,2,New,1
CUST_52MWI1,3,Low Value,0
CUST_52RKAE,1,Loyal,1
CUST_531MVQ,0,High Value,0
CUST_535L0B,3,Low Value,0
CUST_53CASL,0,High Value,0
CUST_53I528,1,Loyal,1
CUST_53JR51,1,Loyal,0
CUST_53KA7V,2,New,0
CUST_53KKWG,2,New,0
CUST_53Q3OS,1,Loyal,0
CUST_53ZDLI,2,New,0
CUST_540RA0,0,High Value,0
CUST_543NE7,0,High Value,0
CUST_543UIR,1,Loyal,0
CUST_5454MW,2,New,0
CUST_545LNV,0,High Value,0
CUST_54AJRD,2,New,0
CUST_54KY44,0,High Value,0
CUST_54NTDL,3,Low Value,0
CUST_54QJZO,3,Low Value,0
CUST_54UXQC,3,Low Value,0
CUST_54WEDL,1,Loyal,0
CUST_550G60,1,Loyal,0
CUST_553O0B,1,Loyal,0
CUST_55844D,2,New,0
CUST_55CE9C,3,Low Value,0
CUST_55QOUZ,1,Loyal,0
CUST_55TQG5,1,Loyal,0
CUST_55ZL87,3,Low Value,0
CUST_560TDC,2,New,0
CUST_5634EJ,0,High Value,0
CUST_566V38,3,Low Value,0
CUST_568A5K,3,Low Value,1
CUST_56A77C,2,New,0
CUST_56K6FU,0,High Value,0
CUST_56OKYQ,2,New,0
