Campaign_ID,Month,Revenue_Generated,Conversions,Customer_Satisfaction_Post_Refund
CMP_1TCYZD,2046-02,75543.94,385,4.0
CMP_1TDSWF,2046-11,33831.05,649,3.0
CMP_1TF5IK,2040-02,16266.84,263,3.0
CMP_1TG2MK,2031-07,73530.55,420,1.0
CMP_1TG6U2,2028-03,76853.77,651,3.0
CMP_1TKMY7,2027-12,62685.31,989,2.0
CMP_1TQ9P5,2030-10,40051.0,476,3.0
CMP_1TRZX0,2035-08,9223.1,610,1.0
CMP_1TXOK4,2041-05,32767.94,979,3.0
CMP_1U9FQQ,2043-03,9771.66,364,4.0
CMP_1U9JHS,2042-11,7891.67,652,1.0
CMP_1UA4PZ,2036-02,49041.86,402,3.0
CMP_1UI7P6,2047-06,20733.75,992,2.0
CMP_1UIRGB,2025-08,12607.41,529,2.0
CMP_1UKH7M,2025-08,84312.01,681,3.0
CMP_1UOVOK,2049-09,41498.69,304,3.0
CMP_1UQTL8,2035-05,4862.18,866,3.0
CMP_1UW2PC,2047-11,8037.18,768,1.0
CMP_1V5LPJ,2049-01,19059.41,176,1.0
CMP_1VCIHU,2046-01,4973.53,339,2.0
CMP_1VEDV7,2043-03,4935.94,755,3.0
CMP_1VHI48,2023-04,26450.22,732,4.0
CMP_1VL87I,2034-09,31617.85,379,1.0
CMP_1VL9VC,2035-06,31108.09,591,1.0
CMP_1VUYLY,2036-08,87580.76,241,3.0
CMP_1VXNIY,2025-06,20309.68,123,1.0
CMP_1W0AQQ,2041-04,75534.91,215,1.0
CMP_1W3C1D,2030-07,9585.99,308,3.0
CMP_1W5KL5,2024-01,23045.47,825,4.0
CMP_1WC4HP,2046-07,79889.38,703,2.0
CMP_1WJ44Q,2030-06,29034.31,28,4.0
CMP_1WKYAH,2030-02,79113.19,939,3.0
CMP_1WL093,2038-10,78574.62,319,3.0
CMP_1WMKA4,2049-07,15845.7,460,1.0
CMP_1WONAU,2035-11,35545.78,794,1.0
CMP_1X9KVY,2035-05,33371.97,45,3.0
CMP_1XIE2V,2027-12,26205.95,110,3.0
CMP_1XNVQ4,2042-04,21571.16,570,1.0
CMP_1XNZ0S,2039-05,55283.85,137,2.0
CMP_1XOWZD,2027-10,13421.62,384,3.0
CMP_1XQGIB,2030-06,97148.7,278,1.0
CMP_1XT73X,2026-02,19731.87,849,1.0
CMP_1XXH5P,2047-10,4953.4,838,4.0
CMP_1YA0SI,2041-05,35036.38,424,1.0
CMP_1YDQ3V,2028-03,34958.67,572,1.0
CMP_1YRKZC,2048-01,15116.48,667,1.0
CMP_1Z0GO5,2037-01,57751.12,346,4.0
CMP_1Z3D32,2027-03,69996.79,848,4.0
CMP_1Z6KJY,2024-07,69895.9,15,3.0
CMP_1Z7A56,2025-02,48160.12,427,4.0
CMP_1ZAU4X,2036-03,82313.12,140,3.0
CMP_1ZE2JQ,2047-08,82649.29,467,1.0
CMP_1ZFQYG,2036-06,61724.69,964,1.0
CMP_1ZJKDQ,2043-09,66094.57,337,4.0
CMP_1ZK8Q2,2031-05,62210.73,48,3.0
CMP_1ZLWR4,2029-07,77756.85,873,4.0
CMP_1ZOQEC,2041-03,42916.18,169,3.0
CMP_1ZOS58,2037-06,13486.57,584,1.0
CMP_1ZR779,2040-12,68565.64,8,4.0
CMP_204R01,2024-07,59836.19,980,3.0
CMP_20EUK6,2037-06,79393.37,901,1.0
CMP_210I91,2041-04,55852.48,719,3.0
CMP_215FHP,2026-09,39569.69,350,2.0
CMP_2168AN,2033-12,17230.42,595,4.0
CMP_219HKM,2027-09,36014.39,464,2.0
CMP_21BKE1,2043-11,40404.24,964,2.0
CMP_21D1QT,2038-05,95177.44,840,3.0
CMP_21USJO,2041-03,55497.58,251,2.0
CMP_21YEP6,2034-05,50304.71,294,4.0
CMP_21Z5SA,2050-03,63869.8,54,1.0
CMP_2217AW,2048-08,44201.16,81,1.0
CMP_224UOG,2030-10,28474.9,798,1.0
CMP_225Q01,2034-06,85623.86,765,2.0
CMP_22GN7O,2039-01,80612.65,788,1.0
CMP_22P44Z,2047-04,7445.46,402,3.0
CMP_233MHS,2037-01,73153.86,820,1.0
CMP_236JGO,2045-02,49368.95,1,2.0
CMP_23FUTM,2033-08,38343.22,575,2.0
CMP_23IR6O,2032-04,50476.96,15,4.0
CMP_23MOSH,2036-06,43899.43,75,1.0
CMP_23NSPH,2048-06,14749.33,772,4.0
CMP_23R6KL,2023-11,59569.07,264,2.0
CMP_23RBCW,2023-07,76542.2,670,2.0
CMP_23V541,2024-10,89047.1,242,3.0
CMP_23VSMN,2040-11,90852.55,480,2.0
CMP_23YVYZ,2049-05,69208.94,97,4.0
CMP_2411VP,2047-05,73713.3,403,1.0
CMP_242BF6,2037-12,95684.85,884,1.0
CMP_245BD6,2028-03,67239.56,974,3.0
CMP_249JY0,2026-07,47587.8,757,1.0
CMP_24F8TL,2027-02,60025.66,303,4.0
CMP_24J3DH,2028-07,44012.0,403,1.0
CMP_24RM9E,2046-03,12117.12,77,4.0
CMP_24XOJM,2031-01,16618.89,621,2.0
CMP_24YUJR,2025-04,56706.83,708,2.0
CMP_24Z7PI,2048-07,4633.23,556,2.0
CMP_259CB2,2024-06,52804.61,462,3.0
CMP_25WZ94,2027-11,33876.07,125,4.0
CMP_25YG1H,2024-07,54021.59,676,2.0
CMP_25ZEWP,2036-08,37496.89,810,4.0
CMP_260IR3,2045-06,95573.58,381,3.0
CMP_261QAP,2035-10,90117.65,72,1.0
CMP_26883O,2040-07,6358.54,329,2.0
CMP_26IJ4P,2039-01,42917.61,443,2.0
CMP_26QZVT,2045-11,16362.0,106,4.0
CMP_26UEBQ,2045-05,16589.19,681,2.0
CMP_26Y6QJ,2041-01,11313.13,294,1.0
CMP_276LZY,2044-08,14679.43,779,1.0
CMP_27D51U,2049-06,59383.76,518,4.0
CMP_27DMOB,2030-06,82110.73,168,1.0
CMP_27HSCM,2026-12,35660.75,840,3.0
CMP_27IP8O,2036-06,18211.43,360,2.0
CMP_27KMYN,2030-08,18860.71,760,1.0
CMP_27O7ST,2030-04,46099.53,953,1.0
CMP_27QKTL,2048-04,27766.41,789,1.0
CMP_27YHPN,2046-11,86893.94,435,3.0
CMP_281UI3,2041-06,25327.75,944,2.0
CMP_2845NE,2043-05,3284.52,15,4.0
CMP_28B2UV,2043-11,10525.81,90,2.0
CMP_28M9YZ,2025-12,88637.64,444,3.0
CMP_28MNCF,2038-05,96986.34,67,2.0
CMP_28MW8F,2043-10,78734.88,46,1.0
CMP_28NSJN,2039-05,25059.07,570,2.0
CMP_28OZ6E,2035-04,43996.47,968,2.0
CMP_28RZ76,2038-02,68498.35,719,3.0
CMP_28TXH0,2024-06,93731.98,113,4.0
CMP_28U6JO,2033-01,82314.05,488,4.0
CMP_28VPP3,2025-05,34142.03,824,3.0
CMP_28YFIO,2040-12,22483.88,236,4.0
CMP_28Z5OL,2037-08,13992.45,698,1.0
CMP_28ZO1F,2029-12,49070.38,427,2.0
CMP_2911G1,2039-05,94869.52,322,3.0
CMP_293ATH,2043-05,60050.45,465,3.0
CMP_294FAU,2045-01,99541.22,305,3.0
CMP_29816K,2028-11,41233.5,576,4.0
CMP_299TU7,2048-09,78208.41,923,2.0
CMP_29OIBN,2033-08,84569.47,588,4.0
CMP_29THH0,2030-10,79765.34,156,1.0
CMP_29WOPX,2023-08,5504.59,971,4.0
CMP_2A3DWK,2034-05,80610.02,21,3.0
CMP_2A5CWX,2042-07,89908.83,211,4.0
CMP_2ADBZ0,2038-08,52942.9,760,3.0
CMP_2AHCW6,2031-12,62297.33,126,3.0
CMP_2ANP3R,2031-02,52868.69,765,2.0
CMP_2AO6IA,2042-02,19850.92,841,4.0
CMP_2AQ1LU,2040-12,74047.68,611,4.0
CMP_2ARR4X,2027-10,37096.89,124,1.0
CMP_2AU54Z,2038-07,12512.89,286,2.0
CMP_2AUXDB,2032-09,18316.38,970,3.0
CMP_2AVT6K,2036-11,66121.42,321,4.0
CMP_2AY03C,2025-10,57889.01,809,2.0
CMP_2B1Z6R,2039-07,92042.36,281,4.0
CMP_2B2D1J,2037-08,89307.12,449,2.0
CMP_2B4BIR,2027-07,64198.92,930,2.0
CMP_2B9TUM,2043-06,70905.23,376,3.0
CMP_2BNFR0,2042-03,61610.15,663,3.0
CMP_2BT82H,2023-07,99310.42,115,1.0
CMP_2BW7TH,2030-10,10241.43,25,3.0
CMP_2C2ODD,2041-03,98178.45,955,4.0
CMP_2CAH50,2031-10,86079.41,211,3.0
CMP_2CG2I3,2038-01,96125.94,368,2.0
CMP_2CLBD8,2025-02,19498.8,928,3.0
CMP_2CLR1C,2036-07,87280.32,831,3.0
CMP_2COIUT,2027-11,16260.35,332,4.0
CMP_2CQ26J,2036-12,95631.27,607,4.0
CMP_2CSK2U,2028-12,95829.33,490,2.0
CMP_2CUNB1,2039-06,79729.28,765,1.0
CMP_2D0Z7A,2027-06,25545.04,951,3.0
CMP_2D3Q4X,2030-02,93717.35,145,3.0
CMP_2DIEFS,2047-01,48195.69,329,3.0
CMP_2DIFFZ,2045-06,76890.17,416,4.0
CMP_2DKRDA,2036-09,73502.78,797,3.0
CMP_2DMV6O,2048-11,22520.86,802,1.0
CMP_2DX4UI,2042-03,17404.63,534,1.0
CMP_2DXTQ7,2043-04,57468.42,603,4.0
CMP_2E1X9Z,2042-05,23162.12,561,1.0
CMP_2E2IDU,2041-10,69326.16,478,2.0
CMP_2E371Z,2042-09,65519.14,520,4.0
CMP_2E4Q8M,2034-01,20085.84,815,2.0
CMP_2E7UHV,2039-09,20545.92,978,2.0
CMP_2EL19Q,2030-09,41977.81,504,2.0
CMP_2ERNAU,2023-08,13973.24,637,4.0
CMP_2ET9VP,2042-06,52046.73,736,2.0
CMP_2ETSC4,2034-03,7542.12,702,1.0
CMP_2EWXG0,2044-01,59535.28,892,1.0
CMP_2F0EYN,2037-06,73747.77,784,4.0
CMP_2F9NPW,2040-03,70229.84,77,3.0
CMP_2FAQKD,2033-01,19827.67,419,3.0
CMP_2FW9JK,2024-04,72301.43,913,1.0
CMP_2FWHKY,2032-12,48501.24,146,3.0
CMP_2FXC15,2028-04,6857.32,460,2.0
CMP_2FY10O,2048-07,98886.23,560,2.0
CMP_2G47HR,2040-08,45593.27,933,3.0
CMP_2GF20P,2045-03,99006.94,666,3.0
CMP_2GGE3C,2044-08,60593.93,436,3.0
CMP_2GJ9ME,2040-03,14201.2,624,3.0
CMP_2GQ6OB,2025-11,43828.57,766,3.0
CMP_2GQXQ1,2029-02,77956.77,520,2.0
CMP_2GWYV4,2042-11,30074.8,155,2.0
CMP_2H2OK2,2048-05,53822.31,622,3.0
CMP_2H9STV,2045-01,85028.28,665,3.0
CMP_2HBBUB,2039-09,35125.38,297,4.0
CMP_2HC0CJ,2047-12,31895.73,258,1.0
CMP_2HETA2,2025-07,65647.45,190,4.0
CMP_2HJ2M4,2043-12,41538.06,936,1.0
CMP_2I289U,2024-10,81929.89,347,3.0
CMP_2I394R,2045-08,63977.98,926,3.0
CMP_2ICY6Z,2025-07,28968.36,703,4.0
CMP_2IGCG4,2044-12,80516.45,858,2.0
CMP_2II2ZQ,2040-09,69396.62,769,3.0
CMP_2ILFC0,2046-06,85243.64,97,4.0
CMP_2IMXSK,2049-10,2858.14,629,4.0
CMP_2IRLDP,2046-01,68337.41,500,4.0
CMP_2IX6SU,2044-11,57830.27,515,1.0
CMP_2IZ538,2037-03,65795.15,452,1.0
CMP_2J0SMA,2042-07,86769.46,221,1.0
CMP_2J8T4X,2043-04,82161.43,290,4.0
CMP_2JA9FP,2034-08,81196.46,242,1.0
CMP_2JAXNH,2047-01,6867.5,998,3.0
CMP_2JB1EQ,2034-11,73471.06,282,2.0
CMP_2JC2YG,2043-03,46558.22,179,2.0
CMP_2JHSFI,2033-04,12079.99,572,1.0
CMP_2JKN5C,2028-02,65176.51,951,2.0
CMP_2JU15J,2049-08,7401.75,158,2.0
CMP_2JWVNP,2025-06,92536.94,658,4.0
CMP_2JYKWZ,2028-03,51352.52,746,2.0
CMP_2K2ZLI,2043-03,98113.92,654,1.0
CMP_2K453O,2033-11,78120.29,112,2.0
CMP_2K5VCG,2037-07,53042.88,186,1.0
CMP_2K7BSB,2046-06,7760.33,322,2.0
CMP_2KB0ZB,2028-01,50759.64,485,3.0
CMP_2KHREQ,2026-03,89667.45,841,1.0
CMP_2KK0ZX,2041-04,24676.54,822,1.0
CMP_2KVF1N,2038-10,66196.96,5,2.0
CMP_2KY73E,2042-06,81539.18,61,3.0
CMP_2L1Q9N,2050-05,46094.93,436,1.0
CMP_2L2LYJ,2046-11,56232.27,798,1.0
CMP_2L6RCB,2034-09,39390.12,195,3.0
CMP_2L837B,2032-08,48588.91,128,2.0
CMP_2L9GCL,2038-06,80913.37,495,3.0
CMP_2LLXYX,2046-06,85290.95,916,2.0
CMP_2LP1Q9,2029-11,65248.89,614,3.0
CMP_2LPMVA,2047-03,93569.73,834,3.0
CMP_2LQFZP,2032-07,66583.8,564,3.0
CMP_2LRH3W,2025-02,89962.11,878,1.0
CMP_2LRXKM,2029-06,53264.36,476,3.0
CMP_2LSPGW,2042-02,21632.36,439,4.0
CMP_2LZ9JV,2038-05,13302.9,23,2.0
CMP_2M1VQS,2028-02,91585.34,134,4.0
CMP_2M20C5,2042-12,74465.7,792,2.0
CMP_2M2JUT,2048-11,81305.04,246,4.0
CMP_2M5LT9,2029-08,5462.64,439,3.0
CMP_2MIZ9E,2023-03,52738.09,428,4.0
CMP_2MJNVF,2035-07,14887.93,247,4.0
CMP_2MTID6,2035-07,78496.95,189,1.0
CMP_2MTN6B,2033-11,42122.17,647,1.0
CMP_2MYNZG,2044-03,33073.3,669,2.0
CMP_2MYR7J,2026-08,70178.35,444,3.0
CMP_2N68LK,2031-11,97694.04,361,2.0
CMP_2N7UJC,2044-03,67185.32,129,4.0
CMP_2NJ9RX,2046-08,51162.2,802,3.0
CMP_2NM3YU,2049-05,9409.17,86,3.0
CMP_2NREAT,2034-06,62790.97,473,1.0
CMP_2NRWZJ,2031-12,55072.56,556,1.0
CMP_2O3UC4,2033-08,73730.19,286,3.0
CMP_2OAKJN,2028-03,12225.99,483,2.0
CMP_2OBBGW,2032-03,89268.58,387,3.0
CMP_2OD5J5,2025-05,47279.05,448,4.0
CMP_2ONJNO,2033-01,66491.3,554,3.0
CMP_2OOMWI,2030-06,20779.92,174,2.0
CMP_2OR0NA,2026-12,26392.3,256,1.0
CMP_2ORFCD,2027-01,83338.97,797,4.0
CMP_2OS0T4,2033-12,44936.96,261,2.0
CMP_2OSUPZ,2043-08,14433.38,80,1.0
CMP_2P3VJO,2048-06,7276.21,587,4.0
CMP_2PHJO9,2025-07,57676.73,188,2.0
CMP_2PO77R,2044-08,87492.4,789,3.0
CMP_2Q1YLZ,2048-05,85417.27,300,4.0
CMP_2Q8KGD,2023-03,92811.23,135,2.0
CMP_2QD2XM,2036-11,73241.15,745,4.0
CMP_2QDRL4,2047-10,5523.37,905,2.0
CMP_2QE5JC,2025-02,36561.54,694,1.0
CMP_2QHD06,2034-07,26231.36,586,4.0
CMP_2QI0IV,2044-10,80416.47,702,4.0
CMP_2QJYZ6,2045-04,16290.76,265,3.0
CMP_2QKV09,2048-02,73597.52,750,2.0
CMP_2QRWOJ,2024-11,25019.2,667,1.0
CMP_2QTK72,2027-09,52985.34,638,3.0
CMP_2QZ0RO,2031-10,27152.86,986,4.0
CMP_2RDSJD,2045-01,67933.0,833,3.0
CMP_2RQRSC,2030-06,89916.35,166,4.0
CMP_2RSRCV,2023-03,13140.75,267,1.0
CMP_2RY471,2037-07,7555.22,553,4.0
CMP_2S15AA,2033-10,78684.66,593,1.0
CMP_2S3F7N,2049-02,40519.98,366,1.0
CMP_2S9Y9X,2039-10,2515.19,728,3.0
CMP_2SCOUM,2043-05,5407.62,492,4.0
CMP_2SDVDW,2030-07,97689.67,606,3.0
CMP_2SIQID,2038-08,99215.41,667,3.0
CMP_2SKRI3,2036-09,7254.69,800,2.0
CMP_2SV58K,2027-10,89982.75,93,3.0
CMP_2T6992,2046-05,27891.7,92,1.0
CMP_2T8J7K,2033-10,25160.35,453,2.0
CMP_2T9079,2038-11,48310.26,596,1.0
CMP_2TC7PM,2029-05,46403.16,54,4.0
CMP_2TK67D,2049-10,94276.34,841,3.0
CMP_2TQ2R2,2040-07,81902.94,940,2.0
CMP_2TSLHZ,2046-06,85592.35,478,2.0
CMP_2TUH9H,2026-01,85205.16,754,3.0
CMP_2TYHYY,2047-09,48320.29,22,4.0
CMP_2TZ1E6,2023-01,98591.26,802,2.0
CMP_2UF99I,2042-02,69706.54,63,2.0
CMP_2UHCEB,2034-05,52489.23,135,3.0
CMP_2UQ08X,2025-01,37785.42,612,3.0
CMP_2UT6N2,2030-08,79231.74,827,2.0
CMP_2UTE0N,2027-12,34876.56,257,4.0
CMP_2V1F4K,2038-04,73465.01,947,2.0
CMP_2V8CBE,2028-07,69314.38,553,3.0
CMP_2V9RO0,2029-11,8396.03,297,3.0
CMP_2VIXRX,2037-05,99564.09,757,1.0
CMP_2VNCF1,2035-02,78111.48,787,1.0
CMP_2VNRPE,2045-06,20561.72,501,1.0
CMP_2VP19F,2030-03,9543.5,732,3.0
CMP_2VU7C8,2033-06,53705.01,564,3.0
CMP_2VZQVY,2029-02,26545.24,275,1.0
CMP_2W3SK3,2028-06,12869.97,290,4.0
CMP_2W5T8K,2027-02,97074.54,477,3.0
CMP_2WBI5U,2040-04,5641.81,474,2.0
CMP_2WEG2S,2031-08,70270.76,180,4.0
CMP_2WJVB2,2033-08,35206.4,328,4.0
CMP_2WON8W,2041-02,35433.97,199,3.0
CMP_2WTJLD,2036-03,21504.06,724,1.0
CMP_2WWXN4,2040-01,10497.59,987,1.0
CMP_2WZKAA,2023-09,44941.43,137,4.0
CMP_2X3N72,2038-07,65570.72,505,4.0
CMP_2X9HAM,2049-04,76116.81,331,2.0
CMP_2XA7HE,2040-04,40472.27,774,3.0
CMP_2XBTHM,2024-06,85415.81,524,1.0
CMP_2XD1C5,2042-10,76296.77,818,2.0
CMP_2XKA5T,2048-05,19461.43,427,3.0
CMP_2XQ3S3,2043-11,12856.23,240,1.0
CMP_2XQ558,2024-12,65209.5,503,4.0
CMP_2XW6SG,2027-12,57519.03,48,2.0
CMP_2Y2LQE,2031-11,68112.11,207,4.0
CMP_2Y5S6W,2050-03,35627.37,212,1.0
CMP_2YLZGP,2041-03,84479.94,409,3.0
CMP_2YYBL2,2034-07,44872.5,101,1.0
CMP_2Z0UJB,2039-04,27391.15,400,1.0
CMP_2Z6VT3,2043-07,85329.46,394,2.0
CMP_300DBF,2035-09,32113.21,455,1.0
CMP_301JXR,2042-09,50812.51,171,3.0
CMP_3029DI,2044-01,38814.07,356,1.0
CMP_302P22,2032-10,18666.12,207,4.0
CMP_30AYS2,2030-06,67426.07,572,2.0
CMP_30DS7H,2047-01,80809.94,673,1.0
CMP_30HD1G,2032-07,57870.9,779,2.0
CMP_30OQ19,2023-10,54968.03,868,3.0
CMP_30OT8Z,2032-08,57996.41,650,2.0
CMP_30U9TB,2028-05,97823.15,895,3.0
CMP_30UKRQ,2039-05,45627.58,887,3.0
CMP_30YDP4,2029-09,19038.36,718,2.0
CMP_30YP8M,2038-06,45249.52,703,1.0
CMP_30Z8SC,2031-02,35345.82,503,3.0
CMP_30ZTKA,2026-06,10748.45,946,4.0
CMP_312IMO,2026-06,10414.96,999,3.0
CMP_3155KS,2026-12,36004.6,876,4.0
CMP_318BQ7,2047-09,16436.32,947,3.0
CMP_318SKS,2044-06,26378.88,27,1.0
CMP_31ELYE,2040-04,2483.62,950,3.0
CMP_31FJC2,2046-10,42124.15,946,2.0
CMP_31LRZT,2024-03,21692.97,403,4.0
CMP_31QHG4,2036-02,84631.27,630,4.0
CMP_31VNFZ,2041-07,89443.1,167,2.0
CMP_31Y9RE,2044-06,81870.03,823,1.0
CMP_31ZE0N,2024-08,38198.52,462,2.0
CMP_3289K2,2026-07,10825.52,309,1.0
CMP_328PQZ,2050-02,84715.62,587,2.0
CMP_32AX0F,2027-07,48976.86,632,2.0
CMP_32B1V6,2028-08,80734.82,210,3.0
CMP_32KR6R,2035-04,90089.84,434,4.0
CMP_32O656,2025-05,3455.74,843,1.0
CMP_32TU0H,2044-09,58576.43,736,3.0
CMP_32WYB9,2043-07,30039.16,889,3.0
CMP_33449O,2034-08,56188.77,545,3.0
CMP_33D3DL,2028-10,11207.04,140,3.0
CMP_33O4NF,2044-11,41807.56,228,1.0
CMP_33RGXX,2043-06,19428.2,12,1.0
CMP_33STRF,2039-06,68930.0,125,2.0
CMP_347DSS,2045-05,49842.52,737,4.0
CMP_34AOQK,2035-01,44677.34,517,4.0
CMP_34D9FD,2034-04,35437.26,980,2.0
CMP_34DLCM,2030-06,15846.68,5,1.0
CMP_34HQ5U,2041-10,63876.35,235,1.0
CMP_34J0FJ,2034-05,1255.33,28,4.0
CMP_34S4DT,2029-04,81771.35,744,1.0
CMP_34TJUT,2043-05,70526.91,947,4.0
CMP_3561UG,2038-11,51646.58,324,1.0
CMP_356UCS,2050-02,25211.86,434,1.0
CMP_356YAK,2049-10,56000.92,684,3.0
CMP_35CK50,2036-01,97655.83,177,3.0
CMP_35YEIV,2040-02,7442.01,649,1.0
CMP_363X89,2044-01,4868.52,178,1.0
CMP_365ZI3,2027-07,3426.53,749,2.0
CMP_36FFJX,2038-05,97046.83,17,1.0
CMP_36FOL9,2043-12,98950.59,48,1.0
CMP_36G0CL,2045-12,6569.73,713,3.0
CMP_36HX1X,2033-03,30445.84,747,4.0
CMP_36VH5S,2048-12,40667.86,700,1.0
CMP_36XR5S,2039-06,48852.5,594,1.0
CMP_36ZWMR,2037-01,78809.04,292,2.0
CMP_37KGS5,2030-10,6722.62,383,3.0
CMP_37KWGS,2049-11,42017.78,860,1.0
CMP_37L1NW,2033-06,39027.83,790,1.0
CMP_37L38T,2039-07,50241.9,800,4.0
CMP_37O2XU,2035-11,28311.42,85,1.0
CMP_37PKV5,2033-11,44617.5,690,3.0
CMP_37Z9BB,2035-09,42107.2,769,3.0
CMP_3882AZ,2036-06,85228.79,431,1.0
CMP_388YK9,2033-11,82569.37,854,3.0
CMP_38CDAW,2033-02,91226.62,232,4.0
CMP_38GOI6,2023-09,47070.98,62,3.0
CMP_38H7BV,2037-03,69471.7,788,3.0
CMP_38OD9A,2029-06,4093.32,391,3.0
CMP_38SS5Z,2033-06,75937.27,628,1.0
CMP_38T7D6,2035-09,10652.77,152,3.0
CMP_38URFC,2029-06,30071.56,454,4.0
CMP_38XNQ8,2049-07,44665.48,667,1.0
CMP_38YMI9,2027-03,52194.37,414,1.0
CMP_38Z2ZF,2048-07,60216.24,243,1.0
CMP_38ZYLY,2032-03,58858.9,93,1.0
CMP_3915EL,2028-02,78632.17,781,4.0
CMP_398880,2033-11,54323.65,685,4.0
CMP_39A2Z1,2039-07,77091.71,650,3.0
CMP_39I9BW,2049-06,92549.75,96,3.0
CMP_39OGOL,2049-02,97684.65,870,2.0
CMP_39VCJV,2043-07,74830.32,951,3.0
CMP_39WXD4,2047-12,3602.36,666,3.0
CMP_39X2XU,2048-04,46284.93,76,1.0
CMP_39Y4GP,2040-10,46044.25,59,4.0
CMP_39Z0TQ,2043-08,50750.78,647,3.0
CMP_3ACPSN,2026-10,26841.05,786,2.0
CMP_3AFI14,2039-03,64526.31,255,3.0
CMP_3AJ210,2036-08,23416.13,318,4.0
CMP_3AWQIX,2047-10,20758.56,397,3.0
CMP_3B15KG,2029-04,58032.18,687,4.0
CMP_3B4D61,2040-09,80703.16,372,2.0
CMP_3B55TU,2044-06,66060.92,854,4.0
CMP_3B5D1E,2026-06,34235.95,307,1.0
CMP_3B83ZB,2037-07,82691.34,790,3.0
CMP_3B8L2Z,2042-01,4786.8,855,2.0
CMP_3BBUAS,2041-07,3326.25,174,3.0
CMP_3BC6F5,2046-01,41474.69,715,3.0
CMP_3BCCCW,2033-09,4182.1,989,3.0
CMP_3BG1QH,2041-11,12876.1,204,4.0
CMP_3BMRJN,2043-02,64746.64,852,3.0
CMP_3BNOY5,2035-01,68301.88,930,1.0
CMP_3BO6DY,2031-10,60778.35,292,1.0
CMP_3CM0XH,2043-02,2766.17,712,4.0
CMP_3CN4ZC,2032-06,74872.6,292,4.0
CMP_3CSKGG,2024-11,11492.16,904,4.0
CMP_3CT8GK,2047-10,55569.56,87,2.0
CMP_3D2BWA,2045-03,97456.88,786,1.0
CMP_3D5F4D,2050-04,99789.52,855,3.0
CMP_3D7IRP,2046-10,2245.39,237,1.0
CMP_3DDO53,2032-07,53261.66,895,4.0
CMP_3DKLO6,2024-07,43196.78,923,4.0
CMP_3DL1B4,2047-05,84087.54,132,1.0
CMP_3DLU4D,2036-05,47643.3,968,3.0
CMP_3DPMJ1,2024-06,86777.9,98,3.0
CMP_3DT8KB,2025-12,41176.28,709,2.0
CMP_3DU737,2044-12,96067.89,410,2.0
CMP_3DZDCY,2044-03,59161.53,115,3.0
CMP_3E7FLI,2024-01,52280.63,425,3.0
CMP_3EMMTI,2030-08,22197.68,52,1.0
CMP_3ET6FC,2033-12,92099.38,167,3.0
CMP_3F59MV,2041-01,77923.65,224,3.0
CMP_3F6Z6R,2039-05,29078.09,121,4.0
CMP_3F9STG,2035-07,65923.32,937,3.0
CMP_3FAOZM,2043-12,7478.58,131,1.0
CMP_3FRQL7,2046-12,57796.15,105,4.0
CMP_3FRVI6,2027-11,38368.96,171,2.0
CMP_3FX4UK,2031-07,69363.59,581,2.0
CMP_3FXSTU,2041-05,79910.84,548,3.0
CMP_3G0J6M,2047-03,48674.79,330,2.0
CMP_3G9OY6,2035-05,57154.43,736,2.0
CMP_3GHBU1,2049-08,46441.66,182,4.0
CMP_3GXVMH,2035-07,35786.84,487,2.0
CMP_3H1IS1,2037-07,11982.06,376,2.0
CMP_3H2H09,2042-01,51210.63,30,1.0
CMP_3HF6BY,2041-07,32159.86,189,1.0
CMP_3HG7Y4,2036-08,69993.37,973,4.0
CMP_3HMUNK,2046-09,66704.52,99,4.0
CMP_3HN1LN,2029-06,37312.5,44,3.0
CMP_3HP27N,2050-02,14422.27,105,4.0
CMP_3HTCYN,2027-03,48852.94,341,1.0
CMP_3HTDBH,2032-03,81438.68,957,2.0
CMP_3I69VZ,2033-10,41007.36,427,2.0
CMP_3I9E1G,2041-08,22513.41,412,2.0
CMP_3IANFR,2026-02,18940.17,304,4.0
CMP_3IEQM1,2027-01,34313.25,580,4.0
CMP_3IO891,2028-12,38406.41,660,2.0
CMP_3IPFHG,2029-04,70909.87,580,4.0
CMP_3IXKID,2036-12,53061.72,355,3.0
CMP_3IY3C1,2049-04,8752.62,746,4.0
CMP_3J0OEU,2046-02,9390.85,113,1.0
CMP_3J52XH,2044-12,13619.88,641,4.0
CMP_3J9DPD,2027-07,31640.31,538,2.0
CMP_3JD84H,2048-02,79610.45,898,1.0
CMP_3JEJPJ,2038-02,96567.34,850,3.0
CMP_3JFR9W,2040-11,41440.49,307,3.0
CMP_3JGDJM,2039-04,9473.72,192,2.0
CMP_3JK48K,2030-10,86360.03,259,1.0
CMP_3JQSHG,2047-07,37741.5,921,1.0
CMP_3JTEB7,2044-05,50461.56,149,1.0
CMP_3JUY5E,2029-05,65032.82,703,1.0
CMP_3JY7NB,2037-11,93138.31,992,2.0
CMP_3JYB4N,2023-05,53702.79,486,2.0
CMP_3K0JY9,2044-09,12716.97,776,1.0
CMP_3K1TTN,2026-04,56318.08,466,3.0
CMP_3K3QRE,2024-02,43547.15,760,3.0
CMP_3K87ZV,2023-07,26886.64,571,2.0
CMP_3KCYRN,2033-11,42940.01,964,4.0
CMP_3L1U09,2026-06,96707.63,935,3.0
CMP_3L6H77,2035-06,47554.9,568,3.0
