Discount_Level,Month,Revenue_Generated,Units_Sold,Customer_Satisfaction_Post_Refund,Discount_Category
14,2043-02,59887.61,147,1.0,10-20%
14,2043-03,63970.17,188,1.0,10-20%
14,2043-05,77691.59,286,3.0,10-20%
14,2043-07,30039.16,31,3.0,10-20%
14,2043-08,57695.7,149,4.0,10-20%
14,2044-01,42173.91,9,4.0,10-20%
14,2044-03,43975.65,49,3.0,10-20%
14,2044-05,112153.81,160,2.5,10-20%
14,2044-07,82593.5,62,1.0,10-20%
14,2044-08,17409.94,130,4.0,10-20%
14,2044-10,23249.94,42,3.0,10-20%
14,2044-11,96003.99,69,1.0,10-20%
14,2045-01,97892.33,82,4.0,10-20%
14,2045-06,87140.04,189,2.0,10-20%
14,2045-10,97452.98,153,1.5,10-20%
14,2045-11,53899.81,41,3.0,10-20%
14,2046-03,50891.55,199,4.0,10-20%
14,2046-04,17045.23,34,3.0,10-20%
14,2046-06,16397.37,76,3.0,10-20%
14,2046-08,97658.24,190,2.0,10-20%
14,2047-01,88010.82,57,3.5,10-20%
14,2047-02,12283.13,198,1.0,10-20%
14,2047-04,23040.32,160,4.0,10-20%
14,2047-10,60676.25,175,3.0,10-20%
14,2047-11,1065.44,90,3.0,10-20%
14,2048-01,12127.75,180,2.0,10-20%
14,2048-02,215580.97999999998,195,2.75,10-20%
14,2048-05,23842.41,149,3.0,10-20%
14,2048-06,93285.12,121,3.0,10-20%
14,2048-07,88580.2,99,3.0,10-20%
14,2048-09,29787.579999999998,279,2.5,10-20%
14,2048-11,20061.42,22,4.0,10-20%
14,2049-01,61222.34,77,2.0,10-20%
14,2049-10,57814.94,54,2.0,10-20%
14,2049-12,71547.39,154,2.0,10-20%
14,2050-02,99232.94,51,4.0,10-20%
14,2050-03,11373.62,7,1.0,10-20%
15,2023-01,10063.08,21,1.0,10-20%
15,2023-02,80885.12,16,4.0,10-20%
15,2023-03,184748.53,208,2.5,10-20%
15,2023-05,9524.05,89,2.0,10-20%
15,2023-06,112151.1,133,4.0,10-20%
15,2023-07,36668.28,97,3.0,10-20%
15,2023-09,86830.02,86,2.0,10-20%
15,2023-10,27319.48,9,3.0,10-20%
15,2023-11,52949.54,167,2.0,10-20%
15,2024-01,66573.53,172,1.0,10-20%
15,2024-02,37935.07,46,2.0,10-20%
15,2024-05,2272.17,22,1.0,10-20%
15,2024-11,87029.47,186,1.0,10-20%
15,2024-12,37217.72,66,4.0,10-20%
15,2025-02,95430.74,70,4.0,10-20%
15,2025-03,156535.54,372,2.0,10-20%
15,2025-05,51783.93,174,2.0,10-20%
15,2025-06,47510.55,158,1.0,10-20%
15,2025-07,62150.27,95,2.0,10-20%
15,2025-12,3862.26,198,4.0,10-20%
15,2026-02,99300.92,127,2.0,10-20%
15,2026-04,88778.08,190,4.0,10-20%
15,2026-06,61504.02,196,1.0,10-20%
15,2026-07,84610.77,134,2.0,10-20%
15,2026-10,103960.2,155,1.5,10-20%
15,2026-11,56685.36,69,2.0,10-20%
15,2026-12,61870.4,144,4.0,10-20%
15,2027-02,30223.11,196,1.0,10-20%
15,2027-05,36379.0,120,3.0,10-20%
15,2027-06,92789.81,193,2.0,10-20%
15,2027-07,25060.48,76,2.0,10-20%
15,2027-08,60294.62,191,1.0,10-20%
15,2027-09,55394.5,167,1.0,10-20%
15,2028-02,82982.44,137,4.0,10-20%
15,2028-09,48452.67,103,4.0,10-20%
15,2028-11,76315.33,182,3.0,10-20%
15,2028-12,78309.87,36,2.0,10-20%
15,2029-01,82386.26000000001,297,2.5,10-20%
15,2029-02,54314.39,154,4.0,10-20%
15,2029-05,16104.21,87,3.0,10-20%
15,2029-07,21227.06,178,3.0,10-20%
15,2029-10,68846.22,87,2.0,10-20%
15,2029-11,38512.42,75,4.0,10-20%
15,2030-01,50671.5,131,2.0,10-20%
15,2030-03,15688.41,197,3.0,10-20%
15,2030-06,38525.18,166,2.0,10-20%
15,2030-09,61948.08,103,4.0,10-20%
15,2030-10,56151.77,183,2.0,10-20%
15,2031-04,98026.03,33,2.0,10-20%
15,2031-05,64256.05,75,4.0,10-20%
15,2031-10,72574.82,154,3.0,10-20%
15,2032-01,2192.39,171,1.0,10-20%
15,2032-09,15048.39,15,1.0,10-20%
15,2033-03,127044.12,244,3.0,10-20%
15,2033-06,13080.33,135,2.0,10-20%
15,2033-10,63338.92,54,2.0,10-20%
15,2034-01,39799.07,115,1.0,10-20%
15,2034-04,78882.88,143,3.5,10-20%
15,2035-01,57992.75,1,3.0,10-20%
15,2035-04,73423.51,8,2.0,10-20%
15,2035-05,42749.42,151,3.0,10-20%
15,2035-07,129671.97,51,1.0,10-20%
15,2035-08,92245.01,21,3.0,10-20%
15,2035-10,7042.94,102,2.0,10-20%
15,2035-12,23350.12,49,3.0,10-20%
15,2036-02,21624.85,186,2.0,10-20%
15,2036-04,60307.21,44,1.0,10-20%
15,2036-05,154854.25,350,2.0,10-20%
15,2036-07,70867.12,187,3.0,10-20%
15,2036-08,79949.2,18,1.0,10-20%
15,2036-09,31791.97,144,4.0,10-20%
15,2036-10,48934.69,130,1.0,10-20%
15,2036-11,97949.22,17,3.0,10-20%
15,2036-12,77939.55,20,1.0,10-20%
15,2037-01,19764.4,196,2.0,10-20%
15,2037-02,96302.45,163,3.0,10-20%
15,2037-04,92789.38,83,1.0,10-20%
15,2037-05,79376.04,107,1.0,10-20%
15,2037-09,78043.81,133,3.0,10-20%
15,2037-10,48016.33,256,2.5,10-20%
15,2038-01,136201.1,214,2.0,10-20%
15,2038-02,53710.38,108,3.0,10-20%
15,2038-03,94047.92,30,4.0,10-20%
15,2038-06,95443.29,94,4.0,10-20%
15,2038-07,77119.68,175,3.0,10-20%
15,2038-09,61003.25,30,1.0,10-20%
15,2038-10,19567.28,171,2.0,10-20%
15,2038-11,51274.93,14,3.0,10-20%
15,2039-09,25550.07,182,3.0,10-20%
15,2039-11,45706.41,174,2.0,10-20%
15,2041-03,72523.99,3,2.0,10-20%
15,2041-06,141164.66,106,3.5,10-20%
15,2041-09,28886.49,16,3.0,10-20%
15,2041-12,127474.20999999999,406,2.3333333333333335,10-20%
15,2042-01,45568.9,126,3.0,10-20%
15,2042-04,24587.49,2,2.0,10-20%
15,2042-05,31418.44,144,1.0,10-20%
15,2043-02,68979.9,190,1.0,10-20%
15,2043-03,4935.94,170,3.0,10-20%
15,2043-04,8759.07,250,1.0,10-20%
15,2043-10,87345.56,80,1.0,10-20%
15,2044-06,45236.23,169,3.0,10-20%
15,2044-07,188856.71,272,1.5,10-20%
15,2044-08,43516.03,108,4.0,10-20%
15,2044-11,1765.75,39,1.0,10-20%
15,2045-02,96126.19,178,3.0,10-20%
15,2045-04,12455.44,74,4.0,10-20%
15,2045-05,77487.29,91,1.0,10-20%
15,2045-11,28388.21,114,4.0,10-20%
15,2046-01,98222.12,69,3.0,10-20%
15,2046-02,144574.46000000002,246,3.5,10-20%
15,2046-05,59516.51,151,3.0,10-20%
15,2046-06,36522.13,73,4.0,10-20%
15,2046-08,69678.34,131,2.0,10-20%
15,2046-09,66704.52,33,4.0,10-20%
15,2046-11,91450.09,53,1.0,10-20%
15,2047-01,83788.06,57,4.0,10-20%
15,2047-03,48674.79,172,2.0,10-20%
15,2047-04,92911.66,242,1.5,10-20%
15,2047-05,73713.3,158,1.0,10-20%
15,2047-06,49744.74,150,1.0,10-20%
15,2047-10,89393.44,107,3.0,10-20%
15,2047-11,38540.06,176,4.0,10-20%
15,2047-12,83108.26,145,1.0,10-20%
15,2048-04,68231.47,67,2.0,10-20%
15,2048-07,94011.85,118,3.5,10-20%
15,2048-08,44201.16,14,1.0,10-20%
15,2048-12,86143.82,156,2.5,10-20%
15,2049-01,63558.67,147,1.0,10-20%
15,2049-02,34735.24,151,3.0,10-20%
15,2049-04,95170.91,42,4.0,10-20%
15,2049-07,35441.56,14,1.0,10-20%
15,2049-12,2766.72,171,4.0,10-20%
15,2050-03,80161.61,86,4.0,10-20%
15,2050-04,51957.97,64,1.0,10-20%
16,2023-01,24746.83,37,2.0,10-20%
16,2023-03,21178.2,125,1.0,10-20%
16,2023-05,86008.5,158,3.0,10-20%
16,2023-06,85922.32,286,4.0,10-20%
16,2023-07,38379.34,160,4.0,10-20%
16,2023-08,79458.61,123,3.0,10-20%
16,2023-09,28795.25,143,2.0,10-20%
16,2023-11,27358.11,163,2.0,10-20%
16,2024-02,16648.62,42,2.0,10-20%
16,2024-07,73400.38,129,3.0,10-20%
16,2024-08,2761.07,121,1.0,10-20%
16,2024-09,23432.57,47,4.0,10-20%
16,2024-11,135438.41999999998,308,3.0,10-20%
16,2024-12,123107.64,108,3.5,10-20%
16,2025-06,123470.34,59,2.0,10-20%
16,2025-09,56006.06,99,4.0,10-20%
16,2026-01,66600.44,126,2.0,10-20%
16,2026-02,59209.79,34,4.0,10-20%
16,2026-03,88592.09,168,2.0,10-20%
16,2026-04,85889.41,68,4.0,10-20%
16,2026-07,19466.39,197,3.0,10-20%
16,2026-09,29084.77,3,3.0,10-20%
16,2027-03,4805.21,196,3.0,10-20%
16,2027-04,43657.51,60,1.0,10-20%
16,2027-06,26869.95,18,1.0,10-20%
16,2027-10,52389.83,174,3.0,10-20%
16,2028-02,140476.27000000002,200,2.0,10-20%
16,2028-03,109230.23000000001,304,2.6666666666666665,10-20%
16,2028-09,18552.58,32,2.0,10-20%
16,2028-11,7778.81,170,4.0,10-20%
16,2028-12,15362.33,16,2.0,10-20%
16,2029-02,142873.91,219,2.5,10-20%
16,2029-03,106029.87,194,1.0,10-20%
16,2029-07,167347.13,127,2.5,10-20%
16,2029-08,98331.94,88,2.0,10-20%
16,2030-01,71026.39,175,3.0,10-20%
16,2030-02,21549.45,172,4.0,10-20%
16,2030-04,9437.82,5,3.0,10-20%
16,2030-06,79142.79,128,2.0,10-20%
16,2030-07,34733.19,102,1.0,10-20%
16,2030-08,26022.16,112,4.0,10-20%
16,2030-09,132166.22999999998,242,2.5,10-20%
16,2030-12,53250.69,12,4.0,10-20%
16,2031-01,40772.52,165,4.0,10-20%
16,2031-04,4762.61,28,3.0,10-20%
16,2031-05,86954.01,187,1.0,10-20%
16,2031-07,66985.35,149,1.0,10-20%
16,2032-03,95178.18,132,1.0,10-20%
16,2032-04,93792.65999999999,43,2.0,10-20%
16,2032-05,1894.3,105,2.0,10-20%
16,2032-06,30811.32,15,3.0,10-20%
16,2032-07,66779.06,87,1.0,10-20%
16,2032-09,11169.99,134,2.0,10-20%
16,2032-11,52743.89,168,4.0,10-20%
16,2033-01,57262.32,50,4.0,10-20%
16,2033-02,10820.6,192,3.0,10-20%
16,2033-03,48454.09,187,1.0,10-20%
16,2034-03,8534.29,121,1.0,10-20%
16,2034-05,79692.27,113,3.0,10-20%
16,2034-07,81204.03,135,2.0,10-20%
16,2034-08,87877.58,180,3.0,10-20%
16,2034-09,28772.239999999998,158,3.0,10-20%
16,2035-02,92190.37,71,2.0,10-20%
16,2035-05,56803.82,60,1.0,10-20%
16,2035-07,78496.95,40,1.0,10-20%
16,2035-08,33674.14,174,2.0,10-20%
16,2035-09,113235.92,204,2.5,10-20%
16,2035-12,11754.12,116,3.0,10-20%
16,2036-02,53443.44,15,3.0,10-20%
16,2036-06,18211.43,70,2.0,10-20%
16,2036-08,72318.73,155,3.0,10-20%
16,2036-09,52907.59,172,2.0,10-20%
16,2036-12,5542.62,149,3.0,10-20%
16,2037-04,78119.58,158,1.0,10-20%
16,2037-05,89863.59,11,4.0,10-20%
16,2037-06,46926.23,59,1.0,10-20%
16,2037-07,42119.75,168,4.0,10-20%
16,2038-03,31469.010000000002,245,3.0,10-20%
16,2038-07,57436.85,160,2.0,10-20%
16,2038-09,49642.21000000001,148,1.0,10-20%
16,2038-10,42553.96,178,2.0,10-20%
16,2038-11,90360.38,18,2.0,10-20%
16,2039-03,3197.85,104,2.0,10-20%
16,2039-04,6217.57,89,1.0,10-20%
16,2039-09,55671.299999999996,205,3.0,10-20%
16,2040-01,87548.73,116,1.0,10-20%
16,2040-07,23952.92,32,1.0,10-20%
16,2040-12,64613.79,37,4.0,10-20%
16,2041-01,8525.77,199,3.0,10-20%
16,2041-02,57589.45,100,4.0,10-20%
16,2041-03,43298.7,175,2.0,10-20%
16,2041-04,31565.52,128,2.0,10-20%
16,2041-06,95732.24,132,1.0,10-20%
16,2041-10,105101.04000000001,230,2.0,10-20%
16,2041-11,38375.11,148,3.0,10-20%
16,2042-01,109159.87999999999,230,2.5,10-20%
16,2042-03,160200.54,87,2.6666666666666665,10-20%
16,2042-05,30079.17,105,2.0,10-20%
16,2042-07,81007.12,19,4.0,10-20%
16,2042-09,21084.96,77,2.0,10-20%
16,2043-04,54292.28,125,3.0,10-20%
16,2043-06,72445.48,189,4.0,10-20%
16,2043-07,31828.55,120,4.0,10-20%
16,2043-09,1572.71,104,1.0,10-20%
16,2044-07,15844.87,134,4.0,10-20%
16,2044-08,8505.21,152,4.0,10-20%
16,2044-09,39417.2,188,3.0,10-20%
16,2044-10,18852.75,105,3.0,10-20%
16,2045-01,33778.39,16,2.0,10-20%
16,2045-04,11886.81,45,3.0,10-20%
16,2045-05,30280.03,50,3.0,10-20%
16,2045-07,7669.73,37,2.0,10-20%
16,2045-08,145322.28999999998,362,2.5,10-20%
16,2045-10,91991.27,147,4.0,10-20%
16,2046-01,4973.53,57,2.0,10-20%
16,2046-07,22800.89,53,2.0,10-20%
16,2046-09,47572.7,149,3.0,10-20%
16,2046-12,84513.82,224,2.0,10-20%
16,2047-01,40312.94,190,2.0,10-20%
16,2047-04,46699.27,172,3.0,10-20%
16,2047-08,87287.62,64,1.0,10-20%
16,2047-09,14961.16,182,1.0,10-20%
16,2047-10,32616.36,43,4.0,10-20%
16,2047-11,180003.39,90,4.0,10-20%
16,2048-01,14298.26,104,2.0,10-20%
16,2048-07,32392.18,29,1.0,10-20%
16,2048-08,67079.81,159,3.0,10-20%
16,2048-09,85166.67,53,3.0,10-20%
16,2048-11,53788.3,2,1.0,10-20%
16,2048-12,144644.08000000002,48,4.0,10-20%
16,2049-02,23274.08,166,3.0,10-20%
16,2049-05,47363.81,25,4.0,10-20%
16,2049-07,31861.32,135,1.0,10-20%
16,2049-08,81418.97,127,4.0,10-20%
16,2049-09,62244.61,94,3.0,10-20%
16,2049-10,73161.89,53,2.0,10-20%
17,2023-03,13140.75,72,1.0,10-20%
17,2023-07,55439.84,198,2.0,10-20%
17,2023-09,113979.98,210,2.5,10-20%
17,2024-04,40675.1,110,1.0,10-20%
17,2024-09,5468.46,59,2.0,10-20%
17,2024-10,91186.35,114,2.0,10-20%
17,2024-11,16649.6,144,2.0,10-20%
17,2025-03,42047.88,160,2.0,10-20%
17,2025-10,10047.18,117,3.0,10-20%
17,2025-12,90851.67,306,2.0,10-20%
17,2026-01,157404.57,226,3.0,10-20%
17,2026-03,13609.56,50,1.0,10-20%
17,2026-04,8396.96,65,3.0,10-20%
17,2026-05,27198.15,66,3.0,10-20%
17,2026-07,82619.43,22,2.0,10-20%
17,2026-10,65736.78,44,4.0,10-20%
17,2026-12,41602.96,27,1.0,10-20%
17,2027-03,91033.32,122,2.5,10-20%
17,2027-06,25545.04,172,3.0,10-20%
17,2027-08,66934.69,146,1.0,10-20%
17,2027-11,12635.73,122,1.0,10-20%
17,2027-12,31630.42,95,3.0,10-20%
17,2028-04,14967.81,102,2.0,10-20%
17,2028-12,53439.77,176,3.0,10-20%
17,2029-01,53239.51,139,4.0,10-20%
17,2029-03,64485.36,123,3.5,10-20%
17,2029-06,46490.17,25,1.0,10-20%
17,2029-09,61912.09,168,2.0,10-20%
17,2029-11,100759.03,229,3.0,10-20%
17,2029-12,92795.56,78,3.0,10-20%
17,2030-02,174089.66,240,2.6666666666666665,10-20%
17,2030-08,59783.62,182,3.5,10-20%
17,2030-09,43616.69,180,3.0,10-20%
17,2030-12,50875.64,140,2.0,10-20%
17,2031-03,16645.23,198,2.0,10-20%
17,2031-10,27152.86,153,4.0,10-20%
17,2031-11,126595.01999999999,182,2.6666666666666665,10-20%
17,2031-12,110394.54000000001,168,3.0,10-20%
17,2032-01,9181.41,24,3.0,10-20%
17,2032-06,89129.91,86,3.0,10-20%
17,2032-10,78525.33,24,3.0,10-20%
17,2032-11,94502.83,33,4.0,10-20%
17,2033-01,49567.39,60,1.0,10-20%
17,2033-03,59612.94,170,2.5,10-20%
17,2033-08,87942.0,90,2.0,10-20%
17,2033-09,42559.4,22,1.0,10-20%
17,2034-01,59971.8,149,4.0,10-20%
17,2034-02,113823.92,275,2.0,10-20%
17,2034-04,66081.12,175,1.0,10-20%
17,2034-06,20902.13,76,1.0,10-20%
17,2034-09,32607.8,125,3.0,10-20%
17,2035-02,56355.91,138,3.0,10-20%
17,2035-06,67596.16,109,3.0,10-20%
17,2035-08,122919.98,258,4.0,10-20%
17,2035-09,121547.84,141,2.5,10-20%
17,2036-04,67994.24,52,2.0,10-20%
17,2036-06,32751.96,16,3.0,10-20%
17,2036-08,9019.32,40,2.0,10-20%
17,2036-09,148406.52000000002,92,3.0,10-20%
17,2036-12,158944.97999999998,240,2.0,10-20%
17,2037-03,99035.08,198,2.0,10-20%
17,2037-07,136050.5,152,3.5,10-20%
17,2037-08,12797.21,140,3.0,10-20%
17,2037-12,18294.35,75,4.0,10-20%
17,2038-03,71317.46,128,2.0,10-20%
17,2038-08,143086.52,114,1.5,10-20%
17,2038-11,69977.9,64,4.0,10-20%
17,2039-03,16963.68,192,1.0,10-20%
17,2039-04,74157.79,186,3.0,10-20%
17,2039-05,91019.37,85,3.0,10-20%
17,2040-01,85222.06,114,1.0,10-20%
17,2040-02,120438.21,106,3.0,10-20%
17,2040-03,78135.55,180,2.0,10-20%
17,2040-04,30725.68,127,1.0,10-20%
17,2040-05,33525.41,57,1.0,10-20%
17,2040-06,38546.75,103,3.0,10-20%
17,2040-08,10294.76,58,2.0,10-20%
17,2040-09,63997.34,11,4.0,10-20%
17,2041-04,15186.42,123,4.0,10-20%
17,2041-07,86192.16,124,2.5,10-20%
17,2042-02,57238.13,158,1.0,10-20%
17,2042-03,75963.25,163,2.0,10-20%
17,2042-05,95828.28,132,2.0,10-20%
17,2042-07,14833.55,154,1.0,10-20%
17,2042-08,63967.33,72,2.0,10-20%
17,2042-11,35851.57,41,4.0,10-20%
17,2043-01,192012.40999999997,357,2.6666666666666665,10-20%
17,2043-07,82318.96,24,3.0,10-20%
17,2043-09,54451.1,29,2.0,10-20%
17,2045-01,144667.26,295,3.5,10-20%
17,2045-05,21060.67,171,3.0,10-20%
17,2045-08,45893.96,186,2.0,10-20%
17,2045-10,87532.66,197,2.5,10-20%
17,2045-11,48443.07,145,3.0,10-20%
17,2046-08,103130.69,269,1.5,10-20%
17,2046-11,104163.53,192,3.0,10-20%
17,2046-12,64005.83,154,2.0,10-20%
17,2047-01,86293.78,190,1.0,10-20%
17,2047-02,35840.36,82,2.0,10-20%
17,2047-03,45876.71,136,4.0,10-20%
17,2047-05,7919.35,82,2.0,10-20%
17,2047-07,28425.4,188,4.0,10-20%
17,2047-09,52549.91,141,4.0,10-20%
17,2047-11,41519.62,149,3.0,10-20%
17,2047-12,46668.58,22,1.0,10-20%
17,2048-01,82441.55,183,2.6666666666666665,10-20%
17,2048-02,104853.23,172,1.5,10-20%
17,2048-03,7035.27,118,3.0,10-20%
17,2048-04,98654.59,91,4.0,10-20%
17,2048-05,114913.22,292,3.3333333333333335,10-20%
17,2048-07,107333.28,229,2.5,10-20%
17,2048-08,83250.01999999999,332,3.3333333333333335,10-20%
17,2048-10,55638.03,133,4.0,10-20%
17,2048-11,81600.97,85,3.0,10-20%
17,2048-12,23220.68,180,2.0,10-20%
17,2049-02,26375.47,158,2.0,10-20%
17,2049-05,91720.85,119,3.0,10-20%
17,2049-12,12101.8,4,3.0,10-20%
17,2050-02,94049.12000000001,251,3.5,10-20%
17,2050-03,47917.77,94,3.0,10-20%
18,2023-03,98670.62,37,4.0,10-20%
18,2023-04,50380.46,161,4.0,10-20%
18,2023-06,62304.6,249,2.0,10-20%
18,2023-07,24857.92,155,3.0,10-20%
18,2024-01,96561.52,169,4.0,10-20%
18,2024-03,33978.16,153,4.0,10-20%
18,2024-04,88432.24,20,1.0,10-20%
18,2024-05,123160.65,238,1.5,10-20%
18,2024-08,93938.13,53,2.5,10-20%
18,2024-10,95757.35,148,4.0,10-20%
18,2025-01,97339.76,148,1.0,10-20%
18,2025-02,14178.76,169,2.0,10-20%
18,2025-09,1491.76,178,4.0,10-20%
18,2026-01,56842.32,56,1.0,10-20%
18,2026-02,98701.0,23,3.0,10-20%
18,2026-07,59997.3,41,4.0,10-20%
18,2026-08,8903.32,123,3.0,10-20%
18,2026-10,99329.17,157,4.0,10-20%
18,2026-12,113569.44,206,3.0,10-20%
18,2027-02,50812.11,27,1.0,10-20%
18,2027-08,63453.85,80,4.0,10-20%
18,2027-09,93875.72,81,2.0,10-20%
18,2027-10,13826.44,2,2.0,10-20%
18,2028-01,122476.72,224,3.0,10-20%
18,2028-02,83651.03,158,1.5,10-20%
18,2028-06,77821.84,163,2.0,10-20%
18,2028-08,51372.49,14,3.0,10-20%
18,2028-10,12392.24,9,4.0,10-20%
18,2028-12,67407.16,162,2.0,10-20%
18,2029-03,217579.73,396,1.3333333333333333,10-20%
18,2029-05,46403.16,159,4.0,10-20%
18,2029-06,93740.94,31,1.0,10-20%
18,2029-07,137546.69,263,3.0,10-20%
18,2029-08,39405.24,94,1.0,10-20%
18,2030-01,48536.41,41,4.0,10-20%
18,2030-02,69462.45,47,3.0,10-20%
18,2030-03,34958.46,358,3.5,10-20%
18,2030-04,118124.37,118,2.5,10-20%
18,2030-06,44406.01,95,1.0,10-20%
18,2030-07,195580.03,280,2.5,10-20%
18,2030-08,5913.32,78,1.0,10-20%
18,2030-11,161136.40000000002,35,2.5,10-20%
18,2031-02,22531.2,43,2.0,10-20%
18,2031-03,14402.96,18,4.0,10-20%
18,2031-06,60138.39,2,1.0,10-20%
18,2031-08,158743.22,66,1.0,10-20%
18,2031-10,37354.05,82,4.0,10-20%
18,2031-11,3315.14,12,1.0,10-20%
18,2031-12,7983.33,175,1.0,10-20%
18,2032-03,92537.37,188,2.0,10-20%
18,2032-04,123521.82,233,2.5,10-20%
18,2032-08,117089.54999999999,261,1.0,10-20%
18,2032-09,144715.27000000002,259,3.0,10-20%
18,2032-12,89068.98,271,2.0,10-20%
18,2033-03,35648.31,184,3.0,10-20%
18,2033-04,56345.26,164,3.0,10-20%
18,2033-06,46376.36,104,1.0,10-20%
18,2033-07,8057.49,41,1.0,10-20%
18,2033-08,18374.16,120,3.0,10-20%
18,2033-09,131297.47999999998,141,2.5,10-20%
18,2033-12,77698.98,37,2.0,10-20%
18,2034-02,43958.76,65,3.0,10-20%
18,2034-03,11163.2,44,2.0,10-20%
18,2034-04,35437.26,6,2.0,10-20%
18,2034-07,174370.37,203,2.5,10-20%
18,2034-09,96669.88,256,2.0,10-20%
18,2035-09,86758.22,110,4.0,10-20%
18,2035-11,31842.09,142,1.0,10-20%
18,2036-05,83463.25,8,1.0,10-20%
18,2036-06,99345.76,93,2.0,10-20%
18,2036-07,74457.3,43,2.0,10-20%
18,2036-12,45830.81,78,1.0,10-20%
18,2037-01,207219.45,396,1.6666666666666667,10-20%
18,2037-02,89063.95,10,2.0,10-20%
18,2037-03,71396.43,38,2.0,10-20%
18,2037-05,54775.28,263,3.0,10-20%
18,2037-09,22999.41,199,1.0,10-20%
18,2038-03,51582.58,86,3.0,10-20%
18,2038-07,61480.13,159,2.0,10-20%
18,2038-09,38224.92,178,1.0,10-20%
18,2038-10,84419.06,16,1.0,10-20%
18,2039-02,169813.2,213,1.0,10-20%
18,2039-03,50816.99,160,4.0,10-20%
18,2039-04,54245.16,7,4.0,10-20%
18,2039-05,53998.33,116,1.0,10-20%
18,2039-06,40798.2,32,1.0,10-20%
18,2039-08,150797.88,224,3.0,10-20%
18,2039-09,97337.17,249,4.0,10-20%
18,2039-12,62314.88,154,2.0,10-20%
18,2040-01,65874.7,191,1.0,10-20%
18,2040-06,14223.54,147,2.0,10-20%
18,2040-07,3736.24,197,2.0,10-20%
18,2040-09,163328.21000000002,343,2.0,10-20%
18,2040-11,13876.84,214,3.0,10-20%
18,2041-02,86725.62,144,2.0,10-20%
18,2041-04,31944.63,120,3.0,10-20%
18,2041-05,37239.73,194,2.0,10-20%
18,2041-06,92308.38,141,1.0,10-20%
18,2041-09,60393.08,283,2.5,10-20%
18,2041-11,87598.19,70,2.5,10-20%
18,2041-12,24573.1,24,4.0,10-20%
18,2042-01,27347.71,29,1.0,10-20%
18,2042-02,128225.83,216,2.5,10-20%
18,2042-03,6852.27,132,2.0,10-20%
18,2042-09,18644.76,112,1.0,10-20%
18,2042-10,57262.55,79,4.0,10-20%
18,2043-04,76687.72,136,2.5,10-20%
18,2043-09,31809.54,77,2.0,10-20%
18,2043-11,166457.8,164,3.5,10-20%
18,2044-04,20982.23,133,3.0,10-20%
18,2044-06,99735.41,122,2.0,10-20%
18,2044-09,91519.88,156,2.0,10-20%
18,2044-10,170100.82,347,2.0,10-20%
18,2044-12,95692.1,139,2.0,10-20%
18,2045-02,123185.49,249,2.5,10-20%
18,2045-04,2188.25,160,3.0,10-20%
18,2045-05,146455.51,158,1.5,10-20%
18,2045-07,27754.01,124,2.0,10-20%
18,2045-08,70416.44,182,1.0,10-20%
18,2045-11,56986.58,94,1.0,10-20%
18,2046-02,167441.22,281,2.6666666666666665,10-20%
18,2047-06,51820.52,75,2.0,10-20%
18,2047-12,90122.58,85,3.0,10-20%
18,2048-01,42916.24,96,3.0,10-20%
18,2048-03,85518.67,82,4.0,10-20%
18,2048-05,17911.59,70,3.0,10-20%
18,2048-06,87386.69,57,3.0,10-20%
18,2048-08,67377.6,8,3.0,10-20%
18,2049-01,63450.54,69,1.0,10-20%
18,2049-02,14194.9,90,2.0,10-20%
18,2049-05,35251.51,151,2.0,10-20%
18,2049-07,53368.81,74,3.0,10-20%
18,2049-09,114240.63,164,3.0,10-20%
18,2049-10,44382.49,109,2.0,10-20%
18,2049-12,98505.73,76,3.0,10-20%
18,2050-01,74748.11,91,3.0,10-20%
18,2050-02,47197.48,52,2.0,10-20%
18,2050-05,46094.93,9,1.0,10-20%
19,2023-02,46411.0,29,2.0,10-20%
19,2023-06,110448.26999999999,76,3.5,10-20%
19,2023-07,27687.91,21,1.0,10-20%
19,2023-11,98886.96,199,2.0,10-20%
19,2024-01,86506.29,186,3.0,10-20%
19,2024-02,77796.9,132,2.0,10-20%
19,2024-04,36702.1,22,1.0,10-20%
19,2024-05,81302.58,64,2.0,10-20%
19,2025-05,34142.03,67,3.0,10-20%
19,2025-08,76548.47,210,2.5,10-20%
19,2026-02,18940.17,70,4.0,10-20%
19,2026-05,36101.84,110,2.0,10-20%
19,2026-09,75437.88,94,3.0,10-20%
19,2027-02,68791.73,44,2.0,10-20%
19,2027-06,22643.85,63,4.0,10-20%
19,2027-07,87413.98000000001,206,2.0,10-20%
19,2027-08,83189.68000000001,305,1.5,10-20%
19,2027-10,85133.89,21,1.0,10-20%
19,2027-12,40775.57,112,1.0,10-20%
19,2028-05,44621.49,199,1.0,10-20%
19,2028-08,27489.03,123,1.0,10-20%
19,2028-09,42295.26,117,1.0,10-20%
19,2029-02,72650.89,143,3.0,10-20%
19,2029-05,99995.06,53,2.0,10-20%
19,2030-02,137001.61000000002,168,3.5,10-20%
19,2030-04,79457.76,231,2.5,10-20%
19,2030-05,90430.55,163,4.0,10-20%
19,2030-12,123481.0,341,2.5,10-20%
19,2031-01,16618.89,3,2.0,10-20%
19,2031-02,107880.29,210,3.5,10-20%
19,2031-04,128907.67,298,1.5,10-20%
19,2031-05,93704.06,116,1.0,10-20%
19,2031-06,87681.31,32,2.0,10-20%
