Bundle_Category,Bundle_ID,Revenue_Generated,Units_Sold,Customer_Satisfaction_Post_Refund
Basic,BNDL_5OPULZ,64564.27,91,2.0
Basic,BNDL_5QTX4M,13387.8,24,2.0
Basic,BNDL_5R09JL,97395.01,37,2.0
Basic,BNDL_5R0B9L,21558.88,114,2.0
Basic,BNDL_5R38RP,46044.25,27,4.0
Basic,BNDL_5RAA16,40436.34,98,2.0
Basic,BNDL_5S74NO,57099.71,116,3.0
Basic,BNDL_5SIVNW,80959.84,102,2.0
Basic,BNDL_5TJK2L,78735.59,170,3.0
Basic,BNDL_5TNBW4,20544.32,47,3.0
Basic,BNDL_5TZ4TV,91711.18,107,2.0
Basic,BNDL_5U250P,60051.21,20,2.0
Basic,BNDL_5UFLBQ,94542.81,127,2.0
Basic,BNDL_5UOYR5,39463.51,74,2.0
Basic,BNDL_5VE8EG,64018.69,188,3.0
Basic,BNDL_5VTET2,39435.63,158,2.0
Basic,BNDL_5VULHI,99958.93,107,4.0
Basic,BNDL_5VX56O,65307.74,179,4.0
Basic,BNDL_5VZP0L,26867.67,104,1.0
Basic,BNDL_5WZROI,10389.42,141,3.0
Basic,BNDL_5Y2KW3,43075.51,180,2.0
Basic,BNDL_5Y9X1D,50737.77,21,3.0
Basic,BNDL_5YITFX,56559.46,45,1.0
Basic,BNDL_5YRI4R,34679.25,171,2.0
Basic,BNDL_5YVLSC,41764.97,72,1.0
Basic,BNDL_5YZ9O4,40755.8,173,4.0
Basic,BNDL_5ZLIP3,54814.28,3,2.0
Basic,BNDL_5ZOXZL,84526.5,43,4.0
Basic,BNDL_5ZQQF1,34624.4,169,1.0
Basic,BNDL_60CPKH,42124.15,66,2.0
Basic,BNDL_60MUBM,95524.74,76,1.0
Basic,BNDL_610IYL,16963.68,192,1.0
Basic,BNDL_61DW3C,75528.25,199,3.0
Basic,BNDL_61EWXO,69253.94,133,4.0
Basic,BNDL_61I36P,2766.17,107,4.0
Basic,BNDL_61R5YO,68701.68,144,3.0
Basic,BNDL_629496,51820.52,75,2.0
Basic,BNDL_62HXBQ,82706.91,189,4.0
Basic,BNDL_62KVA0,46234.55,73,3.0
Basic,BNDL_62MHP7,94506.84,22,4.0
Basic,BNDL_63LXWL,17969.85,107,2.0
Basic,BNDL_63U6NA,89317.82,25,2.0
Basic,BNDL_64PB12,91209.67,67,4.0
Basic,BNDL_65Q1LQ,36014.39,168,2.0
Basic,BNDL_67B212,79576.18,85,1.0
Basic,BNDL_67DHAZ,37232.73,150,3.0
Basic,BNDL_67NK5Z,89869.53,142,1.0
Basic,BNDL_67P4MZ,16137.66,166,2.0
Basic,BNDL_67YDZF,5225.41,196,1.0
Basic,BNDL_68BTLD,36688.37,156,4.0
Basic,BNDL_68U6TE,20758.56,84,3.0
Basic,BNDL_698Q0E,13348.21,164,4.0
Basic,BNDL_69QRU6,45627.58,106,3.0
Basic,BNDL_69XTHA,54252.98,34,1.0
Basic,BNDL_6AR5G9,42173.91,9,4.0
Basic,BNDL_6BFJ9O,14242.98,117,4.0
Basic,BNDL_6BPS4P,81805.29,197,1.0
Basic,BNDL_6C456P,72883.26,185,2.0
Basic,BNDL_6CASV7,54115.93,8,1.0
Basic,BNDL_6CCTCI,70254.02,160,4.0
Basic,BNDL_6DC3XB,8953.02,149,1.0
Basic,BNDL_6DHLDN,73856.43,121,4.0
Basic,BNDL_6DN251,95399.69,95,3.0
Basic,BNDL_6E56SW,46682.43,173,2.0
Basic,BNDL_6EGVP8,53442.64,197,1.0
Basic,BNDL_6EIPO3,66315.33,36,3.0
Basic,BNDL_6ETDBI,92316.44,82,2.0
Basic,BNDL_6EYOSO,70581.31,131,4.0
Basic,BNDL_6FXVA1,8539.91,121,4.0
Basic,BNDL_6G1ZHH,23220.68,180,2.0
Basic,BNDL_6HYDZ3,35089.4,122,1.0
Basic,BNDL_6HYUUC,62126.2,99,1.0
Basic,BNDL_6IKM8U,41838.63,165,2.0
Basic,BNDL_6J478V,14358.16,94,3.0
Basic,BNDL_6J4WAG,47363.81,25,4.0
Basic,BNDL_6JESFP,53003.53,71,2.0
Basic,BNDL_6K0MP8,53319.32,171,2.0
Basic,BNDL_6KGZP4,58237.15,90,1.0
Basic,BNDL_6KVIQE,24857.92,155,3.0
Basic,BNDL_6KW0K6,77026.73,171,2.0
Basic,BNDL_6L12C7,33352.26,164,1.0
Basic,BNDL_6LCJAZ,86439.15,60,2.0
Basic,BNDL_6LE7HC,31008.19,160,1.0
Basic,BNDL_6LMATW,19364.37,99,2.0
Basic,BNDL_6LWFUX,94273.82,162,4.0
Basic,BNDL_6M3UEZ,96204.86,61,4.0
Basic,BNDL_6MA5DW,43702.88,118,2.0
Basic,BNDL_6MI23J,5333.62,21,4.0
Basic,BNDL_6MO96C,24725.62,97,1.0
Basic,BNDL_6NC86I,20512.41,160,4.0
Basic,BNDL_6NGHR1,38669.87,106,4.0
Basic,BNDL_6NUSQJ,80535.93,112,3.0
Basic,BNDL_6NVG79,95950.46,26,2.0
Basic,BNDL_6NVM3V,19748.85,26,3.0
Basic,BNDL_6O6F0M,72732.08,192,2.0
Basic,BNDL_6QHAFC,94324.61,137,3.0
Basic,BNDL_6R7DFX,86972.99,48,4.0
Basic,BNDL_6RZBWD,88486.69,50,3.0
Basic,BNDL_6SFO9S,1033.15,57,1.0
Basic,BNDL_6SXV6H,55417.76,47,1.0
Basic,BNDL_6T62B3,58631.72,144,3.0
Basic,BNDL_6TECXM,57438.03,38,1.0
Basic,BNDL_6TN3Z3,4570.07,4,3.0
Basic,BNDL_6TXQZ7,53948.23,66,2.0
Basic,BNDL_6UR706,89634.35,79,2.0
Basic,BNDL_6UX2MZ,90867.28,100,4.0
Basic,BNDL_6VEZ0P,65416.08,144,3.0
Basic,BNDL_6W6P2D,9351.96,153,1.0
Basic,BNDL_6W8BBC,16549.08,40,4.0
Basic,BNDL_6X3HJ3,21308.32,67,1.0
Basic,BNDL_6XPGH2,11982.06,117,2.0
Basic,BNDL_6XR3ZX,71317.46,128,2.0
Basic,BNDL_6XYWLW,62145.59,102,2.0
Basic,BNDL_6YAOIX,30217.39,106,4.0
Basic,BNDL_6YB70R,53264.36,128,3.0
Basic,BNDL_6YFP1S,85079.05,186,1.0
Basic,BNDL_6Z2O8Z,59481.34,8,2.0
Basic,BNDL_703HME,89667.45,59,1.0
Basic,BNDL_7055XD,38094.94,188,4.0
Basic,BNDL_7177EI,88216.31,79,1.0
Basic,BNDL_71HOJZ,56062.93,158,3.0
Basic,BNDL_71I0HE,41574.77,57,1.0
Basic,BNDL_723BBM,15437.64,128,3.0
Basic,BNDL_72BAW1,14554.58,16,2.0
Basic,BNDL_72CTVM,71403.6,114,3.0
Basic,BNDL_73SMN0,2188.25,160,3.0
Basic,BNDL_748QA3,48454.09,187,1.0
Basic,BNDL_74CJ1R,7861.04,63,1.0
Basic,BNDL_74K3ZS,52078.73,63,4.0
Basic,BNDL_74Y4PA,19667.96,80,4.0
Basic,BNDL_75ACIN,15908.78,36,1.0
Basic,BNDL_75BM0C,92086.37,128,1.0
Basic,BNDL_75WVTI,51467.14,110,4.0
Basic,BNDL_761BYR,30102.09,191,3.0
Basic,BNDL_763MS5,47089.11,175,1.0
Basic,BNDL_763VB8,93596.97,108,4.0
Basic,BNDL_765PD8,34595.71,35,3.0
Basic,BNDL_767EGB,59749.47,180,2.0
Basic,BNDL_76XKYQ,20950.37,173,2.0
Basic,BNDL_76YQK5,58651.28,1,2.0
Basic,BNDL_77BEMI,3575.75,186,3.0
Basic,BNDL_77TF56,15899.05,165,1.0
Basic,BNDL_7818AS,15913.78,93,4.0
Basic,BNDL_78FLK3,77351.01,105,4.0
Basic,BNDL_78O34M,87492.4,169,3.0
Basic,BNDL_79DELN,32335.41,187,1.0
Basic,BNDL_7A69IB,95295.4,121,4.0
Basic,BNDL_7AGE4M,13698.48,87,1.0
Basic,BNDL_7B241W,53871.74,195,2.0
Basic,BNDL_7BF1OL,56232.27,162,1.0
Basic,BNDL_7BF97P,65004.99,1,3.0
Basic,BNDL_7C16FD,86204.06,33,4.0
Basic,BNDL_7CJTHM,18633.72,55,2.0
Basic,BNDL_7DG6U6,19181.25,94,2.0
Basic,BNDL_7DL0NV,4681.89,126,3.0
Basic,BNDL_7DSJNH,49763.81,63,1.0
Basic,BNDL_7E2BNQ,40355.61,172,3.0
Basic,BNDL_7F62B2,34124.55,192,3.0
Basic,BNDL_7FJIJ6,50399.58,171,4.0
Basic,BNDL_7FKT3R,68519.01,158,4.0
Basic,BNDL_7FX0CC,81604.18,53,1.0
Basic,BNDL_7G0LTH,60827.55,98,1.0
Basic,BNDL_7G2OFW,90733.14,161,4.0
Basic,BNDL_7GPTCI,97756.76,161,2.0
Basic,BNDL_7HBYLJ,17198.29,123,4.0
Basic,BNDL_7HTE7V,97236.09,158,2.0
Basic,BNDL_7HZUPB,37511.24,197,1.0
Basic,BNDL_7IAYZ5,68010.51,59,3.0
Basic,BNDL_7IL42F,18780.41,26,2.0
Basic,BNDL_7IV9BV,65732.4,60,2.0
Basic,BNDL_7J0QN4,90171.1,182,4.0
Basic,BNDL_7JDOCD,95194.57,85,1.0
Basic,BNDL_7JMTBG,41558.25,62,2.0
Basic,BNDL_7KGDLD,87759.05,59,2.0
Basic,BNDL_7LZY0B,55168.88,130,2.0
Basic,BNDL_7MH0G4,81742.69,141,4.0
Basic,BNDL_7MUK6Q,52267.84,100,4.0
Basic,BNDL_7NAUPJ,3556.14,120,4.0
Basic,BNDL_7NV3AW,40248.78,54,1.0
Basic,BNDL_7O28J1,18938.83,119,2.0
Basic,BNDL_7ONT31,84989.06,107,4.0
Basic,BNDL_7OTEOA,58945.18,67,3.0
Basic,BNDL_7OUT8N,31151.61,122,4.0
Basic,BNDL_7QKC63,91233.47,103,2.0
Basic,BNDL_7QPCOP,91884.03,10,2.0
Basic,BNDL_7QV2UL,84106.6,69,2.0
Basic,BNDL_7RB119,80645.46,198,4.0
Basic,BNDL_7RKNCJ,29913.38,131,2.0
Basic,BNDL_7ROJNI,23417.44,51,4.0
Basic,BNDL_7S1VAP,26268.65,106,4.0
Basic,BNDL_7S8FG6,64052.89,44,1.0
Basic,BNDL_7TKBV2,40452.44,146,4.0
Basic,BNDL_7TMKWQ,55674.45,107,1.0
Basic,BNDL_7U4BJ6,98591.26,95,2.0
Basic,BNDL_7UFXPX,53210.42,57,3.0
Basic,BNDL_7VAFO5,61427.51,27,3.0
Basic,BNDL_7VB8JP,16252.4,178,2.0
Basic,BNDL_7VFWYU,52352.81,32,4.0
Basic,BNDL_7VJTL6,65173.4,78,3.0
Basic,BNDL_7VQBC2,97493.08,105,3.0
Basic,BNDL_7VT3UY,26537.68,99,3.0
Basic,BNDL_7VWI8Y,57577.22,140,2.0
Basic,BNDL_7WBI5J,66652.61,152,1.0
Basic,BNDL_7WRRJV,86557.13,137,1.0
Basic,BNDL_7WXQ52,81235.45,58,1.0
Basic,BNDL_7XMY7K,17452.79,108,3.0
Basic,BNDL_7XNR4D,18828.54,40,4.0
Basic,BNDL_7XYEPL,46185.24,106,4.0
Basic,BNDL_7Z4PV4,26205.95,18,3.0
Basic,BNDL_7ZC5O8,29138.13,88,4.0
Basic,BNDL_7ZHMKE,96242.75,48,3.0
Basic,BNDL_7ZRC8W,52430.83,177,3.0
Basic,BNDL_7ZVPRQ,14054.15,182,3.0
Basic,BNDL_803H1R,31396.03,118,3.0
Basic,BNDL_80RMMM,87162.2,164,4.0
Basic,BNDL_80ZBEK,39318.26,179,4.0
Basic,BNDL_815NY3,4851.51,88,1.0
Basic,BNDL_817IMM,50194.11,68,2.0
Basic,BNDL_81RFJC,98159.59,10,3.0
Basic,BNDL_827YUC,69505.01,67,1.0
Basic,BNDL_82J229,50999.43,199,4.0
Basic,BNDL_82MZN5,38209.89,171,4.0
Basic,BNDL_82P2O2,93207.31,11,3.0
Basic,BNDL_82WCOA,62730.14,173,4.0
Basic,BNDL_83758T,78190.1,177,1.0
Basic,BNDL_83IYP8,72925.7,109,3.0
Basic,BNDL_83O7EV,26159.57,53,4.0
Basic,BNDL_83SB5E,65517.67,36,1.0
Basic,BNDL_84G9IM,31498.68,28,1.0
Basic,BNDL_84J52I,18062.5,109,1.0
Basic,BNDL_84TFT1,33225.87,46,2.0
Basic,BNDL_84TUQJ,92430.72,126,2.0
Basic,BNDL_853DNQ,44429.13,108,4.0
Basic,BNDL_85569G,58067.35,168,3.0
Basic,BNDL_85L0IL,78874.39,55,4.0
Basic,BNDL_85OTED,64526.31,167,3.0
Basic,BNDL_86IK8T,5965.94,174,4.0
Basic,BNDL_86RH9Y,10775.53,105,2.0
Basic,BNDL_881M08,86849.77,31,1.0
Basic,BNDL_88QXP0,92702.37,52,1.0
Basic,BNDL_88TRWA,35016.03,186,4.0
Basic,BNDL_890K1F,77028.91,81,3.0
Basic,BNDL_898E6S,85467.7,69,1.0
Basic,BNDL_8A0Z5K,5104.24,78,1.0
Basic,BNDL_8B55KN,27682.97,63,3.0
Basic,BNDL_8B5ULO,39016.89,179,2.0
Basic,BNDL_8BA6ZL,41098.03,145,3.0
Basic,BNDL_8C7FBY,22088.71,120,1.0
Basic,BNDL_8CWH2C,21742.09,90,3.0
Basic,BNDL_8D8382,53844.16,105,4.0
Basic,BNDL_8DFBEY,84417.64,184,1.0
Basic,BNDL_8DNZP8,37984.03,42,2.0
Basic,BNDL_8E69SA,82540.36,187,2.0
Basic,BNDL_8E9R1S,99186.53,137,2.0
Basic,BNDL_8EELUO,23721.07,150,2.0
Basic,BNDL_8EPAWF,57158.76,15,2.0
Basic,BNDL_8ERTIY,22646.95,7,3.0
Basic,BNDL_8ESG4B,23186.96,109,3.0
Basic,BNDL_8FJEY1,36716.22,4,1.0
Basic,BNDL_8FUICB,93785.43,35,2.0
Basic,BNDL_8FURAR,10089.98,15,2.0
Basic,BNDL_8FW52D,69730.64,110,3.0
Basic,BNDL_8FYSSY,30100.39,117,1.0
Basic,BNDL_8GLKOH,97799.19,93,2.0
Basic,BNDL_8GNV8O,9304.83,127,2.0
Basic,BNDL_8GXJ56,89080.92,77,4.0
Basic,BNDL_8HMOQC,72647.72,106,1.0
Basic,BNDL_8HP64W,88851.51,79,1.0
Basic,BNDL_8HQTB1,27588.08,126,4.0
Basic,BNDL_8HTYG1,55763.0,99,4.0
Basic,BNDL_8I37LV,47807.67,186,2.0
Basic,BNDL_8ICE04,48679.8,22,3.0
Basic,BNDL_8IG51O,68096.17,94,3.0
Basic,BNDL_8JYQ8Q,67816.97,25,4.0
Basic,BNDL_8KXAYS,85576.22,35,2.0
Basic,BNDL_8KZ2PC,50812.11,27,1.0
Basic,BNDL_8LKL7T,96636.76,191,4.0
Basic,BNDL_8MGMRO,90094.22,70,2.0
Basic,BNDL_8O26CC,14641.54,89,2.0
Basic,BNDL_8OB8G8,76296.77,100,2.0
Basic,BNDL_8P0XXC,1058.97,174,4.0
Basic,BNDL_8PABWR,31505.47,19,2.0
Basic,BNDL_8PC2I8,54968.03,169,3.0
Basic,BNDL_8QWVSW,46159.27,141,3.0
Basic,BNDL_8QYXFS,94660.02,198,3.0
Basic,BNDL_8QZ0EO,34847.21,139,2.0
Basic,BNDL_8RD6YK,55011.49,60,3.0
Basic,BNDL_8T17F2,39477.24,199,4.0
Basic,BNDL_8TCQ68,6808.23,163,2.0
Basic,BNDL_8TIZ3D,13020.06,148,4.0
Basic,BNDL_8TUF0V,87765.86,11,2.0
Basic,BNDL_8UAGA6,17374.27,56,3.0
Basic,BNDL_8UMIE9,15350.9,161,4.0
Basic,BNDL_8UQODW,12326.7,110,2.0
Basic,BNDL_8UVBMF,35851.57,41,4.0
Basic,BNDL_8VC55I,77911.88,195,2.0
Basic,BNDL_8VD7UF,28701.35,164,4.0
Basic,BNDL_8VFJ6X,35622.51,127,2.0
Basic,BNDL_8W85J4,87529.43,28,2.0
Basic,BNDL_8WDTY2,66433.34,191,4.0
Basic,BNDL_8WXKUD,11112.35,16,4.0
Basic,BNDL_8X3OUV,19106.41,103,1.0
Basic,BNDL_8X7H7I,76560.09,180,2.0
Basic,BNDL_8XC1DL,96799.13,154,2.0
Basic,BNDL_8Y2OKA,51051.61,128,1.0
Basic,BNDL_8YIUNS,8824.17,129,1.0
Basic,BNDL_8YS7EJ,93803.92,182,4.0
Basic,BNDL_9018FH,75533.28,58,1.0
Basic,BNDL_902ZDL,14583.15,14,1.0
Basic,BNDL_90DD38,23415.31,148,3.0
Basic,BNDL_90ZOLY,80647.25,131,2.0
Basic,BNDL_91P0OC,93670.56,192,4.0
Basic,BNDL_9282H5,70964.59,192,3.0
Basic,BNDL_9294TW,11243.04,6,1.0
Basic,BNDL_92RS0M,28021.4,86,3.0
Basic,BNDL_92XXFZ,80831.38,180,2.0
Basic,BNDL_9381ZW,59985.49,39,1.0
Basic,BNDL_93ELMY,32018.53,183,1.0
Basic,BNDL_93IIF1,81728.18,126,1.0
Basic,BNDL_93VZKD,53719.56,80,2.0
Basic,BNDL_94M54K,39161.56,54,3.0
Basic,BNDL_94OOD2,53493.51,60,2.0
Basic,BNDL_951NQT,44195.89,102,4.0
Basic,BNDL_95FVYZ,11536.94,60,2.0
Basic,BNDL_95V6V6,19374.57,100,1.0
Basic,BNDL_96AKH5,90187.68,62,2.0
Basic,BNDL_96AS18,32571.39,46,2.0
Basic,BNDL_97KOD1,9152.21,99,1.0
Basic,BNDL_97OFEW,22098.91,4,4.0
Basic,BNDL_97Z53L,92533.32,121,1.0
Basic,BNDL_996IH7,92321.6,9,4.0
Basic,BNDL_99HH7Q,85264.61,41,4.0
Basic,BNDL_99MTK0,55594.11,162,3.0
Basic,BNDL_99ZCO8,26775.41,67,1.0
Basic,BNDL_9AAVM8,62287.93,162,3.0
Basic,BNDL_9AV1R6,21307.83,177,2.0
Basic,BNDL_9AY853,99540.66,153,1.0
Basic,BNDL_9B4AV1,78867.64,80,3.0
Basic,BNDL_9B58TI,9481.67,70,1.0
Basic,BNDL_9BKU1C,83800.54,164,1.0
Basic,BNDL_9C1WPK,48143.89,164,1.0
Basic,BNDL_9D0PLH,66104.88,115,1.0
Basic,BNDL_9E1L0Z,50816.99,160,4.0
Basic,BNDL_9EZECN,9339.23,111,1.0
Basic,BNDL_9EZPPK,94732.66,190,1.0
Basic,BNDL_9FKE7X,98682.81,35,4.0
Basic,BNDL_9FSZX5,5377.87,140,2.0
Basic,BNDL_9G54X4,69326.16,140,2.0
Basic,BNDL_9GSWC9,59887.61,147,1.0
Basic,BNDL_9H312J,47295.61,101,1.0
Basic,BNDL_9HOEHX,72784.15,84,4.0
Basic,BNDL_9IA3ME,4336.05,21,3.0
Basic,BNDL_9IC14Z,1220.98,156,2.0
Basic,BNDL_9IL35U,9875.09,57,2.0
Basic,BNDL_9IXD2O,60050.45,56,3.0
Basic,BNDL_9IY5K4,57442.93,165,2.0
Basic,BNDL_9IZ4HZ,48090.07,31,3.0
Basic,BNDL_9J2PVD,39584.35,64,4.0
Basic,BNDL_9J4HUV,76234.53,184,4.0
Basic,BNDL_9K57IS,86962.19,133,3.0
Basic,BNDL_9LGOAC,89540.89,56,4.0
Basic,BNDL_9LHLGO,20394.01,63,4.0
Basic,BNDL_9LRE44,68568.75,179,2.0
Basic,BNDL_9M3A0T,62033.33,19,3.0
Basic,BNDL_9M930I,46815.93,52,3.0
Basic,BNDL_9MRKND,73889.86,75,3.0
Basic,BNDL_9N37EU,8819.26,13,1.0
Basic,BNDL_9NLIPQ,52868.69,62,2.0
Basic,BNDL_9NVCIL,93679.34,80,4.0
Basic,BNDL_9NW3AF,52110.68,53,3.0
Basic,BNDL_9O8UWK,30016.46,137,3.0
Basic,BNDL_9ODNMO,70567.0,49,1.0
Basic,BNDL_9OK1PL,45568.9,126,3.0
Basic,BNDL_9PXMHL,57043.53,53,2.0
Basic,BNDL_9QXL1B,73730.19,123,3.0
Basic,BNDL_9R2ZCN,79767.62,180,3.0
Basic,BNDL_9R2ZRE,19459.06,102,4.0
Basic,BNDL_9RB4RB,19703.62,16,1.0
Basic,BNDL_9RKP6D,36492.83,23,3.0
Basic,BNDL_9SZZKA,10146.22,12,2.0
Basic,BNDL_9T5ENL,25422.34,40,3.0
Basic,BNDL_9T6UFZ,52012.2,16,3.0
Basic,BNDL_9TKT2B,26879.93,52,2.0
Basic,BNDL_9UWA60,92190.37,71,2.0
Basic,BNDL_9V4DUN,92099.38,1,3.0
Basic,BNDL_9VVC0R,96597.64,170,4.0
Basic,BNDL_9WLXR1,56188.77,67,3.0
Basic,BNDL_9XCSHF,23754.31,56,4.0
Basic,BNDL_9XRIFL,19570.78,17,1.0
Basic,BNDL_9XTFCH,72941.5,68,2.0
Basic,BNDL_9XV9ID,95573.58,52,3.0
Basic,BNDL_9Y6SE0,64949.53,148,3.0
Basic,BNDL_9YAC6Y,48674.79,172,2.0
Basic,BNDL_9YNFXT,97451.27,29,1.0
Basic,BNDL_9YV8NG,69916.23,167,4.0
Basic,BNDL_9YX125,97892.33,82,4.0
Basic,BNDL_A00IRI,68399.45,153,4.0
Basic,BNDL_A0MX6G,37748.03,13,3.0
Basic,BNDL_A0UETF,54314.39,154,4.0
Basic,BNDL_A16360,94465.85,169,4.0
Basic,BNDL_A1JPR5,55183.74,28,3.0
Basic,BNDL_A2D9CE,53762.26,199,4.0
Basic,BNDL_A3FJZR,49205.43,55,1.0
Basic,BNDL_A3SFR8,8006.43,19,3.0
Basic,BNDL_A5VJXD,55148.49,59,4.0
Basic,BNDL_A6R8OV,21571.16,195,1.0
Basic,BNDL_A6ZSFO,18225.63,95,4.0
Basic,BNDL_A7GS3V,12555.91,111,3.0
Basic,BNDL_A9M9YK,56511.2,79,2.0
Basic,BNDL_A9Z325,83440.29,175,3.0
Basic,BNDL_AANP7D,84610.77,134,2.0
Basic,BNDL_ABKLRP,77881.21,143,1.0
Basic,BNDL_AC08Z3,51051.37,137,3.0
Basic,BNDL_ADO4W6,26984.45,137,3.0
Basic,BNDL_ADXZRW,25319.69,152,2.0
Basic,BNDL_ADY8G2,65257.12,145,1.0
Basic,BNDL_AE692W,30695.49,103,1.0
Basic,BNDL_AEHMMB,5743.28,170,4.0
Basic,BNDL_AFD52O,13622.76,176,1.0
Basic,BNDL_AFVC2E,34876.56,185,4.0
Basic,BNDL_AGHCXH,70933.7,49,4.0
Basic,BNDL_AGJ3MI,22422.58,143,3.0
Basic,BNDL_AGW4N6,27322.53,85,4.0
Basic,BNDL_AHHFDR,6835.29,43,2.0
Basic,BNDL_AIANWO,84631.27,70,4.0
Basic,BNDL_AIMANC,51338.4,35,3.0
Basic,BNDL_AJB0KB,67461.2,191,1.0
Basic,BNDL_AJPTPZ,2645.76,83,4.0
Basic,BNDL_AJROD7,28132.27,127,2.0
Basic,BNDL_ALPTA7,74410.04,114,2.0
Basic,BNDL_ALSJMR,40364.04,15,1.0
Basic,BNDL_AM6T4V,1071.74,195,4.0
Basic,BNDL_AMHO37,96574.88,111,2.0
Basic,BNDL_ANO3EH,95382.74,28,2.0
Basic,BNDL_AO27QY,80612.65,123,1.0
Basic,BNDL_AO6730,89391.33,170,4.0
Basic,BNDL_AOIV87,1590.38,69,4.0
Basic,BNDL_AP2VL4,64746.64,64,3.0
Basic,BNDL_APB05Y,47498.07,180,3.0
Basic,BNDL_APLOZ5,44696.1,71,3.0
Basic,BNDL_APOMUP,48279.14,28,3.0
Basic,BNDL_AQF74N,82161.43,15,4.0
Basic,BNDL_AQYNGM,4915.3,158,2.0
Basic,BNDL_ARET4C,64681.14,104,3.0
Basic,BNDL_ARSUS6,77447.03,110,3.0
Basic,BNDL_ARZYF2,72741.53,139,3.0
Basic,BNDL_AS2M6M,56643.36,135,2.0
Basic,BNDL_AS6CKI,16535.4,108,3.0
Basic,BNDL_ASM295,14999.2,38,4.0
Basic,BNDL_ASXQOU,10642.51,143,4.0
Basic,BNDL_AT315U,35511.63,30,1.0
Basic,BNDL_ATDVN0,8592.21,44,1.0
Basic,BNDL_ATENF0,1062.78,72,1.0
Basic,BNDL_ATKFPC,32563.04,99,1.0
Basic,BNDL_ATVU48,38773.39,199,4.0
Basic,BNDL_AU0C3V,61300.26,68,2.0
Basic,BNDL_AU9IUJ,87369.97,104,4.0
Basic,BNDL_AUHS1L,56744.92,146,1.0
Basic,BNDL_AUIIUF,9092.4,38,2.0
Basic,BNDL_AUQVI3,81007.12,19,4.0
Basic,BNDL_AV3JJ8,40014.98,140,4.0
Basic,BNDL_AVMDDZ,50547.74,79,4.0
Basic,BNDL_AVX8IR,89974.25,129,1.0
Basic,BNDL_AVZB1T,60832.24,35,1.0
Basic,BNDL_AWB6VW,88494.5,70,1.0
Basic,BNDL_AWP9D7,35676.01,58,1.0
Basic,BNDL_AWXND4,46183.92,65,1.0
Basic,BNDL_AXX80F,47747.99,185,2.0
Basic,BNDL_AY62ML,68476.79,146,4.0
Basic,BNDL_AZ35WL,15715.97,147,2.0
Basic,BNDL_AZ4DCK,94424.49,199,2.0
Basic,BNDL_AZC9IV,58526.85,70,4.0
Basic,BNDL_AZGXSH,43336.31,158,1.0
Basic,BNDL_AZK6FV,28229.03,107,4.0
Basic,BNDL_AZSCSX,90790.59,80,1.0
Basic,BNDL_B06YFX,30811.32,15,3.0
Basic,BNDL_B0QF76,88355.06,160,2.0
Basic,BNDL_B14D01,14128.05,162,3.0
Basic,BNDL_B1YXLG,19780.2,174,3.0
Basic,BNDL_B2791Y,5070.12,29,4.0
Basic,BNDL_B2HO8D,38851.96,167,2.0
Basic,BNDL_B2LGOG,37391.94,5,3.0
Basic,BNDL_B310BG,63137.86,166,4.0
Basic,BNDL_B35TZ6,86246.55,164,3.0
Basic,BNDL_B3DJZZ,65519.36,67,3.0
Basic,BNDL_B4CNZI,79393.37,58,1.0
Basic,BNDL_B4P754,34379.66,75,3.0
Basic,BNDL_B572AC,72903.13,40,3.0
Basic,BNDL_B5JOWQ,37712.35,66,2.0
Basic,BNDL_B5NQMD,75380.98,177,1.0
Basic,BNDL_B5PQLQ,20100.38,6,3.0
Basic,BNDL_B5V9IK,24671.62,151,4.0
Basic,BNDL_B5ZPZ4,38666.19,142,1.0
Basic,BNDL_B63U9I,12462.85,51,2.0
Basic,BNDL_B70MZR,31809.54,77,2.0
Basic,BNDL_B7IEAE,68952.9,139,3.0
Basic,BNDL_B7TR4P,21132.54,76,3.0
Basic,BNDL_B7WPIW,69659.67,43,2.0
Basic,BNDL_B8UGSD,34339.0,46,2.0
Basic,BNDL_B9GS21,54451.1,29,2.0
Basic,BNDL_B9IXGL,86389.16,122,1.0
Basic,BNDL_B9MX8V,97799.32,64,1.0
Basic,BNDL_B9QFWL,64666.97,177,3.0
Basic,BNDL_BA71KP,90716.14,93,1.0
Basic,BNDL_BADGBS,70370.51,69,4.0
Basic,BNDL_BC7GWL,87195.8,151,3.0
Basic,BNDL_BD0PEL,10906.38,98,4.0
Basic,BNDL_BD17S5,88079.82,154,4.0
Basic,BNDL_BDL6MS,36129.29,181,3.0
Basic,BNDL_BDXVJB,70847.76,90,1.0
Basic,BNDL_BEEGCW,12038.74,160,2.0
Basic,BNDL_BELN5E,8459.53,152,2.0
Basic,BNDL_BEW4QF,9777.89,73,3.0
Basic,BNDL_BGO2X3,41137.39,27,3.0
Basic,BNDL_BH9IBU,66589.24,128,2.0
Basic,BNDL_BHJNYT,49087.42,63,1.0
Basic,BNDL_BHX962,63599.22,95,1.0
Basic,BNDL_BIV9N3,56618.47,77,1.0
Basic,BNDL_BJB78E,76542.2,98,2.0
Basic,BNDL_BJD0W3,16940.01,50,3.0
Basic,BNDL_BJKHPA,5952.14,143,4.0
Basic,BNDL_BK4HGO,20221.72,88,1.0
Basic,BNDL_BK4JKL,92789.38,83,1.0
Basic,BNDL_BK582D,71921.89,71,2.0
